nia_id,nia_name,k_L_grocery,k_L_restaurant,k_L_school,obj,dist_obj_L_grocery,dist_obj_L_restaurant,dist_obj_L_school,solving_time,num_res,num_parking,num_existing_L_grocery,num_existing_L_restaurant,num_existing_L_school,model_status
72,Regent Park,2,2,2,97.75527727049416,149.4201708470271,185.17894335822237,253.24738590752858,0.6119999885559082,60,31,7,3,1,2
