nia_id,nia_name,k_L_grocery,k_L_restaurant,k_L_school,obj,dist_obj_L_grocery,dist_obj_L_restaurant,dist_obj_L_school,solving_time,num_res,num_parking,num_existing_L_grocery,num_existing_L_restaurant,num_existing_L_school,model_status
27,York University Heights,8,8,8,80.77847166853849,450.4200666607837,"[496.6512012312602, 644.1538128468841, 783.4104294251366, 902.3720433228387, 1040.7066794673153, 1135.7049879667088, 1205.940439262794, 1273.0233133346653, 1343.1619454432991, 1450.1865919721217]",360.78024184169504,116.23350787162781,407,200,26,43,10,
