,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare,0_assign_from_var_id_restaurant,0_assign_to_var_id_restaurant,0_assign_from_node_id_restaurant,0_assign_to_node_id_restaurant,0_assign_type_restaurant,0_dist_restaurant,1_assign_from_var_id_restaurant,1_assign_to_var_id_restaurant,1_assign_from_node_id_restaurant,1_assign_to_node_id_restaurant,1_assign_type_restaurant,1_dist_restaurant,2_assign_from_var_id_restaurant,2_assign_to_var_id_restaurant,2_assign_from_node_id_restaurant,2_assign_to_node_id_restaurant,2_assign_type_restaurant,2_dist_restaurant,3_assign_from_var_id_restaurant,3_assign_to_var_id_restaurant,3_assign_from_node_id_restaurant,3_assign_to_node_id_restaurant,3_assign_type_restaurant,3_dist_restaurant,4_assign_from_var_id_restaurant,4_assign_to_var_id_restaurant,4_assign_from_node_id_restaurant,4_assign_to_node_id_restaurant,4_assign_type_restaurant,4_dist_restaurant,5_assign_from_var_id_restaurant,5_assign_to_var_id_restaurant,5_assign_from_node_id_restaurant,5_assign_to_node_id_restaurant,5_assign_type_restaurant,5_dist_restaurant,6_assign_from_var_id_restaurant,6_assign_to_var_id_restaurant,6_assign_from_node_id_restaurant,6_assign_to_node_id_restaurant,6_assign_type_restaurant,6_dist_restaurant,7_assign_from_var_id_restaurant,7_assign_to_var_id_restaurant,7_assign_from_node_id_restaurant,7_assign_to_node_id_restaurant,7_assign_type_restaurant,7_dist_restaurant,8_assign_from_var_id_restaurant,8_assign_to_var_id_restaurant,8_assign_from_node_id_restaurant,8_assign_to_node_id_restaurant,8_assign_type_restaurant,8_dist_restaurant,9_assign_from_var_id_restaurant,9_assign_to_var_id_restaurant,9_assign_from_node_id_restaurant,9_assign_to_node_id_restaurant,9_assign_type_restaurant,9_dist_restaurant
0,0,102,0,132,existing,331.8889663030756,0,102,0,108,existing,676.6582923832746,0,102,0,0,allocated,0.0,0,112,0,132,existing,331.8889663030756,0,114,0,136,existing,356.9719201612072,0,105,0,61,existing,946.1976910988373,0,110,0,126,existing,539.8779051861563,0,106,0,29,existing,973.4758910426633,0,107,0,29,existing,973.4758910426633,0,115,0,110,existing,1204.1428987553695,0,116,0,29,existing,973.4758910426633,0,108,0,74,existing,1782.6484333946973,0,113,0,17,existing,1299.018402408581
1,1,102,1,132,existing,155.28505100329156,1,102,1,108,existing,512.3503517255893,1,102,1,1,allocated,0.0,1,112,1,132,existing,155.28505100329156,1,114,1,136,existing,180.36800486142317,1,105,1,61,existing,769.5937757990532,1,110,1,126,existing,363.27398988637236,1,113,1,17,existing,1122.414487108797,1,106,1,29,existing,796.8719757428793,1,107,1,29,existing,796.8719757428793,1,116,1,29,existing,796.8719757428793,1,115,1,110,existing,1435.930745424679,1,108,1,74,existing,2014.4362800640067
2,2,103,6,75,existing,617.5713258505581,2,103,6,42,existing,1762.185100844204,2,103,6,67,allocated,72.51197709200868,2,111,6,122,existing,466.645085028202,2,109,6,74,existing,1013.6416412192839,2,108,6,74,existing,1013.6416412192839,2,116,6,29,existing,1498.9917041516549,2,106,6,29,existing,1498.9917041516549,2,105,6,61,existing,1526.269904095481,2,107,6,29,existing,1498.9917041516549,2,115,6,110,existing,1592.1471758586115,2,113,6,17,existing,1824.5342155175724,2,114,6,136,existing,2115.495675033111
3,3,101,10,145,existing,308.70125155873495,3,101,10,108,existing,352.34519145198567,3,101,10,10,allocated,0.0,3,112,10,132,existing,315.2902112768952,3,114,10,136,existing,340.37316513502685,3,110,10,126,existing,523.279150159976,3,105,10,61,existing,778.6721810102629,3,106,10,29,existing,797.1966311550176,3,113,10,17,existing,1122.4121940849184,3,116,10,29,existing,797.1966311550176,3,107,10,29,existing,797.1966311550176,3,109,10,74,existing,2106.961534325986,3,115,10,110,existing,1528.4559996866583
4,4,98,15,136,existing,880.7725760242022,4,98,15,42,existing,527.4620018352953,4,98,15,15,allocated,0.0,4,113,15,17,existing,61.27390622317153,4,106,15,29,existing,264.2686051427461,4,107,15,29,existing,264.2686051427461,4,116,15,29,existing,264.2686051427461,4,114,15,136,existing,880.7725760242022,4,105,15,61,existing,291.5468050865722,4,110,15,126,existing,1016.0761005280988,4,112,15,132,existing,905.8555298823338,4,115,15,110,existing,2190.975554321388,4,111,15,122,existing,2115.4416035133004
5,5,103,18,75,existing,550.2714088564317,5,103,18,42,existing,1950.6487831595775,5,103,18,18,allocated,0.0,5,111,18,122,existing,399.3451680340756,5,109,18,74,existing,946.3417242251575,5,108,18,74,existing,946.3417242251575,5,115,18,110,existing,1524.847258864485,5,106,18,29,existing,1687.4553864670283,5,105,18,61,existing,1714.7335864108545,5,107,18,29,existing,1687.4553864670283,5,116,18,29,existing,1687.4553864670283,5,113,18,17,existing,2012.997897832946,5,114,18,136,existing,2303.9593573484844
6,6,103,19,75,existing,592.4886835630875,6,103,19,42,existing,1872.677908705657,6,103,19,67,allocated,37.98083076944413,6,111,19,122,existing,441.5624427407315,6,109,19,74,existing,988.5589989318134,6,115,19,110,existing,1567.064533571141,6,108,19,74,existing,988.5589989318134,6,105,19,61,existing,1636.762711956934,6,106,19,29,existing,1609.4845120131079,6,116,19,29,existing,1609.4845120131079,6,107,19,29,existing,1609.4845120131079,6,114,19,136,existing,2225.988482894564,6,113,19,17,existing,1935.0270233790254
7,7,104,22,145,existing,330.42329179649585,7,104,22,108,existing,233.51822372505376,7,104,22,22,allocated,0.0,7,114,22,136,existing,414.67610793999324,7,112,22,132,existing,434.1171790038271,7,110,22,126,existing,598.0385059480202,7,105,22,61,existing,659.845213283331,7,113,22,17,existing,1003.5852263579866,7,106,22,29,existing,678.3696634280857,7,107,22,29,existing,678.3696634280857,7,116,22,29,existing,678.3696634280857,7,115,22,110,existing,1647.2829674135903,7,109,22,74,existing,2225.7885020529184
8,8,104,43,145,existing,420.0629794138419,8,104,43,42,existing,63.232258911213535,8,104,43,43,allocated,0.0,8,105,43,61,existing,299.14745565993667,8,116,43,29,existing,317.6719058046914,8,106,43,29,existing,317.6719058046914,8,107,43,29,existing,317.6719058046914,8,112,43,132,existing,758.2946941060209,8,114,43,136,existing,733.2117402478892,8,110,43,126,existing,916.5741382559161,8,113,43,17,existing,642.8874687345922,8,115,43,110,existing,2007.9807250369847,8,111,43,122,existing,2168.8449041752456
9,9,102,51,132,existing,227.7679007625485,9,102,51,108,existing,780.7793579238016,9,102,51,51,allocated,0.0,9,112,51,132,existing,227.7679007625485,9,114,51,136,existing,252.8508546206801,9,105,51,61,existing,842.0766255583102,9,110,51,126,existing,435.75683964562927,9,106,51,29,existing,869.3548255021362,9,115,51,110,existing,1100.0218332148424,9,107,51,29,existing,869.3548255021362,9,116,51,29,existing,869.3548255021362,9,113,51,17,existing,1194.897336868054,9,108,51,74,existing,1678.5273678541703
