nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
115,Mount Dennis,0,0,0,0,89.0502299157344,283.2897127451789,"[350.2559016863607, 498.1396746495219, 655.5486135599448, 651.7961021270918, 878.2891504494315, 796.3646767801711, 761.1753421497042, 785.6228542576127, 1074.9219465685628, 1059.9965218212355]",409.591654537301,551.2040628077561,,151,,9,12,5,3,
