nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
55,Thorncliffe Park,3,3,3,3,95.63877038026456,211.16283411454975,"[168.67995737230265, 340.57310999165736, 533.6724390522307, 574.6622500154143, 792.0934347689454, 934.0306405762004, 977.0832108249562, 1001.9759881965618, 1044.4118355871237, 1270.1175624558489]",210.14800757510997,197.1825904962744,2.4734222888946533,39,98,7,12,2,7,
