nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
142,Woburn North,3,3,3,3,82.93485327946,454.19924474987414,"[563.0330914908957, 713.324230105987, 951.0081235249812, 925.6822787653655, 1301.9399849316726, 1301.4459396056088, 1283.762020336619, 1287.6064788410806, 1616.7481837703597, 1615.257325703075]",419.63037528741734,363.6817925702718,18001.831000089645,420,81,16,18,9,10,9
