nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
22,,3,3,3,3,88.96433566674062,419.5329381915887,467.24588999659005,398.6400725339026,480.51569499832334,,218,12.0,,,,,
