nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
25,Glenfield-Jane Heights,0,0,0,0,80.46239410683003,621.7333184460612,705.702322287578,437.687977535345,666.572399286737,0.9409999847412109,408,71,15,10,11,14,2
