nia_id,nia_name,k_L_grocery,k_L_restaurant,k_L_school,obj,dist_obj_L_grocery,dist_obj_L_restaurant,dist_obj_L_school,solving_time,num_res,num_parking,num_existing_L_grocery,num_existing_L_restaurant,num_existing_L_school,model_status
142,Woburn North,8,8,8,91.63082785379224,409.64195926839074,408.67554285677755,368.98215734489855,124.00399994850159,420,81,16,18,9,2
