,dist_grocery,dist_school,0_dist_restaurant,1_dist_restaurant
0,554.629878698989,668.9798975886247,840.4546881066937,1470.3765544512485
1,493.6301258043151,730.6540047685332,891.9139523877161,912.4323791961256
2,524.5529320935628,701.600473692277,881.5095729068778,922.8367586769639
3,651.2902200781691,548.3089256339244,968.4278483795615,1537.4794397757512
4,426.8144316223465,793.649314224442,286.5682940553802,351.7849460662956
5,508.23484586151517,673.6515030867544,406.5661051930679,471.78275720398335
6,555.0564046138884,259.1874363556987,824.6713826298767,889.8880346407921
7,502.7759038358338,206.9069355776441,772.3908818518221,837.6075338627375
8,707.6658373286302,628.9463957738208,1345.2011953986676,1862.230605997013
9,826.608438167203,747.8889966123936,1464.1437962372404,1981.173206835586
10,596.8933422035045,318.33521452473667,844.2693162634813,1586.787359941622
11,522.1780360226957,520.3404538294992,650.2481818133306,1392.7662254914712
12,408.5365708892186,586.3557069225644,1525.9864121422183,1603.0382291941396
13,280.0722579227483,714.8200198890347,1474.5739162276693,1524.260519454451
14,458.80762570562376,419.45488682224845,1359.0855920419026,1653.3092840105448
15,463.68032146852664,531.2119563432564,1470.8426615629105,1658.1819797734477
16,620.5976191818534,454.9562462039245,1815.0992774867743,1864.785880713556
17,494.8268112859156,580.7270540998622,1689.3284695908364,1739.0150728176181
18,339.2958129630879,524.326663935743,339.2958129630879,856.3252235614332
19,255.78494942622223,607.8375274726086,255.78494942622223,772.8143600245676
20,544.20308269933,517.1997883842257,854.0475411169275,934.1126734478938
21,622.6724094583806,595.6691151432761,775.5782143578772,1012.5820002069443
22,179.24639126041194,919.1337057368982,179.24639126041194,337.7830193379334
23,329.4556982395163,768.9243987577938,329.4556982395163,487.99232631703774
24,757.1651727230922,774.4827383170386,689.6611098034107,1293.3040035918646
25,666.3598841037251,683.6774496976717,598.8558211840437,1367.6980501986827
26,511.8071268951591,813.3780447753065,996.35295009839,1513.3823606967353
27,441.825857028467,743.3967749086144,926.3716802316978,1443.4010908300434
28,648.9036058864691,818.2263272975484,1583.3078236454853,1649.4339396586408
29,585.8056640392385,864.3637917180064,1586.3359978114104,1646.405765492716
30,76.74638736764547,191.0964062572811,667.2268770125193,992.493063119905
31,468.9053531150141,571.6725826940092,867.1891796984152,946.7885549778273
32,520.3240742076968,581.3524290519181,918.2001817846199,918.6079007910978
33,805.6727968987329,615.5739269839814,867.5678853313447,1179.349660100985
34,739.003520613337,548.9046506985854,934.2371616167408,1112.6803838155888
35,920.3616849368613,1198.919812615629,1644.6254783159782,1920.892018709033
36,826.6839579320241,1105.242085610792,1719.0520880971399,1827.2142917041958
37,140.83983351747494,137.71829416129285,1249.5951640565495,1636.3239684553068
38,315.6017973269984,312.4802579708163,1074.833200247026,1811.0859322648305
39,802.9590825231871,775.9557882080828,595.2915412930705,1192.868673271751
40,665.7475612458085,450.7932983785919,1167.0480980034388,1684.0775086017843
41,598.7285888358803,520.0091472810709,1236.2639469059177,1753.2933575042632
42,648.5373823087704,468.00347731563,1184.258276940477,1701.2876875388224
43,589.3473046676236,527.1935549567768,1243.4483545816238,1760.477765179969
44,590.8173918554647,660.4729995833459,876.6422012631693,1506.5640676077242
45,621.3355358802978,629.9548555585127,907.1603452880025,1495.333985430138
46,134.82685685094128,841.2575815984063,134.82685685094128,594.0747040975408
47,114.09505266756501,861.9893857817826,114.09505266756501,573.3428999141646
48,991.439511160815,1125.1982291089632,1119.5096569514499,1862.0277006295905
49,921.7246050954056,1055.4833230435538,1049.7947508860404,1792.3127945641813
50,865.9393517890733,999.6980697372215,994.0094975797081,1736.527541257849
51,771.59487178677,824.421046192764,857.8385012170718,1687.3415475390293
52,702.9925348487935,755.8187092547876,789.2361642790953,1618.739210601053
53,566.1997380762325,298.356944451306,1094.5508783783707,1118.3443816966146
54,718.4738428634254,526.7873761079518,1942.311846213908,2008.2675495526973
55,681.9132946741307,490.2268279186572,1905.7512980246133,1966.6959947174742
56,769.7972942766075,501.954500651681,1233.040478064252,1321.9419378969897
57,687.6211591117715,419.77836548684485,1215.9722994139097,1239.7658027321534
58,613.1938496863866,345.35105606146,1141.5449899885248,1165.3384933067687
59,462.57538874656143,617.3226496956569,1748.297045792443,2535.039414696353
60,623.8903367000696,561.3322952370119,1108.4361599033004,1625.4655705016457
61,35.26430728740536,263.9139504167862,425.1738980359691,506.30613142795886
62,429.64382508864605,697.287466809147,1413.542266433994,1930.5716770323393
63,776.9420432655156,634.5763471272569,1399.6578434751939,1496.6688138812012
64,723.0397002677678,744.0902329162498,1509.1717292641865,1606.182699670194
65,367.0210938353613,709.8935341417576,1255.501955446459,1305.1885586732408
66,277.0969100243967,689.3316267029678,1160.6387628533193,1210.325366080101
67,281.66438870954914,384.4316182885442,679.9482152929502,759.5475905723624
68,320.40118105894607,293.3978867438417,710.3107718075098,791.4430051994996
69,719.7627457188062,564.0069921732198,1170.9879865427133,1383.9944294185284
70,654.0118188033947,581.6921793762633,1105.2370596273017,1449.7453563339398
