,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
0,0,70,2,2,existing,0.0,0,70,2,46,existing,349.32828144384195,0,70,2,72,existing,232.43012398005487,0,70,2,182,existing,725.1840413131733
1,1,70,3,2,existing,100.80541577472324,1,70,3,46,existing,450.1336972185652,1,70,3,72,existing,333.23553975477813,1,70,3,48,existing,687.5078206880255
2,2,74,4,138,existing,478.5064119536059,2,74,4,265,existing,487.5285143969925,2,74,4,232,existing,603.3588056629153,2,74,4,265,existing,487.5285143969925
3,3,66,5,165,existing,540.7923253280114,3,66,5,265,existing,624.421670425427,3,66,5,232,existing,466.46564963448077,3,66,5,265,existing,624.421670425427
4,4,70,6,2,existing,718.5442454926506,4,70,6,122,existing,721.021846536192,4,70,6,72,existing,597.1533602502336,4,70,6,107,existing,605.0467104677703
5,5,70,7,2,existing,617.6513880189577,5,70,7,122,existing,666.8355685751001,5,70,7,72,existing,496.2605027765408,5,70,7,107,existing,705.9395679414631
6,6,70,8,2,existing,1138.7963982798299,6,70,8,67,existing,307.29748703315926,6,70,8,78,existing,644.9247110777076,6,70,8,107,existing,170.01472059671556
7,7,70,9,2,existing,1017.8145658162209,7,70,9,67,existing,443.0591565806436,7,70,9,78,existing,780.6863806251918,7,70,9,107,existing,305.7763901441999
8,8,70,10,2,existing,956.3269482172566,8,70,10,67,existing,326.23267207346163,8,70,10,153,existing,86.47869783346074,8,70,10,107,existing,418.7718813478012
9,9,70,11,2,existing,848.8734634163898,9,70,11,67,existing,440.8374796094408,9,70,11,153,existing,201.0835053694399,9,70,11,107,existing,533.3766888837804
10,10,66,12,165,existing,324.5940034361905,10,66,12,140,existing,465.0544694613021,10,66,12,232,existing,638.8957578597999,10,66,12,135,existing,505.1686209916333
11,11,67,13,124,existing,332.93133232281883,11,67,13,140,existing,551.5896159049308,11,67,13,232,existing,671.9666074657987,11,67,13,135,existing,591.7037674352621
12,12,70,16,2,existing,806.3697109284138,12,70,16,47,existing,778.9952418478317,12,70,16,72,existing,904.7601781022585,12,70,16,48,existing,665.6099514148709
13,13,70,17,2,existing,865.8837318244127,13,70,17,47,existing,838.5092627438305,13,70,17,72,existing,964.2741989982572,13,70,17,48,existing,725.1239723108697
14,14,70,18,2,existing,360.7055062128937,14,70,18,47,existing,493.97709707884354,14,70,18,72,existing,459.09597338673825,14,70,18,48,existing,427.6077302498551
15,15,67,19,124,existing,859.9535175701914,15,67,19,140,existing,1310.9456115651792,15,67,19,232,existing,646.4088231509334,15,67,19,135,existing,1351.0597630955106
16,16,67,20,124,existing,833.4118054778586,16,67,20,140,existing,1337.487323657512,16,67,20,232,existing,672.9505352432661,16,67,20,135,existing,1377.6014751878433
17,17,67,21,124,existing,599.7588264092847,17,67,21,140,existing,980.4890344121461,17,67,21,232,existing,315.95224599790015,17,67,21,135,existing,1020.6031859424774
18,18,67,22,124,existing,375.3773876332318,18,67,22,140,existing,750.0415728383614,18,67,22,232,existing,85.50478442411537,18,67,22,135,existing,790.1557243686926
19,19,70,23,2,existing,878.1269525325852,19,70,23,122,existing,633.1727854485076,19,70,23,153,existing,409.4955145089765,19,70,23,107,existing,741.788698023317
20,20,70,24,2,existing,807.1171713824253,20,70,24,122,existing,562.1630042983478,20,70,24,153,existing,480.5052956591364,20,70,24,107,existing,685.8779309283949
21,21,73,25,148,existing,687.4420976570284,21,73,25,47,existing,860.6231219228857,21,73,25,96,existing,407.564168889922,21,73,25,48,existing,799.325347398084
22,22,73,26,148,existing,806.0157207775858,22,73,26,47,existing,979.1967450434433,22,73,26,96,existing,526.1377920104795,22,73,26,48,existing,917.8989705186414
23,23,70,27,2,existing,715.0251796652879,23,70,27,122,existing,470.0710125812103,23,70,27,153,existing,535.4032495461629,23,70,27,107,existing,593.7859392112574
24,24,70,28,2,existing,614.7894494524774,24,70,28,122,existing,369.8352823683998,24,70,28,153,existing,435.16751933335235,24,70,28,107,existing,694.0216694240679
25,25,70,29,2,existing,499.06219730251456,25,70,29,122,existing,254.10803021843697,25,70,29,72,existing,359.20172126312565,25,70,29,107,existing,809.7489215740308
26,26,70,30,2,existing,349.7123799462434,26,70,30,122,existing,380.42696970541385,26,70,30,72,existing,209.85190390685455,26,70,30,48,existing,676.8517997297388
27,27,70,31,2,existing,1224.8907307468735,27,70,31,301,existing,495.7847297226127,27,70,31,153,existing,583.7464339526787,27,70,31,107,existing,779.2232657745363
28,28,70,32,2,existing,1249.6213941129586,28,70,32,67,existing,437.9672091145766,28,70,32,153,existing,379.77314372916265,28,70,32,107,existing,575.2499755510203
29,29,73,33,148,existing,687.9092435099999,29,73,33,179,existing,853.27812957955,29,73,33,96,existing,405.08882455064537,29,73,33,48,existing,799.7924932510555
30,30,69,34,177,existing,463.30389584521436,30,69,34,179,existing,539.2080306516239,30,69,34,321,existing,469.4344667223876,30,69,34,179,existing,539.2080306516239
31,31,73,35,148,existing,68.64907792678149,31,73,35,47,existing,205.00977210775127,31,73,35,321,existing,753.4569218979764,31,73,35,182,existing,140.4969544805667
32,32,71,36,36,existing,0.0,32,71,36,36,existing,0.0,32,71,36,321,existing,960.8589771273339,32,71,36,36,existing,0.0
33,33,66,37,165,existing,275.49568386422254,33,66,37,140,existing,425.5271028714517,33,66,37,232,existing,922.9831140732416,33,66,37,135,existing,465.64125440178293
34,34,70,40,2,existing,1031.1526854035308,34,70,40,301,existing,302.04668437926983,34,70,40,153,existing,551.9014220094491,34,70,40,107,existing,884.1946055237896
35,35,70,41,2,existing,1070.4696349862497,35,70,41,301,existing,341.36363396198874,35,70,41,153,existing,512.5844724267301,35,70,41,107,existing,844.8776559410707
36,36,70,45,2,existing,447.7620992361411,36,70,45,45,existing,0.0,36,70,45,72,existing,385.1928371669894,36,70,45,182,existing,474.28957766163063
37,37,70,46,2,existing,349.32828144384195,37,70,46,46,existing,0.0,37,70,46,72,existing,286.75901937469024,37,70,46,182,existing,375.8557598693314
38,38,73,48,148,existing,229.76533693477933,38,73,48,47,existing,122.18889741992746,38,73,48,72,existing,720.2908590367645,38,73,48,48,existing,0.0
39,39,67,50,124,existing,657.0100706165322,39,67,50,140,existing,1513.8890585188385,39,67,50,232,existing,705.979014996939,39,67,50,135,existing,1554.0032100491699
40,40,67,51,124,existing,595.2434772974708,40,67,51,140,existing,1479.7587789403542,40,67,51,232,existing,644.2124216778776,40,67,51,135,existing,1519.8729304706858
41,41,73,52,148,existing,270.438510890134,41,73,52,47,existing,162.86207137528217,41,73,52,72,existing,760.9640329921192,41,73,52,48,existing,40.673173955354706
42,42,70,54,2,existing,1399.434029907587,42,70,54,67,existing,182.5762972335214,42,70,54,78,existing,486.3930636994628,42,70,54,107,existing,90.62291103104167
43,43,74,56,138,existing,197.64993724159916,43,74,56,265,existing,206.67203968498572,43,74,56,321,existing,420.5575595938843,43,74,56,265,existing,206.67203968498572
44,44,73,59,148,existing,455.6054647240637,44,73,59,47,existing,348.0290252092119,44,73,59,72,existing,660.8635758473088,44,73,59,48,existing,225.84012778928445
45,45,73,60,148,existing,364.9929237628177,45,73,60,47,existing,257.4164842479659,45,73,60,72,existing,751.4761168085548,45,73,60,48,existing,135.22758682803843
46,46,71,61,36,existing,120.16169566094959,46,71,61,36,existing,120.16169566094959,46,71,61,321,existing,1081.0206727882835,46,71,61,36,existing,120.16169566094959
47,47,71,62,36,existing,231.7512990238958,47,71,62,36,existing,231.7512990238958,47,71,62,321,existing,1192.6102761512298,47,71,62,36,existing,231.7512990238958
48,48,74,63,138,existing,562.4826995080466,48,74,63,265,existing,571.5048019514331,48,74,63,232,existing,642.797959105048,48,74,63,265,existing,571.5048019514331
49,49,66,64,165,existing,582.5971750683791,49,66,64,265,existing,706.0322616816328,49,66,64,232,existing,508.2704993748484,49,66,64,265,existing,706.0322616816328
50,50,67,65,124,existing,719.6726409194376,50,67,65,140,existing,1604.187942562321,50,67,65,232,existing,768.6415852998445,50,67,65,135,existing,1644.3020940926526
51,51,70,66,2,existing,1331.4758089935272,51,70,66,67,existing,114.61807631946171,51,70,66,78,existing,452.2453003640099,51,70,66,107,existing,22.66469011698198
52,52,70,67,2,existing,1282.5596202907184,52,70,67,67,existing,0.0,52,70,67,78,existing,337.6272240445482,52,70,67,107,existing,137.2827664364437
