,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
78,78,51,157,432,existing,355.9041675472955,78,51,157,432,existing,355.9041675472955,78,51,157,223,existing,536.140691115138,78,51,157,118,existing,474.56814025577626
79,79,56,160,277,existing,219.07720296780818,79,56,160,277,existing,219.07720296780818,79,56,160,191,existing,772.4460322546598,79,56,160,118,existing,247.96158854974163
80,80,55,163,75,existing,240.93743269908174,80,55,163,237,allocated,182.42324381166176,80,55,163,191,existing,328.5552224729994,80,55,163,74,existing,209.83478373781895
81,81,65,171,317,existing,347.1564439687124,81,65,171,116,existing,506.39399996530955,81,65,171,317,allocated,347.1564439687124,81,65,171,118,existing,714.6812975959106
82,82,55,172,75,existing,536.9206872401319,82,55,172,237,allocated,474.2557525097361,82,55,172,191,existing,620.3877311710737,82,55,172,74,existing,505.81803827886904
83,83,55,174,75,existing,515.1596970102862,83,55,174,237,allocated,342.88387245486234,83,55,174,191,existing,196.75189379352472,83,55,174,192,allocated,421.18996920025944
84,84,54,175,448,existing,345.27139596260815,84,54,175,448,existing,345.27139596260815,84,54,175,140,existing,428.66166229798125,84,54,175,448,existing,345.27139596260815
85,85,54,176,448,existing,402.2405620477101,85,54,176,448,existing,402.2405620477101,85,54,176,140,existing,485.63082838308316,85,54,176,448,existing,402.2405620477101
86,86,55,177,75,existing,753.3751776789809,86,55,177,237,allocated,592.8873224989272,86,55,177,140,existing,463.98266886655176,86,55,177,192,allocated,379.26535787907693
87,87,55,178,75,existing,363.55761268718,87,55,178,117,existing,391.3749172077755,87,55,178,191,existing,589.3924766130785,87,55,178,74,existing,332.4549637259172
88,88,50,190,226,existing,435.39512640715964,88,50,190,448,existing,578.2212925564459,88,50,190,456,existing,186.75160414284534,88,50,190,192,allocated,318.03744633180446
89,89,55,191,75,existing,318.4078032167615,89,55,191,237,allocated,146.13197866133763,89,55,191,191,existing,0.0,89,55,191,192,allocated,224.4380754067347
90,90,55,192,75,existing,477.04795683069045,90,55,192,237,allocated,304.77213227526653,90,55,192,191,existing,224.4380754067347,90,55,192,192,allocated,0.0
91,91,59,196,348,existing,503.9775753412823,91,59,196,348,existing,503.9775753412823,91,59,196,317,allocated,519.233808559716,91,59,196,118,existing,778.4220891088088
92,92,55,198,75,existing,123.180563271273,92,55,198,237,allocated,295.4563878266969,92,55,198,191,existing,441.5883664880346,92,55,198,74,existing,92.07791431001023
93,93,51,200,432,existing,118.51573883043316,93,51,200,432,existing,118.51573883043316,93,51,200,317,allocated,728.2482449280153,93,51,200,118,existing,237.17971153891392
94,94,20,201,223,allocated,282.24464330972665,94,20,201,432,existing,609.8002153527069,94,20,201,223,existing,282.24464330972665,94,20,201,118,existing,728.4641880611877
95,95,20,202,223,allocated,411.9958192649867,95,20,202,432,existing,739.551391307967,95,20,202,223,existing,411.9958192649867,95,20,202,118,existing,858.2153640164478
96,96,54,205,448,existing,721.7512679957721,96,54,205,237,allocated,712.8270013295448,96,54,205,140,existing,315.6340567482581,96,54,205,192,allocated,499.2050367096946
97,97,54,206,448,existing,662.7939969449299,97,54,206,237,allocated,653.8697302787026,97,54,206,140,existing,284.3150027624245,97,54,206,192,allocated,440.24776565885236
98,98,50,207,226,existing,527.1961637205101,98,50,207,237,allocated,584.1513649851341,98,50,207,456,existing,278.5526414561958,98,50,207,192,allocated,371.29501920185396
99,99,65,208,317,existing,351.35034318509,99,65,208,348,existing,464.2560973892546,99,65,208,317,allocated,351.35034318509,99,65,208,118,existing,738.7006111567812
100,100,65,209,317,existing,545.558706601466,100,65,209,348,existing,658.4644608056307,100,65,209,317,allocated,545.558706601466,100,65,209,118,existing,932.9089745731571
101,101,50,217,226,existing,289.3297589088902,101,50,217,448,existing,432.1559250581764,101,50,217,456,existing,71.81954189107033,101,50,217,448,existing,432.1559250581764
102,102,50,218,226,existing,343.6875407548414,102,50,218,448,existing,398.70435618689487,102,50,218,456,existing,126.1773237370215,102,50,218,448,existing,398.70435618689487
103,103,50,220,226,existing,407.51340098412874,103,50,220,448,existing,550.3395671334149,103,50,220,456,existing,158.86987871981444,103,50,220,192,allocated,345.91917175483536
104,104,54,221,448,existing,319.67373257029806,104,54,221,448,existing,319.67373257029806,104,54,221,140,existing,228.16139716310462,104,54,221,448,existing,319.67373257029806
105,105,20,223,223,allocated,0.0,105,20,223,432,existing,892.0448586624335,105,20,223,223,existing,0.0,105,20,223,118,existing,1010.7088313709143
106,106,55,224,75,existing,519.4864990195587,106,55,224,237,allocated,381.15238453063796,106,55,224,191,existing,527.2843631919756,106,55,224,192,allocated,450.3509026489916
107,107,55,225,75,existing,622.0683455022737,107,55,225,237,allocated,483.734231013353,107,55,225,191,existing,629.8662096746906,107,55,225,192,allocated,552.9327491317067
108,108,54,227,448,existing,304.725950792042,108,54,227,448,existing,304.725950792042,108,54,227,140,existing,388.1162171274151,108,54,227,448,existing,304.725950792042
109,109,54,228,448,existing,440.46472428897255,109,54,228,448,existing,440.46472428897255,109,54,228,140,existing,527.4978030155703,109,54,228,143,existing,224.10454825121997
110,110,54,229,448,existing,223.5754171296278,110,54,229,448,existing,223.5754171296278,110,54,229,140,existing,301.35393155210124,110,54,229,448,existing,223.5754171296278
111,111,20,231,223,allocated,671.040366919012,111,20,231,237,allocated,709.7977402408987,111,20,231,223,existing,671.040366919012,111,20,231,74,existing,741.3600260100317
112,112,54,236,448,existing,416.08606997429536,112,54,236,448,existing,416.08606997429536,112,54,236,456,existing,529.2829762742617,112,54,236,143,existing,199.7258939365428
113,113,55,238,75,existing,221.3250281018876,113,55,238,237,allocated,49.04920354646368,113,55,238,191,existing,195.1811822078013,113,55,238,74,existing,252.42767706315038
114,114,55,247,75,existing,529.5429336080929,114,55,247,237,allocated,369.0550784280391,114,55,247,140,existing,361.71745834653257,114,55,247,192,allocated,155.43311380818886
115,115,50,248,226,existing,508.89434557829577,115,50,248,237,allocated,549.5290023319328,115,50,248,140,existing,178.1484249994926,115,50,248,192,allocated,244.7568700566663
116,116,61,249,432,existing,373.02266261813884,116,61,249,116,existing,335.274007504648,116,61,249,317,allocated,658.921721771293,116,61,249,118,existing,491.6866353266196
117,117,54,251,448,existing,560.5890448321304,117,54,251,448,existing,560.5890448321304,117,54,251,140,existing,35.6596961504014,117,54,251,192,allocated,387.24559890575745
118,118,55,257,75,existing,320.7351764819182,118,55,257,237,allocated,225.94324123594137,118,55,257,191,existing,372.075219897279,118,55,257,74,existing,289.63252752065534
119,119,55,258,75,existing,303.49082737871163,119,55,258,237,allocated,182.72188974590327,119,55,258,191,existing,328.8538684072409,119,55,258,74,existing,332.8538790106935
120,120,55,260,75,existing,431.4728730029823,120,55,260,237,allocated,259.19704844755836,120,55,260,191,existing,270.0131592344428,120,55,260,192,allocated,45.575083827708134
121,121,55,261,75,existing,436.00597765234147,121,55,261,237,allocated,275.5181224722877,121,55,261,191,existing,286.3342332591721,121,55,261,192,allocated,61.896157852437426
122,122,50,262,226,existing,373.40223748278413,122,50,262,448,existing,516.2284036320704,122,50,262,456,existing,124.75871521846982,122,50,262,192,allocated,380.03033525617997
123,123,50,263,226,existing,190.54009142419497,123,50,263,448,existing,333.36625757348116,123,50,263,456,existing,67.85933085068574,123,50,263,448,existing,333.36625757348116
124,124,55,264,75,existing,616.8895199205814,124,55,264,237,allocated,496.12058228777306,124,55,264,191,existing,355.83131040573386,124,55,264,192,allocated,580.2693858124686
125,125,55,265,75,existing,792.8893762457521,125,55,265,237,allocated,672.1204386129439,125,55,265,191,existing,531.8311667309047,125,55,265,192,allocated,756.2692421376394
126,126,59,266,348,existing,277.6596409252838,126,59,266,348,existing,277.6596409252838,126,59,266,317,allocated,465.3315134308568,126,59,266,118,existing,552.1041546928102
127,127,62,267,432,existing,184.96026688307722,127,62,267,116,existing,141.93958293850045,127,62,267,317,allocated,661.8037168753713,127,62,267,118,existing,303.62423959155797
128,128,56,270,277,existing,67.2366570277722,128,56,270,277,existing,67.2366570277722,128,56,270,191,existing,620.6054863146239,128,56,270,118,existing,96.12104260970565
129,129,56,271,277,existing,126.67855792344713,129,56,271,277,existing,126.67855792344713,129,56,271,191,existing,680.0473872102988,129,56,271,118,existing,155.5629435053806
130,130,57,277,277,existing,0.0,130,57,277,277,existing,0.0,130,57,277,191,existing,553.3688292868517,130,57,277,118,existing,163.35769963747785
131,131,50,280,226,existing,318.99962345466895,131,50,280,448,existing,622.6925171589161,131,50,280,456,existing,510.5397072918012,131,50,280,143,existing,564.4820480475531
132,132,50,281,226,existing,370.064053125643,132,50,281,448,existing,673.7569468298901,132,50,281,456,existing,561.6041369627753,132,50,281,143,existing,615.5464777185272
133,133,65,282,317,existing,365.37140899553333,133,65,282,116,existing,512.0075959937379,133,65,282,317,allocated,365.37140899553333,133,65,282,118,existing,676.6208384380452
134,134,65,283,317,existing,294.48966161488727,134,65,283,116,existing,441.12584861309193,134,65,283,317,allocated,294.48966161488727,134,65,283,118,existing,605.7390910573992
135,135,54,284,448,existing,596.842314342887,135,54,284,448,existing,596.842314342887,135,54,284,140,existing,218.36332016038173,135,54,284,192,allocated,506.1994482608951
136,136,54,285,448,existing,376.1146934265111,136,54,285,448,existing,376.1146934265111,136,54,285,140,existing,284.6023580193177,136,54,285,448,existing,376.1146934265111
137,137,55,286,75,existing,428.7413954507331,137,55,286,237,allocated,290.4072809618124,137,55,286,191,existing,436.53925962315,137,55,286,192,allocated,420.3507388643603
138,138,65,288,317,existing,210.5425189707286,138,65,288,116,existing,517.6886515155522,138,65,288,317,allocated,210.5425189707286,138,65,288,118,existing,682.3018939598594
139,139,50,294,226,existing,592.0130194344514,139,50,294,237,allocated,448.94570397954556,139,50,294,140,existing,278.73172335187985,139,50,294,192,allocated,144.17357170427903
140,140,55,301,75,existing,304.6716762241276,140,55,301,237,allocated,242.00674149373188,140,55,301,191,existing,388.1387201550695,140,55,301,74,existing,273.56902726286484
141,141,65,302,317,existing,328.67979922733696,141,65,302,116,existing,406.9357110006422,141,65,302,317,allocated,328.67979922733696,141,65,302,118,existing,571.5489534449495
142,142,50,304,226,existing,274.69759120470576,142,50,304,448,existing,578.3904849089529,142,50,304,456,existing,500.92322252483564,142,50,304,143,existing,520.1800157975899
143,143,50,305,226,existing,227.96376622742798,143,50,305,448,existing,531.6566599316751,143,50,305,456,existing,454.18939754755786,143,50,305,143,existing,473.44619082031215
144,144,51,306,432,existing,348.26383937390995,144,51,306,116,existing,302.3145696380834,144,51,306,317,allocated,388.3994281656452,144,51,306,118,existing,466.9278120823907
145,145,60,307,432,existing,389.47231460267585,145,60,307,116,existing,343.5230448668493,145,60,307,317,allocated,429.6079033944111,145,60,307,118,existing,508.1362873111566
146,146,55,308,75,existing,483.5719373886939,146,55,308,237,allocated,388.7800021427172,146,55,308,191,existing,476.56705340389226,146,55,308,74,existing,452.46928842743114
147,147,61,309,432,existing,482.12371372985183,147,61,309,116,existing,436.1744439940253,147,61,309,317,allocated,522.2593025215871,147,61,309,118,existing,600.7876864383326
148,148,50,310,226,existing,436.1228368370193,148,50,310,448,existing,658.9234206322462,148,50,310,456,existing,393.4164939094509,148,50,310,448,existing,658.9234206322462
149,149,55,311,75,existing,588.497892342778,149,55,311,237,allocated,467.7289547099696,149,55,311,191,existing,382.92001811067166,149,55,311,192,allocated,607.3580935174064
150,150,63,314,315,existing,60.303629171882804,150,63,314,314,existing,0.0,150,63,314,140,existing,1845.6014593599075,150,63,314,203,existing,201.4839942645093
151,151,50,320,226,existing,530.1143944833797,151,50,320,448,existing,752.9149782786067,151,50,320,456,existing,487.40805155581126,151,50,320,448,existing,752.9149782786067
152,152,59,324,348,existing,576.5335856961569,152,59,324,348,existing,576.5335856961569,152,59,324,317,allocated,1038.341998140947,152,59,324,118,existing,850.9780994636834
153,153,54,325,448,existing,468.81842977283884,153,54,325,448,existing,468.81842977283884,153,54,325,140,existing,377.30609436564544,153,54,325,448,existing,468.81842977283884
154,154,62,326,432,existing,494.24497219922665,154,62,326,432,existing,494.24497219922665,154,62,326,223,existing,674.4814957670693,154,62,326,118,existing,612.9089449077075
155,155,61,327,432,existing,670.9029414833549,155,61,327,237,allocated,627.236355953044,155,61,327,223,existing,768.7735997211973,155,61,327,74,existing,658.7986417221769
156,156,59,330,348,existing,17.75197980787024,156,59,330,348,existing,17.75197980787024,156,59,330,317,allocated,635.985638993388,156,59,330,118,existing,292.1964935753967
157,157,55,332,75,existing,428.3867096039471,157,55,332,237,allocated,256.1108850485232,157,55,332,191,existing,109.97890638718556,157,55,332,192,allocated,334.4169817939203
158,158,59,333,348,existing,743.3950987819717,158,59,333,348,existing,743.3950987819717,158,59,333,317,allocated,871.480485055132,158,59,333,118,existing,1017.8396125494982
159,159,59,334,348,existing,821.027654244798,159,59,334,348,existing,821.027654244798,159,59,334,317,allocated,949.1130405179583,159,59,334,118,existing,1095.4721680123243
160,160,55,335,75,existing,803.5841609287932,160,55,335,237,allocated,682.8152232959848,160,55,335,191,existing,542.5259514139456,160,55,335,192,allocated,766.9640268206803
161,161,55,336,75,existing,839.35860695716,161,55,336,237,allocated,718.5896693243516,161,55,336,191,existing,578.3003974423124,161,55,336,192,allocated,802.7384728490471
162,162,50,338,226,existing,174.8912569687194,162,50,338,448,existing,317.7174231180056,162,50,338,456,existing,83.5081653061613,162,50,338,448,existing,317.7174231180056
163,163,54,339,448,existing,134.98225567351844,163,54,339,448,existing,134.98225567351844,163,54,339,456,existing,349.1194815756032,163,54,339,448,existing,134.98225567351844
164,164,54,340,448,existing,758.6899196248537,164,54,340,237,allocated,749.7656529586266,164,54,340,140,existing,380.2109254423484,164,54,340,192,allocated,536.1436883387763
165,165,55,342,75,existing,562.389680744258,165,55,342,237,allocated,424.05556625533734,165,55,342,191,existing,570.1875449166749,165,55,342,192,allocated,407.44772092429224
166,166,55,343,75,existing,664.4105984047203,166,55,343,237,allocated,503.9227432246665,166,55,343,191,existing,514.7388540115509,166,55,343,192,allocated,290.30077860481623
167,167,50,344,226,existing,671.9712206574918,167,50,344,237,allocated,531.2920945401388,167,50,344,140,existing,361.07811391247304,167,50,344,192,allocated,226.51996226487222
168,168,20,345,223,allocated,603.9974769101109,168,20,345,116,existing,701.126835931674,168,20,345,223,existing,603.9974769101109,168,20,345,118,existing,852.8996385863603
169,169,55,346,75,existing,211.89216992750744,169,55,346,237,allocated,91.1232322946991,169,55,346,191,existing,237.2552109560367,169,55,346,74,existing,242.99481888877023
170,170,59,348,348,existing,0.0,170,59,348,348,existing,0.0,170,59,348,317,allocated,646.9277575665049,170,59,348,118,existing,274.4445137675265
