,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
0,0,90,0,523,existing,711.4745026350907,0,90,0,216,existing,838.5962635138055,0,90,0,137,existing,349.4852408204658,0,90,0,216,existing,838.5962635138055
1,1,93,1,389,existing,772.2271269154065,1,93,1,216,existing,916.9911461398663,1,93,1,137,existing,427.8801234465264,1,93,1,216,existing,916.9911461398663
2,2,87,2,446,existing,524.2518632978049,2,87,2,386,existing,622.3623501507006,2,87,2,676,existing,279.77448496350405,2,87,2,446,existing,524.2518632978049
3,3,87,3,446,existing,506.24526226187504,3,87,3,386,existing,605.4947865104316,3,87,3,676,existing,297.7810859994339,3,87,3,446,existing,506.24526226187504
4,4,93,6,389,existing,1098.155157925648,4,93,6,634,existing,387.2756971991421,4,93,6,443,existing,663.5318079069596,4,93,6,405,existing,1270.5792590152935
5,5,93,7,389,existing,886.8871538809225,5,93,7,634,existing,176.0076931544166,5,93,7,443,existing,457.9951863945894,5,93,7,405,existing,1064.4614884511636
6,6,88,8,335,existing,807.8242304559506,6,88,8,335,existing,807.8242304559506,6,88,8,319,existing,563.0993344042442,6,88,8,446,existing,1219.9044531203044
7,7,88,9,335,existing,754.8543495669712,7,88,9,335,existing,754.8543495669712,7,88,9,319,existing,616.0692152932236,7,88,9,446,existing,1231.1443254227142
8,8,89,12,386,existing,243.64483424699785,8,89,12,386,existing,243.64483424699785,8,89,12,372,existing,638.6072695993307,8,89,12,446,existing,432.9361633150194
9,9,89,13,386,existing,122.15607516500157,9,89,13,386,existing,122.15607516500157,9,89,13,372,existing,517.1185105173344,9,89,13,446,existing,311.4474042330231
10,10,93,14,389,existing,848.8346427242267,10,93,14,634,existing,505.39801720269895,10,93,14,443,existing,580.2077595765718,10,93,14,405,existing,1026.4089772944678
11,11,93,15,389,existing,956.5477808443479,11,93,15,634,existing,556.0984584815263,11,93,15,443,existing,472.49462145645055,11,93,15,405,existing,1079.5420725647843
12,12,86,16,544,existing,394.63860722278673,12,86,16,544,existing,394.63860722278673,12,86,16,676,existing,606.8310765871543,12,86,16,545,existing,414.860777650963
13,13,84,17,544,existing,404.70346094737664,13,84,17,544,existing,404.70346094737664,13,84,17,676,existing,616.8959303117442,13,84,17,545,existing,424.9256313755529
14,14,88,18,335,existing,96.41276516885513,14,88,18,335,existing,96.41276516885513,14,88,18,372,existing,343.50519365300283,14,88,18,446,existing,572.7027410245983
15,15,88,19,335,existing,228.37311901902945,15,88,19,335,existing,228.37311901902945,15,88,19,372,existing,475.46554750317716,15,88,19,446,existing,440.74238717442387
16,16,91,21,436,existing,185.23953413006774,16,91,21,28,existing,203.5230572832478,16,91,21,662,existing,1014.2684157329435,16,91,21,284,existing,563.7605626260995
17,17,93,22,389,existing,646.652655576621,17,93,22,634,existing,856.2598455120976,17,93,22,23,existing,213.08060625748735,17,93,22,405,existing,1017.8470627315352
18,18,93,23,389,existing,859.7332618341085,18,93,23,634,existing,1069.340451769585,18,93,23,23,existing,0.0,18,93,23,405,existing,1230.9276689890225
19,19,90,24,523,existing,743.6848803299196,19,90,24,216,existing,870.8066412086343,19,90,24,137,existing,491.8795439590864,19,90,24,216,existing,870.8066412086343
20,20,90,25,523,existing,683.6118925562952,20,90,25,216,existing,810.73365343501,20,90,25,137,existing,534.2485065076862,20,90,25,216,existing,810.73365343501
21,21,89,26,386,existing,260.31674609629823,21,89,26,386,existing,260.31674609629823,21,89,26,372,existing,670.3553842358152,21,89,26,446,existing,390.807928233284
22,22,89,27,386,existing,303.0391708582452,22,89,27,386,existing,303.0391708582452,22,89,27,676,existing,649.0285967444696,22,89,27,446,existing,433.53035299523094
23,23,82,29,29,existing,0.0,23,82,29,405,existing,274.4860806588913,23,82,29,662,existing,478.17260691034215,23,82,29,284,existing,33.666053698033465
24,24,93,31,389,existing,688.8081253422586,24,93,31,218,existing,885.9432892758664,24,93,31,137,existing,562.6092970242207,24,93,31,216,existing,1167.499372667961
25,25,88,32,335,existing,814.4077496620846,25,88,32,335,existing,814.4077496620846,25,88,32,319,existing,495.2172755082049,25,88,32,446,existing,1166.6452883854754
26,26,88,33,335,existing,793.5711053215239,26,88,33,335,existing,793.5711053215239,26,88,33,319,existing,543.3266357414811,26,88,33,446,existing,1177.183938386287
27,27,82,34,29,existing,739.8562928786187,27,82,34,405,existing,1014.34237353751,27,82,34,34,existing,0.0,27,82,34,284,existing,773.5223465766521
28,28,82,35,29,existing,823.3556043818398,28,82,35,405,existing,1097.8416850407311,28,82,35,34,existing,83.49931150322129,28,82,35,284,existing,857.0216580798733
29,29,93,42,389,existing,322.07408732100873,29,93,42,218,existing,551.1529922714886,29,93,42,137,existing,571.0118504405174,29,93,42,216,existing,842.1613346736567
30,30,93,43,389,existing,247.94257827908584,30,93,43,218,existing,477.02148322956566,30,93,43,137,existing,496.8803413985945,30,93,43,216,existing,768.0298256317337
31,31,95,45,136,existing,447.24259553712363,31,95,45,545,existing,718.9298213919049,31,95,45,676,existing,548.1518392010476,31,95,45,446,existing,684.054060031953
32,32,95,46,136,existing,320.2270385750078,32,95,46,386,existing,732.8161491468245,32,95,46,676,existing,675.1673961631633,32,95,46,446,existing,557.0385030698371
33,33,95,47,136,existing,273.4769160289496,33,95,47,386,existing,699.5797095918006,33,95,47,676,existing,721.9175187092214,33,95,47,446,existing,510.288380523779
34,34,95,48,136,existing,215.18537220784293,34,95,48,386,existing,641.2881657706939,34,95,48,676,existing,780.2090625303281,34,95,48,446,existing,451.99683670267234
35,35,93,56,389,existing,585.0486966250227,35,93,56,218,existing,782.1838605586305,35,93,56,23,existing,291.9525398322608,35,93,56,216,existing,1073.1922029607986
36,36,93,57,389,existing,485.4731153817555,36,93,57,218,existing,682.6082793153633,36,93,57,137,existing,359.27428706371785,36,93,57,216,existing,973.6166217175314
37,37,95,59,136,existing,585.0719889602393,37,95,59,545,existing,671.592544728032,37,95,59,676,existing,410.3224457779318,37,95,59,446,existing,618.7866220403729
38,38,84,60,544,existing,196.45593409507438,38,84,60,544,existing,196.45593409507438,38,84,60,676,existing,805.0137497148667,38,84,60,545,existing,216.67810452325065
39,39,88,62,335,existing,1027.1338015362894,39,88,62,335,existing,1027.1338015362894,39,88,62,319,existing,314.79946947216024,39,88,62,216,existing,1404.216618872966
40,40,87,66,446,existing,240.05195819231128,40,87,66,66,existing,0.0,40,87,66,372,existing,839.3819253998498,40,87,66,434,existing,227.24198529343735
41,41,88,75,335,existing,410.0843487842135,41,88,75,335,existing,410.0843487842135,41,88,75,319,existing,505.69860783254944,41,88,75,446,existing,828.5472187268424
42,42,88,76,335,existing,402.5477422226117,42,88,76,335,existing,402.5477422226117,42,88,76,319,existing,523.7064953030991,42,88,76,446,existing,818.6304176692424
43,43,88,77,335,existing,296.67007017303604,43,88,77,335,existing,296.67007017303604,43,88,77,319,existing,509.58598590154793,43,88,77,446,existing,772.9600460287791
44,44,88,78,335,existing,340.9998915723897,44,88,78,335,existing,340.9998915723897,44,88,78,319,existing,553.9158073009016,44,88,78,446,existing,759.4627615150185
45,45,88,79,335,existing,278.88807358891205,45,88,79,335,existing,278.88807358891205,45,88,79,372,existing,525.9805020730597,45,88,79,446,existing,755.1780494446551
46,46,94,86,278,existing,451.3223901225506,46,94,86,405,existing,240.5576511365898,46,94,86,443,existing,366.48979997174405,46,94,86,405,existing,240.5576511365898
47,47,94,87,278,existing,491.3955521686387,47,94,87,405,existing,405.282937900037,47,94,87,443,existing,201.76451320829688,47,94,87,405,existing,405.282937900037
48,48,94,97,278,existing,713.2088958843765,48,94,97,405,existing,629.8059589363578,48,94,97,443,existing,22.758507828023927,48,94,97,405,existing,629.8059589363578
49,49,94,98,278,existing,524.2390274835177,49,94,98,405,existing,798.4892590088962,49,94,98,443,existing,211.7283762288828,49,94,98,284,existing,557.6692320480383
50,50,93,99,389,existing,1136.030520231203,50,93,99,634,existing,838.4921410437543,50,93,99,23,existing,291.3276808819341,50,93,99,405,existing,1184.1456383857135
51,51,90,100,523,existing,833.6069098122529,51,90,100,216,existing,960.7286706909676,51,90,100,137,existing,471.6176479976279,51,90,100,216,existing,960.7286706909676
52,52,90,101,523,existing,915.0252354182115,52,90,101,216,existing,1042.1469962969263,52,90,101,137,existing,579.1047724463954,52,90,101,216,existing,1042.1469962969263
53,53,90,102,523,existing,750.8626076376376,53,90,102,216,existing,877.9843685163523,53,90,102,137,existing,601.4992215890286,53,90,102,216,existing,877.9843685163523
54,54,90,103,523,existing,896.2346043247925,54,90,103,216,existing,1023.3563652035073,54,90,103,137,existing,597.8954035398144,54,90,103,216,existing,1023.3563652035073
55,55,90,104,523,existing,1004.7794182157556,55,90,104,216,existing,1131.9011790944705,55,90,104,137,existing,668.8589552439394,55,90,104,216,existing,1131.9011790944705
56,56,93,105,389,existing,976.8608993279778,56,93,105,218,existing,1173.9960632615857,56,93,105,23,existing,638.9910718728553,56,93,105,216,existing,1225.2771621347224
57,57,86,106,544,existing,576.3006862520325,57,86,106,545,existing,556.0785158238563,57,86,106,676,existing,331.99084342044205,57,86,106,545,existing,556.0785158238563
58,58,84,107,544,existing,431.3237462939398,58,84,107,545,existing,411.10157586576355,58,84,107,676,existing,476.96778337853465,58,84,107,545,existing,411.10157586576355
59,59,90,108,523,existing,777.9908507179789,59,90,108,216,existing,905.1126115966938,59,90,108,137,existing,628.62746466937,59,90,108,216,existing,905.1126115966938
60,60,90,109,523,existing,816.9890334699006,60,90,109,216,existing,944.1107943486154,60,90,109,319,existing,606.7202557860817,60,90,109,216,existing,944.1107943486154
61,61,93,110,389,existing,521.1851855949837,61,93,110,218,existing,750.2640905454637,61,93,110,23,existing,616.7173048912193,61,93,110,405,existing,979.5114691411841
62,62,93,111,389,existing,525.4474775728165,62,93,111,218,existing,754.5263825232964,62,93,111,23,existing,597.3239400885044,62,93,111,405,existing,960.1181043384692
63,63,86,112,544,existing,935.1570380204348,63,86,112,544,existing,935.1570380204348,63,86,112,676,existing,528.9812624395955,63,86,112,545,existing,955.379208448611
64,64,90,120,523,existing,535.670969354949,64,90,120,216,existing,662.7927302336639,64,90,120,137,existing,211.0157834456768,64,90,120,216,existing,662.7927302336639
65,65,93,121,389,existing,576.731244174596,65,93,121,216,existing,725.815701061948,65,93,121,137,existing,274.0387542739608,65,93,121,216,existing,725.815701061948
66,66,90,122,523,existing,459.5414660783626,66,90,122,216,existing,586.6632269570775,66,90,122,137,existing,172.0427392089607,66,90,122,216,existing,586.6632269570775
67,67,90,123,523,existing,543.055956687005,67,90,123,216,existing,670.1777175657198,67,90,123,137,existing,255.5572298176031,67,90,123,216,existing,670.1777175657198
68,68,90,124,523,existing,1224.7517957075484,68,90,124,634,existing,1254.9815013820742,68,90,124,23,existing,661.2438162148543,68,90,124,216,existing,1351.8735565862632
69,69,90,125,523,existing,1301.3296924526423,69,90,125,634,existing,1178.4036046369804,69,90,125,23,existing,584.6659194697604,69,90,125,216,existing,1428.4514533313572
70,70,93,126,389,existing,999.4906868969503,70,93,126,634,existing,1174.4853603784002,70,93,126,23,existing,482.53259480342456,70,93,126,216,existing,1381.7356392041531
71,71,93,127,389,existing,1075.296347108604,71,93,127,634,existing,1098.6797001667464,71,93,127,23,existing,406.72693459177094,71,93,127,405,existing,1444.3331975087058
72,72,88,128,335,existing,558.5241560815094,72,88,128,335,existing,558.5241560815094,72,88,128,676,existing,505.41398290838725,72,88,128,446,existing,974.6068315281401
73,73,88,129,335,existing,687.7419241600633,73,88,129,335,existing,687.7419241600633,73,88,129,676,existing,376.19621482983337,73,88,129,446,existing,876.5933283519419
74,74,88,131,335,existing,831.0687740407066,74,88,131,335,existing,831.0687740407066,74,88,131,319,existing,478.55625112958296,74,88,131,446,existing,1183.3063127640974
75,75,88,132,335,existing,638.9131116198366,75,88,132,335,existing,638.9131116198366,75,88,132,372,existing,423.19597747706143,75,88,132,446,existing,1022.5259446846
76,76,89,133,386,existing,645.6847882918055,76,89,133,386,existing,645.6847882918055,76,89,133,676,existing,278.80940118632554,76,89,133,446,existing,731.4097984157157
77,77,87,134,446,existing,686.1363030332304,77,87,134,386,existing,690.9582836742909,77,87,134,676,existing,233.5359058038402,77,87,134,446,existing,686.1363030332304
78,78,95,135,136,existing,39.31059069398558,78,95,135,386,existing,691.620508514295,78,95,135,676,existing,956.0838440441855,78,95,135,486,existing,314.39617524260063
79,79,95,136,136,existing,0.0,79,95,136,434,existing,695.8242976802718,79,95,136,676,existing,995.3944347381711,79,95,136,486,existing,275.0855845486151
80,80,93,137,389,existing,586.1489831528004,80,93,137,216,existing,758.705966166038,80,93,137,137,existing,0.0,80,93,137,216,existing,758.705966166038
81,81,93,138,389,existing,552.5363857832333,81,93,138,218,existing,749.6715497168412,81,93,138,137,existing,33.612597369567055,81,93,138,216,existing,792.3185635356051
82,82,93,139,389,existing,944.3305440154546,82,93,139,216,existing,1089.0945632399144,82,93,139,137,existing,599.9835405465747,82,93,139,216,existing,1089.0945632399144
83,83,85,140,544,existing,441.11087736540844,83,85,140,545,existing,420.8887069372322,83,85,140,676,existing,933.9844646949651,83,85,140,486,existing,326.16755276293196
84,84,85,141,544,existing,617.2512501092988,84,85,141,545,existing,597.0290796811225,84,85,141,676,existing,1110.1248374388556,84,85,141,486,existing,502.30792550682224
85,85,86,142,544,existing,506.795299635783,85,86,142,545,existing,486.5731292076067,85,86,142,676,existing,828.2787678542849,85,86,142,486,existing,431.87324960361224
86,86,88,143,335,existing,1047.202076280658,86,88,143,335,existing,1047.202076280658,86,88,143,319,existing,334.86774421652876,86,88,143,216,existing,1215.963305918168
87,87,88,144,335,existing,922.7474965945303,87,88,144,335,existing,922.7474965945303,87,88,144,319,existing,210.41316453040093,87,88,144,216,existing,1340.417885604296
88,88,84,145,544,existing,472.0593186972921,88,84,145,545,existing,451.83714826911586,88,84,145,676,existing,558.3449455645308,88,84,145,545,existing,451.83714826911586
89,89,84,146,544,existing,553.0229317636176,89,84,146,545,existing,543.1708945787217,89,84,146,676,existing,649.6786918741366,89,84,146,545,existing,543.1708945787217
90,90,90,149,523,existing,732.6456208379806,90,90,149,216,existing,859.7673817166954,90,90,149,137,existing,583.2822347893716,90,90,149,216,existing,859.7673817166954
91,91,86,150,544,existing,585.9968981935783,91,86,150,545,existing,565.7747277654021,91,86,150,676,existing,556.1459343053424,91,86,150,545,existing,565.7747277654021
92,92,84,151,544,existing,571.8691162449634,92,84,151,545,existing,551.6469458167871,92,84,151,676,existing,570.2737162539573,92,84,151,545,existing,551.6469458167871
93,93,82,152,29,existing,1184.7207603420757,93,82,152,405,existing,1459.206841000967,93,82,152,34,existing,444.864467463457,93,82,152,284,existing,1218.3868140401091
94,94,82,153,29,existing,1135.2106112945053,94,82,153,405,existing,1409.6966919533966,94,82,153,34,existing,395.3543184158867,94,82,153,284,existing,1168.8766649925387
95,95,82,156,29,existing,988.2636568383707,95,82,156,405,existing,1262.7497374972618,95,82,156,34,existing,248.407363959752,95,82,156,284,existing,1021.9297105364042
96,96,82,157,29,existing,992.3555573308927,96,82,157,405,existing,1266.841637989784,96,82,157,34,existing,252.49926445227405,96,82,157,284,existing,1026.0216110289261
97,97,87,158,446,existing,730.6339316106101,97,87,158,545,existing,775.2829233264085,97,87,158,676,existing,73.08864350072176,97,87,158,446,existing,730.6339316106101
98,98,86,159,544,existing,708.7460145838382,98,86,159,545,existing,688.523844155662,98,86,159,676,existing,159.84772267146838,98,86,159,545,existing,688.523844155662
99,99,90,160,523,existing,331.5749501769768,99,90,160,216,existing,458.69671105569176,99,90,160,137,existing,379.7001887453911,99,90,160,216,existing,458.69671105569176
100,100,90,161,523,existing,383.1929039333824,100,90,161,216,existing,510.31466481209736,100,90,161,137,existing,328.0822349889854,100,90,161,216,existing,510.31466481209736
101,101,95,162,136,existing,273.1063888229404,101,95,162,386,existing,699.2091823857913,101,95,162,676,existing,838.1300791454256,101,95,162,446,existing,509.9178533177698
102,102,95,163,136,existing,327.87742856292016,102,95,163,386,existing,753.9802221257712,102,95,163,676,existing,892.9011188854054,102,95,163,446,existing,564.6888930577495
103,103,89,164,386,existing,399.7220125492761,103,89,164,386,existing,399.7220125492761,103,89,164,372,existing,663.9638010058177,103,89,164,446,existing,589.0133416172977
104,104,89,165,386,existing,317.84856131900204,104,89,165,386,existing,317.84856131900204,104,89,165,372,existing,582.0903497755436,104,89,165,446,existing,507.1398903870236
105,105,88,166,335,existing,454.6509926303973,105,88,166,335,existing,454.6509926303973,105,88,166,319,existing,575.8097457108847,105,88,166,446,existing,856.66081333066
106,106,93,168,389,existing,200.49828997439522,106,93,168,218,existing,397.63345390800305,106,93,168,137,existing,385.65069317840516,106,93,168,216,existing,688.6417963101711
107,107,93,169,389,existing,266.9181174792326,107,93,169,218,existing,464.0532814128404,107,93,169,137,existing,319.2308656735678,107,93,169,216,existing,755.0616238150085
108,108,93,172,389,existing,556.0023840183961,108,93,172,634,existing,765.6095739538728,108,93,172,23,existing,303.73087781571223,108,93,172,405,existing,927.1967911733103
109,109,87,177,446,existing,56.14389126901198,109,87,177,386,existing,245.43522033703357,109,87,177,372,existing,655.4738584765505,109,87,177,446,existing,56.14389126901198
110,110,89,180,386,existing,595.7756104262203,110,89,180,386,existing,595.7756104262203,110,89,180,676,existing,624.5027915182624,110,89,180,446,existing,785.0669394942419
111,111,89,181,386,existing,540.8879385800429,111,89,181,386,existing,540.8879385800429,111,89,181,676,existing,569.615119672085,111,89,181,446,existing,730.1792676480645
112,112,82,182,29,existing,1144.3524720722912,112,82,182,405,existing,1418.8385527311825,112,82,182,655,existing,495.85350217056356,112,82,182,284,existing,1178.0185257703247
113,113,82,183,29,existing,1237.180918910971,113,82,183,405,existing,1511.6669995698621,113,82,183,655,existing,588.6819490092435,113,82,183,284,existing,1270.8469726090045
114,114,86,184,544,existing,988.9134887832699,114,86,184,544,existing,988.9134887832699,114,86,184,443,existing,565.1296799344988,114,86,184,545,existing,1009.1356592114462
115,115,94,187,278,existing,968.3595866389007,115,94,187,634,existing,358.80335828704096,115,94,187,443,existing,275.19952126196506,115,94,187,405,existing,882.246972370299
116,116,94,188,278,existing,829.7340967280786,116,94,188,634,existing,497.428848197863,116,94,188,443,existing,136.57403135114302,116,94,188,405,existing,743.621482459477
117,117,94,189,278,existing,845.0448449805613,117,94,189,405,existing,896.9043772738105,117,94,189,443,existing,289.8569261654766,117,94,189,284,existing,878.4750495450819
118,118,94,190,278,existing,896.7140627352608,118,94,190,405,existing,813.3111257872421,118,94,190,443,existing,206.26367467890816,118,94,190,405,existing,813.3111257872421
119,119,94,201,278,existing,1190.0372213814264,119,94,201,634,existing,848.5553696054158,119,94,201,23,existing,496.2471765771483,119,94,201,405,existing,1103.9246071128248
120,120,94,202,278,existing,1127.6879891702638,120,94,202,634,existing,795.3827406400482,120,94,202,23,existing,433.89794436598555,120,94,202,405,existing,1041.5753749016621
121,121,93,203,389,existing,959.8752183617096,121,93,203,634,existing,1069.2420619215443,121,93,203,23,existing,264.0547754972388,121,93,203,405,existing,1414.8955592635034
122,122,93,204,389,existing,1016.4924787863745,122,93,204,634,existing,1012.6248014968792,122,93,204,23,existing,320.67203592190367,122,93,204,405,existing,1358.2782988388385
123,123,84,205,544,existing,573.0196697172523,123,84,205,545,existing,552.7974992890761,123,84,205,676,existing,295.5740675380541,123,84,205,545,existing,552.7974992890761
124,124,86,206,544,existing,507.3156773421044,124,86,206,545,existing,487.09350691392814,124,86,206,676,existing,361.27805991320207,124,86,206,545,existing,487.09350691392814
125,125,86,207,544,existing,258.7965925719223,125,86,207,544,existing,258.7965925719223,125,86,207,676,existing,742.6730912380186,125,86,207,545,existing,279.01876300009855
126,126,82,208,29,existing,847.740006857189,126,82,208,405,existing,1122.22608751608,126,82,208,34,existing,107.88371397857024,126,82,208,284,existing,881.4060605552224
127,127,82,209,29,existing,937.4987825164335,127,82,209,405,existing,1211.9848631753248,127,82,209,34,existing,197.64248963781478,127,82,209,284,existing,971.164836214467
128,128,88,210,335,existing,556.572267258194,128,88,210,335,existing,556.572267258194,128,88,210,676,existing,652.0923861955263,128,88,210,446,existing,841.7793082399975
129,129,84,211,544,existing,683.8436133655861,129,84,211,545,existing,663.6214429374098,129,84,211,676,existing,1005.3270815840879,129,84,211,486,existing,608.9215633334152
130,130,84,212,544,existing,630.2575311633126,130,84,212,545,existing,610.0353607351364,130,84,212,676,existing,1099.7431793545434,130,84,212,486,existing,515.3142065608362
131,131,90,213,523,existing,888.3397292068943,131,90,213,216,existing,1015.4614900856091,131,90,213,319,existing,535.3695600490879,131,90,213,216,existing,1015.4614900856091
132,132,90,214,523,existing,910.0153201522098,132,90,214,216,existing,1037.1370810309247,132,90,214,319,existing,557.0451509944036,132,90,214,216,existing,1037.1370810309247
133,133,93,215,389,existing,902.3027440907382,133,93,215,634,existing,1020.150723057616,133,93,215,23,existing,57.599904741469395,133,93,215,405,existing,1181.7379402770537
134,134,90,218,523,existing,228.36989059364154,134,90,218,218,existing,0.0,134,90,218,137,existing,783.2841470864083,134,90,218,216,existing,291.00834240216807
135,135,93,219,389,existing,213.11150988426914,135,93,219,218,existing,19.030177871082422,135,93,219,137,existing,764.2539692153259,135,93,219,216,existing,310.03852027325047
136,136,90,221,523,existing,987.1040397835109,136,90,221,216,existing,1114.2258006622258,136,90,221,319,existing,589.2051779402689,136,90,221,216,existing,1114.2258006622258
137,137,88,222,335,existing,1028.1810549802467,137,88,222,335,existing,1028.1810549802467,137,88,222,319,existing,315.8467229161175,137,88,222,216,existing,1387.584255686377
138,138,88,223,335,existing,785.6118456009076,138,88,223,335,existing,785.6118456009076,138,88,223,319,existing,534.6669104642602,138,88,223,446,existing,1191.4720291803203
139,139,90,226,523,existing,1071.6842695914982,139,90,226,216,existing,1198.806030470213,139,90,226,319,existing,549.0518150090331,139,90,226,216,existing,1198.806030470213
140,140,90,227,523,existing,1194.8106518370964,140,90,227,216,existing,1321.9324127158113,140,90,227,319,existing,672.1781972546316,140,90,227,216,existing,1321.9324127158113
141,141,82,228,29,existing,920.747231468931,141,82,228,405,existing,1195.2333121278223,141,82,228,34,existing,180.89093859031237,141,82,228,284,existing,954.4132851669644
142,142,93,229,389,existing,626.3614361088196,142,93,229,218,existing,823.4966000424275,142,93,229,137,existing,500.1626077907821,142,93,229,216,existing,995.6884532683196
143,143,93,230,389,existing,671.3229071112667,143,93,230,218,existing,868.4580710448746,143,93,230,137,existing,528.7843432506662,143,93,230,216,existing,1017.895365944006
144,144,86,231,544,existing,714.0469236042801,144,86,231,544,existing,714.0469236042801,144,86,231,676,existing,287.4227602056609,144,86,231,545,existing,734.2690940324563
145,145,84,232,544,existing,538.5157964569263,145,84,232,544,existing,538.5157964569263,145,84,232,676,existing,462.9538873530147,145,84,232,545,existing,558.7379668851025
146,146,87,233,446,existing,497.9030487526935,146,87,233,386,existing,597.1525730012502,146,87,233,676,existing,305.81952635863837,146,87,233,446,existing,497.9030487526935
147,147,93,234,389,existing,705.321032849898,147,93,234,218,existing,902.4561967835058,147,93,234,137,existing,579.1222045318602,147,93,234,216,existing,1184.0122801756004
148,148,93,235,389,existing,944.2158935933693,148,93,235,218,existing,1141.3510575269772,148,93,235,23,existing,537.8073881070055,148,93,235,216,existing,1326.4608459005722
149,149,88,236,335,existing,939.8004290244189,149,88,236,335,existing,939.8004290244189,149,88,236,319,existing,311.51304797551234,149,88,236,446,existing,1343.6428388211102
150,150,89,237,386,existing,967.5397890318973,150,89,237,386,existing,967.5397890318973,150,89,237,319,existing,503.33561487376056,150,89,237,446,existing,1151.820271922862
151,151,86,238,544,existing,445.7910515526508,151,86,238,545,existing,425.5688811244745,151,86,238,676,existing,656.3461093814892,151,86,238,545,existing,425.5688811244745
152,152,86,239,544,existing,541.5855615166363,152,86,239,545,existing,521.36339108846,152,86,239,676,existing,745.7182695044924,152,86,239,486,existing,514.4337479534048
153,153,84,240,544,existing,306.47869466420144,153,84,240,544,existing,306.47869466420144,153,84,240,676,existing,694.9909891457395,153,84,240,545,existing,326.7008650923777
154,154,89,241,386,existing,958.0881562871198,154,89,241,386,existing,958.0881562871198,154,89,241,319,existing,512.787247618538,154,89,241,446,existing,1142.3686391780843
155,155,82,243,29,existing,1172.0998674428172,155,82,243,405,existing,1446.5859481017083,155,82,243,655,existing,523.6008975410896,155,82,243,284,existing,1205.7659211408507
156,156,82,244,29,existing,1185.477026445721,156,82,244,405,existing,1459.9631071046124,156,82,244,655,existing,536.9780565439935,156,82,244,284,existing,1219.1430801437546
157,157,82,246,29,existing,1111.5483348596645,157,82,246,405,existing,1386.0344155185558,157,82,246,34,existing,381.478708045941,157,82,246,284,existing,1145.214388557698
158,158,82,247,29,existing,1308.5218560487167,158,82,247,405,existing,1583.007936707608,158,82,247,34,existing,578.4522292349932,158,82,247,284,existing,1342.1879097467502
