,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
0,0,85,2,310,existing,844.7126233493376,0,85,2,281,existing,948.7922703560524,0,85,2,35,existing,235.29705533074252,0,85,2,232,existing,863.0886088074649
1,1,85,3,310,existing,814.0636693364978,1,85,3,281,existing,985.654166615293,1,85,3,35,existing,323.2986103633233,1,85,3,232,existing,832.4396547946251
2,2,84,4,353,existing,1128.5547903280067,2,84,4,281,existing,467.629982580337,2,84,4,220,existing,667.6727231396682,2,84,4,232,existing,1821.646077363703
3,3,84,5,353,existing,1197.4563519384983,3,84,5,281,existing,398.7284209698455,3,84,5,220,existing,598.7711615291767,3,84,5,232,existing,1752.7445157532113
4,4,84,6,353,existing,869.8305432274861,4,84,6,281,existing,844.5781631423531,4,84,6,220,existing,375.9941252415341,4,84,6,232,existing,1862.9439976762362
5,5,84,7,353,existing,810.7185764967384,5,84,7,281,existing,785.4661964116053,5,84,7,220,existing,435.1060919722819,5,84,7,232,existing,1922.055964406984
6,6,84,8,353,existing,980.934912585884,6,84,8,281,existing,978.1086462563846,6,84,8,220,existing,242.46364212750254,6,84,8,232,existing,1729.4135145622047
7,7,84,9,353,existing,656.0398630697124,7,84,9,281,existing,940.1449098386311,7,84,9,220,existing,567.3586916436742,7,84,9,232,existing,2054.3085640783765
8,8,84,10,353,existing,691.6005821107061,8,84,10,281,existing,904.5841907976375,8,84,10,220,existing,554.2240863583141,8,84,10,232,existing,2041.1739587930163
9,9,84,11,353,existing,887.007412854066,9,84,11,281,existing,1072.0361459882026,9,84,11,220,existing,336.39114185932056,9,84,11,232,existing,1823.3410142940227
10,10,84,12,353,existing,1021.1947698677786,10,84,12,281,existing,702.3644782027918,10,84,12,220,existing,388.5607352171859,10,84,12,232,existing,1712.4725140539085
11,11,84,13,353,existing,965.6370676260152,11,84,13,281,existing,646.8067759610284,11,84,13,220,existing,444.1184374589493,11,84,13,232,existing,1768.030216295672
12,12,85,14,310,existing,1427.977083497857,12,85,14,281,existing,565.4453532994942,12,85,14,35,existing,659.5822397252725,12,85,14,232,existing,1446.3530689559843
13,13,85,15,310,existing,1488.308089451717,13,85,15,281,existing,610.4212789844715,13,85,15,35,existing,719.9132456791326,13,85,15,232,existing,1506.6840749098442
14,14,84,16,353,existing,1230.6731314632702,14,84,16,281,existing,1271.9420096461713,14,84,16,220,existing,432.2921610312544,14,84,16,232,existing,1777.9773009301546
15,15,84,17,353,existing,1102.6060380458139,15,84,17,281,existing,1143.874916228715,15,84,17,220,existing,356.6405804944559,15,84,17,232,existing,1843.5904529291581
16,16,85,18,310,existing,1110.8530079479583,16,85,18,281,existing,636.6929076650011,16,85,18,35,existing,342.458164175374,16,85,18,232,existing,1129.2289934060857
17,17,85,19,310,existing,1213.6031590114949,17,85,19,281,existing,739.4430587285376,17,85,19,35,existing,445.2083152389105,17,85,19,232,existing,1231.979144469622
18,18,85,20,310,existing,1465.9715813882249,18,85,20,281,existing,1159.5166000105783,18,85,20,220,existing,357.0238858963314,18,85,20,232,existing,1484.3475668463523
19,19,84,21,353,existing,1413.457122513072,19,84,21,281,existing,1104.0499145724484,19,84,21,220,existing,301.5572004582015,19,84,21,232,existing,1539.8142522844823
20,20,85,22,310,existing,1380.2696928423466,20,85,22,281,existing,1240.4345520711313,20,85,22,220,existing,442.72577444220997,20,85,22,232,existing,1398.6456783004737
21,21,85,23,310,existing,1547.058080017862,21,85,23,281,existing,1407.2229392466468,21,85,23,220,existing,609.5141616177257,21,85,23,232,existing,1565.4340654759894
22,22,85,24,310,existing,1597.4052028666933,22,85,24,281,existing,1457.570062095478,22,85,24,220,existing,659.861284466557,22,85,24,232,existing,1615.7811883248205
23,23,85,25,310,existing,1077.59843780281,23,85,25,281,existing,1153.3196386050276,23,85,25,35,existing,395.3050529908933,23,85,25,232,existing,1095.9744232609373
24,24,85,26,310,existing,1116.9318641834386,24,85,26,281,existing,1106.5516060249884,24,85,26,35,existing,348.53702041085404,24,85,26,232,existing,1135.3078496415658
25,25,84,27,353,existing,1852.4387915275538,25,84,27,281,existing,1748.2297862166445,25,84,27,220,existing,862.2288363761381,25,84,27,232,existing,2041.3539302691677
26,26,84,28,353,existing,1792.8849439638834,26,84,28,281,existing,1688.675938652974,26,84,28,220,existing,802.6749888124677,26,84,28,232,existing,1981.8000827054973
27,27,85,29,310,existing,886.5803325133852,27,85,29,281,existing,639.8290968733337,27,85,29,35,existing,118.18548874080082,27,85,29,232,existing,904.9563179715125
28,28,85,30,310,existing,1057.9962424892753,28,85,30,281,existing,653.8635911272669,28,85,30,35,existing,289.601398716691,28,85,30,232,existing,1076.3722279474027
29,29,85,31,310,existing,1030.9688193537277,29,85,31,281,existing,1156.307789625609,29,85,31,35,existing,398.2932040114747,29,85,31,232,existing,1049.3448048118548
30,30,85,32,310,existing,1242.5179046619348,30,85,32,281,existing,1439.1180258473846,30,85,32,35,existing,681.1034402332502,30,85,32,232,existing,1260.8938901200622
31,31,85,33,310,existing,1190.6817310785254,31,85,33,281,existing,1387.2818522639755,31,85,33,35,existing,629.2672666498411,31,85,33,232,existing,1209.0577165366528
