,dist_grocery,dist_school,0_dist_restaurant,1_dist_restaurant
0,846.1461286956225,842.2174360937424,849.0129306205782,2400.0
1,726.3066983706026,862.180001645062,729.1735002955584,2400.0
2,774.9074037047624,597.6497532175093,737.9626107330207,2400.0
3,712.9042088138913,535.6465583266381,675.9594158421496,2400.0
4,444.96261517756864,0.0,481.9074081493104,2400.0
5,440.0982675501324,118.43298994027177,477.04306052187417,2400.0
6,390.8307902094615,524.0410728163715,391.03457146686765,2400.0
7,471.705696037623,604.915978644533,471.90947729502915,2400.0
8,217.45928625655262,524.3816730955702,326.7370173091809,2400.0
9,78.35348152973583,669.1704667269962,467.8304734474647,2400.0
10,881.288680347418,1017.1619836218775,884.1554822723738,2400.0
11,564.7230972782704,485.65561282547185,556.7896954083276,2400.0
12,643.103655355228,565.9021789777954,637.6171269956963,2400.0
13,831.7588782737084,763.0637736227685,834.6256801986642,2400.0
14,934.5197568428416,1070.393060117301,937.3865587677974,2400.0
15,829.8649043583109,532.7276240513823,866.8096973300528,2400.0
16,712.3015169528513,415.1642366459228,749.2463099245932,2400.0
17,679.4238431045786,497.5979890706145,716.3686360763204,2400.0
18,570.174195918788,480.2045141849542,551.33859676781,2400.0
19,406.2290543348553,508.64280869097774,375.63630734147387,2400.0
20,443.39189474265567,301.1484899504748,406.4471017709139,2400.0
21,518.8270961743237,376.58369138214283,481.88230320258197,2400.0
22,620.4394701735388,323.30218986661026,657.3842631452807,2400.0
23,527.9909854053037,230.85370509837514,564.9357783770455,2400.0
24,514.395125987479,337.13747550022583,477.4503330157372,2400.0
25,460.8990175901918,283.64136710293866,423.95422461845004,2400.0
26,511.86283505764845,250.93669754658964,548.8076280293902,2400.0
27,318.8460268641353,422.9949324879875,289.98843113848375,2400.0
28,302.98382803883163,438.85713131329123,305.8506299637874,2400.0
29,941.3159819662169,644.1787016592883,978.2607749379588,2400.0
30,659.0205507074755,481.7629002202224,622.0757577357338,2400.0
31,632.5573545991238,455.2997041118706,595.612561627382,2400.0
32,780.4135009393132,483.27622063238465,817.3582939110551,2400.0
33,190.29960058112295,77.2155809362619,227.24439355286475,2400.0
34,278.6478993697466,165.56387972488557,315.5926923414884,2400.0
35,393.4996333359958,96.36235302906725,430.44442630773756,2400.0
36,241.49955558726924,128.4155359424082,278.444348559011,2400.0
37,738.0231915361959,560.7655410489427,701.0783985644541,2400.0
38,34.35740697643692,647.8157434334828,423.8343988941658,2400.0
39,36.9447929717418,297.87093048280065,0.0,2400.0
40,133.19590912821695,229.257617505979,96.25111615647516,2400.0
41,163.60197507714048,259.6636834549025,126.65718210539869,2400.0
42,608.2300771451601,465.98667235297927,571.2852841734184,2400.0
43,683.611932038029,541.3685272458481,646.6671390662872,2400.0
44,728.3583465652669,431.2210662583383,765.3031395370087,2400.0
45,628.3306707460268,331.1933904390983,665.2754637177687,2400.0
46,637.7401596410136,773.6134629154731,640.6069615659694,2400.0
47,824.0484502573565,716.8607477048561,813.7443847130147,2400.0
48,657.6748380590559,551.3309962739676,647.3707725147142,2400.0
49,662.9466917398531,485.68904125259996,626.0018987681113,2400.0
50,795.0834357034499,497.9461553965215,832.0282286751918,2400.0
51,700.1138709744772,402.97659066754875,737.0586639462191,2400.0
52,717.148069952624,420.01078964569547,735.9727661240813,2400.0
53,0.0,785.0916697073278,561.1103251680108,2400.0
54,890.2351708331428,783.8913290480543,879.931105288801,2400.0
55,745.9853138360347,639.6414720509463,735.6812482916929,2400.0
56,238.1189709286252,467.6839225523463,227.98666293432325,2400.0
57,502.3728248711109,390.9549670576823,465.4280318993691,2400.0
58,503.1323650508558,241.40801964227467,466.18757207911403,2400.0
59,584.7773563329251,469.9019809412005,565.9417571819472,2400.0
60,308.75696675936206,195.67294711450103,345.70175973110383,2400.0
61,1156.959348956832,859.8220686499035,1193.9041419285738,2400.0
62,1297.0120628851853,999.8747825782568,1294.6017568782745,2400.0
63,1174.7859898891038,997.5283394018506,1137.8411969173621,2400.0
64,970.1148786210274,792.8572281337742,933.1700856492857,2400.0
65,1016.0643033755617,718.9270230686332,1053.0090963473035,2400.0
66,864.1422204808849,567.0049401739565,901.0870134526268,2400.0
67,731.9366182504242,434.7993379434957,768.8814112221661,2400.0
68,962.9941770042248,665.8568966972962,999.9389699759666,2400.0
69,79.85052999395734,282.60299664023864,42.90573702221553,2400.0
70,618.3176807810735,321.18040047414496,655.2624737528154,2400.0
71,811.6471167165906,742.9520120656507,814.5139186415464,2400.0
72,763.598344577875,619.5330668381797,726.6535516061331,2400.0
73,335.12829237894135,431.19000075670345,298.1834994071996,2400.0
74,549.164612277341,685.0379155518006,552.0314142022968,2400.0
75,195.54731839694938,980.6389881042772,756.6576435649603,2400.0
76,690.0881713598392,392.9508910529107,727.0329643315811,2400.0
77,256.9608725779475,353.0225809557096,220.01607960620572,2400.0
78,749.7264270841322,628.259723268353,730.8908279331542,2400.0
79,928.4086726601513,1064.2819759346107,931.2754745851071,2400.0
80,459.0065443597939,594.8798476342535,461.8733462847497,2400.0
81,1402.5584182073885,1296.2145764223,1392.2543526630466,2400.0
82,946.7529680234428,649.6156877165142,983.6977609951847,2400.0
83,936.1894226989443,829.8455809138559,925.8853571546025,2400.0
84,588.8941766382663,327.9680391272075,625.8389696100081,2400.0
85,899.8863063528629,793.5424645677745,889.582240808521,2400.0
86,833.2200160099296,726.8761742248412,822.9159504655877,2400.0
87,427.9791212532795,316.56126343985096,391.03432828153774,2400.0
88,851.9626661111712,554.8253858042426,888.9074590829131,2400.0
89,471.5770558623635,607.4503591368231,474.4438577873193,2400.0
90,423.88070176627417,162.9545642552154,460.825494738016,2400.0
91,860.773461274382,568.5652277217789,897.7182542461239,2400.0
92,130.6042275464488,744.0625640034948,520.0812194641777,2400.0
93,722.0209456135354,653.3258409625955,724.8877475384912,2400.0
94,79.76474891668852,340.69088642774733,42.81995594494673,2400.0
95,126.1014612336783,716.9184464309386,515.5784531514072,2400.0
