nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
138,Eglinton East,1,1,1,1,82.06722166837737,423.9636797961578,"[438.27131196687805, 632.0745938039022, 765.3306940571155, 883.488726990183, 1016.0511036849969, 1288.430554324445, 1386.8542572414356, 1478.575705457909, 1560.1875358684565, 1690.3935856211492]",447.7510219659575,491.00435146359723,3.7770957946777344,240,66,9,14,6,9,
