nia_id,nia_name,k_L_grocery,k_L_restaurant,k_L_school,obj,dist_obj_L_grocery,dist_obj_L_restaurant,dist_obj_L_school,solving_time,num_res,num_parking,num_existing_L_grocery,num_existing_L_restaurant,num_existing_L_school,model_status
6,Kingsview Village-The Westway,3,3,3,62.94248213209333,479.06042956376774,"[659.7654140530044, 924.9723943018591, 1214.219114089368, 1481.1304695105575, 2002.1428265050013, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0]",419.5765695904941,2.3869524002075195,319,74,7,2,6,
