,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
0,0,59,2,99,existing,421.50705441879086,0,59,2,423,existing,467.54541474274447,0,59,2,262,existing,426.0206942203355,0,59,2,353,existing,1010.9308225042464
1,1,59,3,99,existing,543.024041090744,1,59,3,423,existing,589.0624014146977,1,59,3,262,existing,304.5037075483822,1,59,3,353,existing,1132.4478091761996
2,2,74,4,108,existing,571.0769431227686,2,74,4,423,existing,1016.8089381507236,2,74,4,157,existing,54.868567875271005,2,74,4,140,existing,1697.1626053516466
3,3,68,6,507,existing,240.4641037457949,3,68,6,165,existing,471.9792312078925,3,68,6,317,existing,648.7439134297723,3,68,6,140,existing,819.3362303669038
4,4,68,7,507,existing,206.0141809412712,4,68,7,165,existing,496.27583247544686,4,68,7,317,existing,673.0405146973268,4,68,7,140,existing,853.7861531714275
5,5,59,8,99,existing,266.3547532975363,5,59,8,423,existing,622.6977158639991,5,59,8,262,existing,581.17299534159,5,59,8,353,existing,855.7785213829918
6,6,59,9,99,existing,294.98917302819785,6,59,9,423,existing,594.0632961333375,6,59,9,262,existing,552.5385756109285,6,59,9,353,existing,884.4129411136535
7,7,73,13,473,existing,430.990250359108,7,73,13,165,existing,535.5891532398464,7,73,13,337,existing,409.8841246193043,7,73,13,140,existing,566.9717940681796
8,8,60,15,458,existing,295.6578246948631,8,60,15,306,existing,391.3633322124828,8,60,15,236,existing,321.8153319415211,8,60,15,307,existing,196.48616811351562
9,9,60,16,458,existing,341.2925946912329,9,60,16,306,existing,436.99810220885263,9,60,16,236,existing,276.18056194515134,9,60,16,307,existing,242.12093810988537
10,10,69,17,423,existing,411.3316479995692,10,69,17,423,existing,411.3316479995692,10,69,17,262,existing,475.59455282960823,10,69,17,353,existing,1067.1445892474217
11,11,69,18,423,existing,522.2831564568628,11,69,18,423,existing,522.2831564568628,11,69,18,262,existing,298.84263168762345,11,69,18,353,existing,1236.3281949594564
12,12,74,19,108,existing,133.10899764148257,12,74,19,423,existing,538.4735817610708,12,74,19,358,existing,116.97150947636943,12,74,19,307,existing,1869.9957933505755
13,13,74,27,108,existing,138.42489495785392,13,74,27,423,existing,720.3172434321261,13,74,27,358,existing,319.89321636910904,13,74,27,307,existing,1983.1319416892918
14,14,74,28,108,existing,169.91310995247142,14,74,28,423,existing,751.8054584267436,14,74,28,358,existing,351.38143136372656,14,74,28,307,existing,2014.6201566839093
15,15,72,29,123,existing,411.51951105731644,15,72,29,384,existing,888.4063040508578,15,72,29,409,existing,479.5788880151313,15,72,29,384,existing,888.4063040508578
16,16,72,30,123,existing,597.866424518324,16,72,30,63,existing,865.0257878057711,16,72,30,409,existing,553.6824539595518,16,72,30,402,existing,676.3290878239748
17,17,74,31,108,existing,447.98162699274724,17,74,31,423,existing,893.7136220207024,17,74,31,157,existing,280.4909326620507,17,74,31,140,existing,1922.7849701384262
18,18,74,32,108,existing,502.01077603396556,18,74,32,423,existing,947.7427710619206,18,74,32,157,existing,334.52008170326906,18,74,32,140,existing,1976.8141191796444
19,19,74,33,108,existing,534.7861144481816,19,74,33,423,existing,935.3567709809606,19,74,33,157,existing,417.9624592200123,19,74,33,140,existing,1726.9000338632316
20,20,74,34,108,existing,627.1937565556518,20,74,34,423,existing,1027.764413088431,20,74,34,157,existing,325.554817112542,20,74,34,140,existing,1634.4923917557612
21,21,59,35,99,existing,529.4457885388458,21,59,35,306,existing,530.7672948917939,21,59,35,236,existing,572.9758329718318,21,59,35,436,existing,394.07038642569205
22,22,59,36,99,existing,449.85192018819197,22,59,36,306,existing,598.2169786582899,22,59,36,236,existing,493.38196462117793,22,59,36,307,existing,403.33981455932275
23,23,70,37,458,existing,145.99560749793457,23,70,37,306,existing,442.6118405276469,23,70,37,236,existing,471.47754913844966,23,70,37,307,existing,247.73467642867962
24,24,70,38,458,existing,166.42454019886728,24,70,38,306,existing,452.68673125328326,24,70,38,236,existing,451.04861643751696,24,70,38,307,existing,257.809567154316
25,25,67,39,402,existing,322.7813790347542,25,67,39,306,existing,694.0226854145212,25,67,39,409,existing,830.477828668905,25,67,39,402,existing,322.7813790347542
26,26,71,40,402,existing,234.99441875114294,26,71,40,306,existing,606.23572513091,26,71,40,317,existing,852.3014172373612,26,71,40,402,existing,234.99441875114294
