,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
0,0,70,9,136,existing,565.4087480930253,0,70,9,41,existing,471.6783082283702,0,70,9,192,existing,818.5656430734309,0,70,9,130,existing,506.09632852506786
1,1,70,10,136,existing,439.7448464831599,1,70,10,136,existing,439.7448464831599,1,70,10,192,existing,692.9017414635655,1,70,10,136,existing,439.7448464831599
2,2,70,14,136,existing,879.1161222091189,2,70,14,41,existing,183.59928642175367,2,70,14,192,existing,980.35888551425,2,70,14,130,existing,289.324762518245
3,3,70,16,136,existing,1087.5425032594055,3,70,16,41,existing,208.19944036932407,3,70,16,192,existing,1199.9148676040477,3,70,16,130,existing,508.88074460804285
4,4,71,17,170,existing,1090.9779421778596,4,71,17,41,existing,165.7704053105326,4,71,17,192,existing,1157.4858325452562,4,71,17,130,existing,466.45170954925135
5,5,71,41,170,existing,925.207536867327,5,71,41,41,existing,0.0,5,71,41,192,existing,991.7154272347236,5,71,41,130,existing,300.6813042387187
6,6,71,42,170,existing,890.6884024448998,6,71,42,41,existing,34.519134422427335,6,71,42,192,existing,957.1962928122964,6,71,42,130,existing,266.1621698162914
7,7,71,52,170,existing,666.6035642875779,7,71,52,159,existing,646.327148658713,7,71,52,54,existing,491.1118027231047,7,71,52,130,existing,579.603517620677
8,8,69,55,163,existing,592.7357713302555,8,69,55,160,existing,644.3098272087022,8,69,55,54,existing,130.35446509286248,8,69,55,60,existing,383.62497830839
9,9,69,57,163,existing,489.1862858750153,9,69,57,160,existing,540.7603417534622,9,69,57,54,existing,211.93322380759932,9,69,57,60,existing,324.6577563694837
10,10,69,58,163,existing,625.0348555140689,10,69,58,160,existing,676.6089113925157,10,69,58,54,existing,162.6535492766759,10,69,58,60,existing,415.92406249220346
11,11,68,61,226,existing,463.6307268076887,11,68,61,160,existing,568.4645795001693,11,68,61,225,existing,143.12157589975396,11,68,61,60,existing,58.21531517755493
12,12,70,65,136,existing,469.4793326255207,12,70,65,136,existing,469.4793326255207,12,70,65,192,existing,722.6362276059264,12,70,65,130,existing,350.3168656162973
13,13,70,66,136,existing,554.0481866289745,13,70,66,41,existing,524.7401373443847,13,70,66,192,existing,807.20508160938,13,70,66,130,existing,265.74801161284364
14,14,70,67,136,existing,255.27966752451195,14,70,67,136,existing,255.27966752451195,14,70,67,192,existing,508.43656250491756,14,70,67,136,existing,255.27966752451195
15,15,71,72,170,existing,424.3738649695928,15,71,72,159,existing,404.09744934072774,15,71,72,192,existing,482.5422618973563,15,71,72,130,existing,209.47372383664103
16,16,70,73,136,existing,881.3223460943201,16,70,73,41,existing,319.5630025437603,16,70,73,192,existing,1134.479241074726,16,70,73,130,existing,555.6581115034674
17,17,70,74,136,existing,811.036943838583,17,70,74,41,existing,252.91058423092127,17,70,74,192,existing,1064.1938388189888,17,70,74,130,existing,485.3727092477302
18,18,71,75,170,existing,587.9159933114761,18,71,75,159,existing,567.6395776826112,18,71,75,192,existing,432.3525862016932,18,71,75,130,existing,590.9706702465662
19,19,71,81,170,existing,1133.913770774559,19,71,81,41,existing,782.8246067401158,19,71,81,192,existing,1200.4216611419556,19,71,81,130,existing,509.3875381459504
20,20,71,82,170,existing,1661.5058110732339,20,71,82,41,existing,1293.1152273960708,20,71,82,192,existing,1728.0137014406305,20,71,82,130,existing,1036.9795784446255
21,21,70,83,136,existing,530.3945901620056,21,70,83,136,existing,530.3945901620056,21,70,83,192,existing,783.5514851424113,21,70,83,130,existing,247.73465910341565
22,22,71,84,170,existing,604.000129921443,22,71,84,41,existing,325.20487497026517,22,71,84,192,existing,670.5080202888395,22,71,84,130,existing,24.523570731546435
23,23,70,91,136,existing,954.1054233860268,23,70,91,41,existing,341.63652024270294,23,70,91,192,existing,1207.2623183664327,23,70,91,130,existing,628.441188795174
24,24,70,92,136,existing,938.6365034568479,24,70,92,41,existing,125.3110246126564,24,70,92,192,existing,1056.7577096847394,24,70,92,130,existing,365.7235866887345
25,25,71,102,170,existing,441.27493388624043,25,71,102,159,existing,420.9985182573754,25,71,102,192,existing,285.7115267764575,25,71,102,130,existing,473.64677409921217
26,26,70,105,136,existing,747.0525596591084,26,70,105,41,existing,315.66284897176416,26,70,105,192,existing,1000.209454639514,26,70,105,130,existing,421.38832506825554
27,27,70,106,136,existing,677.0157365659735,27,70,106,41,existing,360.07131975542205,27,70,106,192,existing,930.1726315463791,27,70,106,130,existing,394.4893400521197
28,28,71,111,170,existing,30.153091028221997,28,71,111,170,existing,30.153091028221997,28,71,111,192,existing,128.06533218598682,28,71,111,136,existing,186.6709531767285
29,29,69,112,163,existing,992.4716256805859,29,69,112,160,existing,1044.0456815590328,29,69,112,54,existing,550.5517230262778,29,69,112,60,existing,803.8222362418055
30,30,71,114,170,existing,990.6499663568051,30,71,114,41,existing,65.44242948947799,30,71,114,192,existing,1057.1578567242018,30,71,114,130,existing,366.1237337281967
31,31,71,123,170,existing,119.69249511263433,31,71,123,170,existing,119.69249511263433,31,71,123,192,existing,217.60473627039914,31,71,123,136,existing,276.2103572611408
32,32,71,126,170,existing,1248.3945305765992,32,71,126,41,existing,897.3053665421559,32,71,126,192,existing,1314.9024209439958,32,71,126,130,existing,623.8682979479905
33,33,71,127,170,existing,886.0792072503791,33,71,127,41,existing,517.6886235732161,33,71,127,192,existing,952.5870976177757,33,71,127,130,existing,261.5529746217708
34,34,71,130,170,existing,624.5262326286083,34,71,130,41,existing,300.6813042387187,34,71,130,192,existing,691.034122996005,34,71,130,130,existing,0.0
35,35,71,131,170,existing,432.9467177793889,35,71,131,159,existing,421.00979559015684,35,71,131,192,existing,499.4546081467854,35,71,131,130,existing,191.57951484921955
36,36,69,134,163,existing,571.0880601851168,36,69,134,160,existing,622.6621160635635,36,69,134,54,existing,108.70675394772373,36,69,134,60,existing,361.97726716325127
37,37,68,137,226,existing,183.35792232195325,37,68,137,136,existing,479.3299173191698,37,68,137,143,existing,78.3108505582616,37,68,137,60,existing,269.0852782623078
38,38,71,138,170,existing,1328.2613742141239,38,71,138,41,existing,959.8707905369611,38,71,138,192,existing,1394.7692645815205,38,71,138,130,existing,703.7351415855156
39,39,71,142,170,existing,530.1145852652443,39,71,142,159,existing,509.83816963637923,39,71,142,192,existing,588.2829821930078,39,71,142,130,existing,332.6022900307653
40,40,71,145,170,existing,1272.3243936189992,40,71,145,41,existing,921.235229584556,40,71,145,54,existing,1043.8165419261081,40,71,145,130,existing,647.7981609903907
41,41,71,146,170,existing,1325.5946462557642,41,71,146,41,existing,974.505482221321,41,71,146,54,existing,990.5462892893431,41,71,146,130,existing,701.0684136271557
42,42,69,148,163,existing,1376.121539559113,42,69,148,41,existing,1028.673760760298,42,69,148,54,existing,936.3780107503662,42,69,148,130,existing,755.2366921661326
43,43,69,151,163,existing,994.9873317501191,43,69,151,160,existing,1046.5613876285659,43,69,151,54,existing,553.067429095811,43,69,151,60,existing,806.3379423113386
44,44,69,152,163,existing,1010.2481686683251,44,69,152,160,existing,1061.8222245467718,44,69,152,54,existing,568.3282660140169,44,69,152,60,existing,821.5987792295446
45,45,69,167,163,existing,926.7379807530218,45,69,167,160,existing,978.3120366314686,45,69,167,54,existing,484.8180780987137,45,69,167,60,existing,738.0885913142413
46,46,71,168,170,existing,807.3919534741385,46,71,168,159,existing,787.1155378452735,46,71,168,192,existing,657.423944881525,46,71,168,130,existing,609.8796582396595
47,47,71,169,170,existing,864.7095090364116,47,71,169,159,existing,844.4330934075465,47,71,169,192,existing,714.741500443798,47,71,169,130,existing,667.1972138019327
48,48,69,171,163,existing,454.3074108728887,48,69,171,160,existing,505.8814667513355,48,69,171,54,existing,132.47208528913887,48,69,171,60,existing,141.22503491344142
49,49,71,173,170,existing,1167.863837613386,49,71,173,41,existing,816.7746735789428,49,71,173,192,existing,1234.3717279807827,49,71,173,130,existing,543.3376049847775
50,50,71,180,170,existing,319.9826839521078,50,71,180,159,existing,299.70626832324274,50,71,180,192,existing,378.1510808798713,50,71,180,130,existing,312.88304211613365
51,51,69,184,163,existing,954.856672209178,51,69,184,160,existing,1006.4307280876247,51,69,184,54,existing,512.9367695548699,51,69,184,60,existing,766.2072827703975
52,52,69,185,163,existing,927.6036530336721,52,69,185,160,existing,979.1777089121188,52,69,185,54,existing,485.68375037936397,52,69,185,60,existing,738.9542635948916
53,53,71,191,170,existing,846.2198621161604,53,71,191,41,existing,187.27560919085437,53,71,191,192,existing,912.727752483557,53,71,191,130,existing,221.69362948755196
54,54,68,197,226,existing,152.6462819621781,54,68,197,136,existing,510.04155767894497,54,68,197,143,existing,109.02249091803677,54,68,197,60,existing,252.76912966795567
55,55,71,199,170,existing,639.3830440084306,55,71,199,41,existing,299.1000426414592,55,71,199,192,existing,705.8909343758271,55,71,199,130,existing,40.10791690991814
56,56,71,204,170,existing,759.5827308105219,56,71,204,41,existing,165.6248060568052,56,71,204,192,existing,826.0906211779185,56,71,204,130,existing,135.05649818191353
57,57,71,209,170,existing,1595.0640021658473,57,71,209,41,existing,1226.6734184886843,57,71,209,192,existing,1661.571892533244,57,71,209,130,existing,970.5377695372391
58,58,71,211,170,existing,646.799060272245,58,71,211,41,existing,278.40847659508205,58,71,211,192,existing,713.3069506396416,58,71,211,130,existing,22.272827643636674
59,59,69,213,163,existing,988.0062476264117,59,69,213,160,existing,1039.5803035048584,59,69,213,54,existing,546.0863449721035,59,69,213,60,existing,799.3568581876311
60,60,71,215,170,existing,570.6302409732128,60,71,215,159,existing,550.3538253443478,60,71,215,192,existing,628.7986379009764,60,71,215,130,existing,373.11794573873385
61,61,71,217,170,existing,685.4017801376759,61,71,217,159,existing,665.1253645088109,61,71,217,192,existing,535.4337715450624,61,71,217,130,existing,487.889484903197
62,62,68,219,226,existing,521.8351116401649,62,68,219,160,existing,700.4563298318155,62,68,219,225,existing,201.3259607322301,62,68,219,60,existing,116.41970001003106
63,63,69,220,163,existing,603.3047640393543,63,69,220,160,existing,654.8788199178011,63,69,220,54,existing,281.46943845560446,63,69,220,60,existing,235.74581956306375
64,64,71,221,170,existing,630.724740567028,64,71,221,159,existing,610.448324938163,64,71,221,192,existing,688.8931374947915,64,71,221,130,existing,433.21244533254907
