,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
0,0,22,0,254,existing,256.5892059269126,0,22,0,187,existing,284.2518209652046,0,22,0,206,existing,181.283019960967,0,22,0,96,existing,403.346146439853
1,1,22,1,254,existing,286.0864245647126,1,22,1,187,existing,313.74903960300463,1,22,1,206,existing,210.78023859876706,1,22,1,96,existing,432.84336507765306
2,2,25,2,60,existing,230.72595123537891,2,25,2,65,existing,341.353929016477,2,25,2,257,existing,351.8911585706603,2,25,2,167,existing,514.1087482486546
3,3,25,3,60,existing,233.29900821164253,3,25,3,65,existing,330.8823175014777,3,25,3,257,existing,362.3627700856596,3,25,3,167,existing,503.63713673365527
4,4,25,4,60,existing,425.9670540567704,4,25,4,110,existing,800.4990249810107,4,25,4,257,existing,359.2870629600255,4,25,4,167,existing,785.9644769044903
5,5,25,5,60,existing,438.1336286823007,5,25,5,110,existing,788.3324503554805,5,25,5,257,existing,371.4536375855557,5,25,5,167,existing,773.7979022789601
6,6,23,6,65,existing,435.8536860052195,6,23,6,65,existing,435.8536860052195,6,23,6,190,existing,508.7486631265767,6,23,6,96,existing,605.7004236820894
7,7,23,7,65,existing,581.4225638366374,7,23,7,65,existing,581.4225638366374,7,23,7,205,existing,650.5193654082076,7,23,7,96,existing,751.2693015135073
8,8,23,8,65,existing,401.1422579573834,8,23,8,65,existing,401.1422579573834,8,23,8,190,existing,619.2496913700704,8,23,8,96,existing,631.1343573766256
9,9,23,9,65,existing,442.79908148674724,9,23,9,65,existing,442.79908148674724,9,23,9,190,existing,639.0651556020991,9,23,9,96,existing,672.7911809059896
10,10,25,11,60,existing,665.5980320400188,10,25,11,65,existing,776.2260098211168,10,25,11,257,existing,366.8146934293293,10,25,11,167,existing,948.9808290532943
11,11,25,12,60,existing,440.7002242083643,11,25,12,65,existing,551.3282019894624,11,25,12,257,existing,141.91688559767493,11,25,12,167,existing,724.0830212216399
