,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
0,0,4,0,12,allocated,337.7084826832846,0,4,0,277,allocated,248.28665675130804,0,4,0,95,existing,329.96926744259144,0,4,0,277,allocated,248.28665675130804
1,1,4,1,12,allocated,226.6555262544834,1,4,1,277,allocated,359.3396131801092,1,4,1,95,existing,441.0222238713926,1,4,1,277,allocated,359.3396131801092
2,2,45,2,300,allocated,161.923657354685,2,45,2,27,allocated,480.058728471277,2,45,2,180,existing,256.516117218503,2,45,2,277,allocated,545.7790304360542
3,3,45,3,300,allocated,218.26672503700954,3,45,3,277,allocated,489.43596275372977,3,45,3,180,existing,312.85918490082753,3,45,3,277,allocated,489.43596275372977
4,4,55,4,193,existing,266.210334520228,4,55,4,193,existing,266.210334520228,4,55,4,144,existing,87.85301919854606,4,55,4,193,existing,266.210334520228
5,5,57,5,193,existing,212.93832831659384,5,57,5,193,existing,212.93832831659384,5,57,5,323,allocated,239.81065448979342,5,57,5,117,allocated,82.70798723510472
6,6,18,6,98,allocated,159.79740973931428,6,18,6,193,existing,358.8520668621476,6,18,6,144,existing,380.8958604674067,6,18,6,117,allocated,228.62172578065847
7,7,4,11,12,allocated,362.8342870510852,7,4,11,277,allocated,23.563561560968125,7,4,11,95,existing,322.9440316923947,7,4,11,277,allocated,23.563561560968125
8,8,4,12,12,allocated,0.0,8,4,12,277,allocated,386.39784861205334,8,4,12,252,existing,309.00646722248865,8,4,12,277,allocated,386.39784861205334
9,9,57,13,193,existing,471.50341890087185,9,57,13,193,existing,471.50341890087185,9,57,13,252,existing,339.2018359218866,9,57,13,193,existing,471.50341890087185
10,10,55,14,193,existing,424.4446017791971,10,55,14,193,existing,424.4446017791971,10,55,14,252,existing,292.14301880021185,10,55,14,193,existing,424.4446017791971
11,11,57,15,193,existing,376.0280494447619,11,57,15,193,existing,376.0280494447619,11,57,15,252,existing,243.72646646577664,11,57,15,193,existing,376.0280494447619
12,12,18,16,98,allocated,787.9960772192843,12,18,16,209,allocated,975.3849454925844,12,18,16,144,existing,1009.0945279473768,12,18,16,117,allocated,974.0576070902858
13,13,18,17,98,allocated,759.1378201210455,13,18,17,209,allocated,1004.2432025908232,13,18,17,144,existing,980.236270849138,13,18,17,117,allocated,945.199349992047
14,14,18,18,98,allocated,423.10170908960816,14,18,18,209,allocated,466.548617242893,14,18,18,243,allocated,555.5076735945715,14,18,18,117,allocated,491.9260251309523
15,15,18,19,98,allocated,374.4304709805252,15,18,19,209,allocated,511.74961355922085,15,18,19,243,allocated,506.8364354854886,15,18,19,117,allocated,443.25478702186933
16,16,18,20,98,allocated,318.85389165981155,16,18,20,209,allocated,456.17303423850717,16,18,20,243,allocated,451.25985616477493,16,18,20,117,allocated,387.6782077011557
17,17,18,21,98,allocated,421.7043992591847,17,18,21,209,allocated,559.0235418378803,17,18,21,243,allocated,554.1103637641481,17,18,21,117,allocated,490.52871530052886
18,18,18,22,98,allocated,637.1867717546598,18,18,22,209,allocated,252.46355457784125,18,18,22,243,allocated,420.0315843446113,18,18,22,117,allocated,690.8087229782112
19,19,18,23,98,allocated,718.6873231326803,19,18,23,209,allocated,170.96300319982083,19,18,23,243,allocated,338.5310329665909,19,18,23,117,allocated,609.3081716001908
