,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school
0,0,19,0,141,allocated,338.9557781385193,0,19,0,0,allocated,0.0,0,19,0,162,allocated,354.18763446210465
1,1,37,1,131,existing,336.3945110536635,1,37,1,0,allocated,13.761435484690539,1,37,1,162,allocated,367.9490699467952
2,2,8,5,58,allocated,60.021294410189725,2,8,5,59,allocated,98.54940177956038,2,8,5,3,allocated,253.28126480134569
3,3,8,8,58,allocated,98.1523696439142,3,8,8,59,allocated,59.62426227454353,3,8,8,3,allocated,212.06101513869555
4,4,30,9,194,allocated,77.01978137480435,4,30,9,59,allocated,155.69130413877227,4,30,9,3,allocated,115.99397327446682
5,5,22,15,153,allocated,186.63282350305195,5,22,15,35,allocated,169.2986215685446,5,22,15,3,allocated,85.18057754025426
6,6,8,18,58,allocated,32.629422547857516,6,8,18,59,allocated,71.15752991722817,6,8,18,3,allocated,255.6483712304503
7,7,8,19,58,allocated,128.61146961759098,7,8,19,59,allocated,93.68901705504618,7,8,19,3,allocated,159.6663241607168
8,8,19,25,141,allocated,148.06110734370492,8,19,25,68,existing,34.739304585730494,8,19,25,162,allocated,132.82925102011956
9,9,36,40,51,existing,243.42810248251487,9,36,40,94,existing,135.6693056662384,9,36,40,66,existing,91.28868229598069
10,10,36,41,51,existing,164.7750644120543,10,36,41,94,existing,57.016267595777805,10,36,41,66,existing,169.9417203664413
11,11,19,43,141,allocated,15.795881946449251,11,19,43,68,existing,164.9775231459311,11,19,43,162,allocated,31.027738270034614
12,12,34,48,77,existing,80.58698939001877,12,34,48,35,allocated,141.7444547592826,12,34,48,81,allocated,147.96930758561834
13,13,34,49,77,existing,120.59375592334392,13,34,49,35,allocated,180.96566782632158,13,34,49,81,allocated,187.97607411894347
14,14,36,50,51,existing,90.43499242060011,14,36,50,94,existing,17.52085051631375,14,36,50,66,existing,244.28179235789548
15,15,31,53,134,existing,128.0118479189468,15,31,53,62,allocated,114.20832573831731,15,31,53,56,allocated,159.13165421029515
16,16,31,54,134,existing,176.2963468554048,16,31,54,62,allocated,67.25738150148369,16,31,54,56,allocated,321.615277252222
17,17,8,58,58,allocated,0.0,17,8,58,59,allocated,38.528107369370666,17,8,58,3,allocated,288.2777937783078
18,18,32,60,72,existing,144.89845612901874,18,32,60,62,allocated,197.77500841419908,18,32,60,56,allocated,129.80996347940476
19,19,33,64,136,existing,202.32823367639867,19,33,64,68,existing,196.48936053604513,19,33,64,66,existing,293.9449490784432
20,20,19,67,141,allocated,138.23659461179383,20,19,67,0,allocated,200.71918352672546,20,19,67,162,allocated,153.4684509353792
21,21,33,70,136,existing,18.638129480385487,21,33,70,90,existing,89.21652054398437,21,33,70,162,allocated,383.14582082355395
22,22,34,78,77,existing,60.95947266280334,22,34,78,35,allocated,160.26000186827952,22,34,78,81,allocated,164.75809788350585
23,23,33,90,136,existing,70.57839106359889,23,33,90,90,existing,0.0,23,33,90,162,allocated,297.71352107762834
24,24,33,91,136,existing,186.45451440798325,24,33,91,90,existing,119.66034414244314,24,33,91,162,allocated,178.0531769351852
25,25,36,95,51,existing,334.9057292255063,25,36,95,94,existing,227.14693240922983,25,36,95,66,existing,109.48173097888179
26,26,22,97,153,allocated,192.46287185999313,26,22,97,35,allocated,175.12866992548578,26,22,97,3,allocated,160.33299146343828
27,27,22,98,153,allocated,235.76967241638073,27,22,98,35,allocated,218.43547048187338,27,22,98,3,allocated,123.44374305193367
28,28,22,106,153,allocated,27.84098677477135,28,22,106,35,allocated,45.1751887092787,28,22,106,3,allocated,219.36575545384488
29,29,31,109,134,existing,136.82642297270698,29,31,109,62,allocated,245.86538832662814,29,31,109,66,existing,232.0516414459267
30,30,34,113,77,existing,149.2212478238325,30,34,113,94,existing,146.1964326059232,30,34,113,81,allocated,253.01987304453502
31,31,34,115,77,existing,120.04868105601108,31,34,115,94,existing,178.5613331266313,31,34,115,81,allocated,223.8473062767136
32,32,8,116,58,allocated,140.24762310428082,32,8,116,59,allocated,178.7757304736515,32,8,116,66,existing,280.2237892215732
33,33,31,119,134,existing,63.893113879755866,33,31,119,62,allocated,172.932079233677,33,31,119,56,allocated,210.68594304238343
34,34,31,120,134,existing,95.41962219398884,34,31,120,62,allocated,146.80055146327527,34,31,120,56,allocated,184.79725104549206
35,35,31,126,134,existing,64.37982046792791,35,31,126,62,allocated,44.659144885993214,35,31,126,56,allocated,228.68083506261928
36,36,32,127,72,existing,150.29134873360897,36,32,127,62,allocated,202.0591913128004,36,32,127,56,allocated,77.04586958693596
37,37,30,128,194,allocated,76.31167419986694,37,30,128,59,allocated,231.36912043665797,37,30,128,3,allocated,191.6717895723525
38,38,30,130,194,allocated,26.220217860832832,38,30,130,59,allocated,206.4908676527438,38,30,130,3,allocated,166.79353678843836
39,39,37,132,131,existing,71.10359770127997,39,37,132,94,existing,415.4718064106677,39,37,132,81,allocated,132.3127969040209
