,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school
0,0,90,0,523,existing,711.4745026350907,0,90,0,216,existing,838.5962635138055,0,90,0,137,existing,349.4852408204658
1,1,93,1,389,existing,772.2271269154065,1,93,1,216,existing,916.9911461398663,1,93,1,137,existing,427.8801234465264
2,2,87,2,446,existing,524.2518632978049,2,87,2,386,existing,622.3623501507006,2,87,2,676,existing,279.77448496350405
3,3,87,3,446,existing,506.24526226187504,3,87,3,386,existing,605.4947865104316,3,87,3,676,existing,297.7810859994339
4,4,93,6,389,existing,1098.155157925648,4,93,6,634,existing,387.2756971991421,4,93,6,443,existing,663.5318079069596
5,5,93,7,389,existing,886.8871538809225,5,93,7,634,existing,176.0076931544166,5,93,7,443,existing,457.9951863945894
6,6,88,8,335,existing,807.8242304559506,6,88,8,335,existing,807.8242304559506,6,88,8,319,existing,563.0993344042442
7,7,88,9,335,existing,754.8543495669712,7,88,9,335,existing,754.8543495669712,7,88,9,319,existing,616.0692152932236
8,8,89,12,386,existing,243.64483424699785,8,89,12,386,existing,243.64483424699785,8,89,12,372,existing,638.6072695993307
9,9,89,13,386,existing,122.15607516500157,9,89,13,386,existing,122.15607516500157,9,89,13,372,existing,517.1185105173344
10,10,57,14,464,allocated,597.6089418166205,10,57,14,634,existing,505.39801720269895,10,57,14,443,existing,580.2077595765718
11,11,57,15,464,allocated,705.3220799367418,11,57,15,634,existing,556.0984584815263,11,57,15,443,existing,472.49462145645055
12,12,86,16,544,existing,394.63860722278673,12,86,16,544,existing,394.63860722278673,12,86,16,676,existing,606.8310765871543
13,13,84,17,544,existing,404.70346094737664,13,84,17,544,existing,404.70346094737664,13,84,17,676,existing,616.8959303117442
