,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school
0,0,98,0,67,existing,276.825276927457,0,98,0,82,existing,250.9334312488847,0,98,0,398,existing,315.22283152005656
1,1,98,1,67,existing,363.95260175085355,1,98,1,82,existing,338.0607560722812,1,98,1,398,existing,402.3501563434531
2,2,75,2,459,allocated,381.6048701147138,2,75,2,167,allocated,174.3527146242758,2,75,2,459,existing,381.6048701147138
3,3,93,4,155,existing,255.07186993432936,3,93,4,157,allocated,230.80568190766235,3,93,4,157,allocated,230.80568190766235
4,4,36,5,270,allocated,464.3142834827194,4,36,5,406,allocated,443.00858997136004,4,36,5,157,allocated,461.9751132436421
5,5,75,6,459,allocated,201.23838145259953,5,75,6,279,allocated,419.0339063184757,5,75,6,459,existing,201.23838145259953
6,6,75,7,459,allocated,56.460792962319964,6,75,7,278,existing,497.8088965575329,6,75,7,459,existing,56.460792962319964
7,7,31,8,223,allocated,373.49440671226427,7,31,8,435,existing,332.0258524888715,7,31,8,398,existing,175.92943912373087
8,8,31,9,223,allocated,353.29905625622484,8,31,9,435,existing,311.8305020328321,8,31,9,398,existing,155.73408866769145
9,9,36,14,270,allocated,552.5236725021218,9,36,14,406,allocated,658.1364260997196,9,36,14,270,existing,552.5236725021218
10,10,36,15,270,allocated,569.3010915248353,10,36,15,406,allocated,674.913845122433,10,36,15,270,existing,569.3010915248353
11,11,36,16,270,allocated,853.0224809811851,11,36,16,406,allocated,958.635234578783,11,36,16,270,existing,853.0224809811851
12,12,36,17,270,allocated,968.0195445077584,12,36,17,406,allocated,1073.632298105356,12,36,17,270,existing,968.0195445077584
13,13,36,20,270,allocated,171.43529700488708,13,36,20,406,allocated,277.04805060248486,13,36,20,270,existing,171.43529700488708
14,14,36,21,270,allocated,299.4749775045819,14,36,21,406,allocated,405.08773110217965,14,36,21,270,existing,299.4749775045819
15,15,36,22,270,allocated,188.04084065249583,15,36,22,406,allocated,293.6535942500936,15,36,22,270,existing,188.04084065249583
16,16,36,23,270,allocated,282.1515410980864,16,36,23,406,allocated,387.76429469568416,16,36,23,270,existing,282.1515410980864
17,17,98,24,67,existing,361.06749874926,17,98,24,82,existing,386.9593444278323,17,98,24,66,allocated,161.505132880347
18,18,98,25,67,existing,284.51259305697386,18,98,25,82,existing,310.4044387355462,18,98,25,66,allocated,84.9502271880609
19,19,31,26,223,allocated,469.35821468067667,19,31,26,339,allocated,437.7364863190399,19,31,26,339,existing,437.7364863190399
20,20,29,27,211,allocated,315.3953301561992,20,29,27,339,allocated,186.53304046851565,20,29,27,339,existing,186.53304046851565
21,21,98,28,67,existing,411.9214150724748,21,98,28,82,existing,437.81326075104715,21,98,28,66,allocated,212.35904920356182
22,22,46,29,330,allocated,388.0059308747267,22,46,29,31,allocated,419.05910358213487,22,46,29,248,allocated,391.2130008164346
23,23,46,30,330,allocated,506.1563320199824,23,46,30,31,allocated,485.91339287648856,23,46,30,465,existing,375.3951862447332
