,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
0,0,62,0,432,existing,296.48192454242303,0,62,0,116,existing,258.7332694289322,0,62,0,223,existing,751.8051561425294,0,62,0,118,existing,415.1458972509038
1,1,60,1,432,existing,218.0058431521466,1,60,1,432,existing,218.0058431521466,1,60,1,223,existing,674.0390155102871,1,60,1,118,existing,336.6698158606274
2,2,59,4,348,existing,353.4980892217159,2,59,4,348,existing,353.4980892217159,2,59,4,191,existing,1152.4270466941607,2,59,4,118,existing,627.9426029892423
3,3,59,5,348,existing,447.76488988877736,3,59,5,348,existing,447.76488988877736,3,59,5,191,existing,1246.6938473612222,3,59,5,118,existing,722.2094036563038
4,4,62,6,432,existing,665.1091115856884,4,62,6,116,existing,627.3604564721977,4,62,6,223,existing,534.992222710598,4,62,6,118,existing,783.7730842941692
5,5,62,7,432,existing,602.6345678721809,5,62,7,116,existing,569.5257379259755,5,62,7,223,existing,472.3963789044123,5,62,7,118,existing,721.2985405806617
6,6,55,10,75,existing,264.4449187143209,6,55,10,117,existing,292.2622232349164,6,55,10,191,existing,582.8527219310824,6,55,10,74,existing,233.34226975305813
7,7,55,11,75,existing,246.26229857820962,7,55,11,117,existing,274.07960309880514,7,55,11,191,existing,564.6701017949712,7,55,11,74,existing,215.15964961694687
8,8,50,12,226,existing,694.93146500412,8,50,12,448,existing,723.0356848681216,8,50,12,140,existing,198.10633618639258,8,50,12,448,existing,723.0356848681216
9,9,50,13,226,existing,591.933949697758,9,50,13,448,existing,620.0381695617594,9,50,13,140,existing,95.10882088003044,9,50,13,448,existing,620.0381695617594
