,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
0,0,20,0,75,existing,252.66130917974002,0,20,0,12,existing,533.3424653390435,0,20,0,34,existing,499.7063294788054,0,20,0,79,existing,634.3395520097752
1,1,19,7,28,existing,62.49551666648289,1,19,7,12,existing,1220.9989074127434,1,19,7,155,existing,68.50002289145286,1,19,7,79,existing,1321.9959940834751
2,2,17,9,127,existing,124.02550310125956,2,17,9,12,existing,1508.616351192192,2,17,9,155,existing,483.0336426353724,2,17,9,79,existing,1609.6134378629238
3,3,22,15,143,existing,117.23833280234798,3,22,15,12,existing,1567.3042577391734,3,22,15,180,existing,905.8788258392976,3,22,15,54,existing,1605.2431259268026
4,4,22,16,143,existing,210.74548360487594,4,22,16,80,existing,1491.946240845243,4,22,16,180,existing,812.3716750367696,4,22,16,54,existing,1511.7359751242745
5,5,23,17,79,existing,41.739416498032284,5,23,17,79,existing,41.739416498032284,5,23,17,34,existing,717.4140190871095,5,23,17,79,existing,41.739416498032284
6,6,25,19,80,existing,42.154586270377784,6,25,19,80,existing,42.154586270377784,6,25,19,180,existing,637.4199795380955,6,25,19,54,existing,61.94432054940934
7,7,21,20,185,existing,336.9134397392044,7,21,20,12,existing,309.3772083792432,7,21,20,34,existing,342.8033069156678,7,21,20,79,existing,410.3742950499749
8,8,23,21,79,existing,249.60892166553964,8,23,21,12,existing,148.61183499480796,8,23,21,34,existing,503.56868030010304,8,23,21,79,existing,249.60892166553964
9,9,22,22,143,existing,286.28383029759095,9,22,22,12,existing,1543.5826838058408,9,22,22,180,existing,1067.8005814135724,9,22,22,54,existing,1603.6983676016534
10,10,22,23,143,existing,137.76436600758745,10,22,23,12,existing,1395.0632195158373,10,22,23,180,existing,919.281117123569,10,22,23,54,existing,1455.1789033116497
