,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare
15,15,208,35,197,existing,1455.4060774657614,15,208,35,197,existing,1455.4060774657614,15,208,35,688,existing,780.8800875900582,15,208,35,197,existing,1455.4060774657614
16,16,208,36,197,existing,1496.140936782406,16,208,36,197,existing,1496.140936782406,16,208,36,688,existing,821.6149469067029,16,208,36,197,existing,1496.140936782406
17,17,216,40,808,existing,410.76664338163926,17,216,40,131,existing,445.2193186324847,17,216,40,399,existing,597.4129013473625,17,216,40,808,existing,410.76664338163926
18,18,208,59,197,existing,1205.1838931055886,18,208,59,197,existing,1205.1838931055886,18,208,59,688,existing,515.1888366820617,18,208,59,197,existing,1205.1838931055886
19,19,208,60,197,existing,1104.474752783421,19,208,60,197,existing,1104.474752783421,19,208,60,374,existing,466.1554819682057,19,208,60,197,existing,1104.474752783421
20,20,200,61,743,existing,1452.1013307548856,20,200,61,486,existing,2021.975870188467,20,200,61,573,existing,468.49863380437705,20,200,61,197,existing,2075.6804843477366
21,21,200,62,743,existing,1400.5075428857492,21,200,62,486,existing,1970.3820823193307,21,200,62,573,existing,416.90484593524087,21,200,62,197,existing,2024.0866964786
22,22,214,63,811,existing,587.4230511767244,22,214,63,151,existing,507.0032097277886,22,214,63,472,existing,748.3470167379089,22,214,63,554,existing,1450.9538267070945
23,23,214,64,811,existing,543.8315703083641,23,214,64,151,existing,463.4117288594284,23,214,64,472,existing,791.938497606269,23,214,64,554,existing,1407.3623458387342
24,24,214,65,811,existing,457.3728848179687,24,214,65,151,existing,376.953043369033,24,214,65,472,existing,868.226090465685,24,214,65,554,existing,1320.903660348339
25,25,222,66,658,existing,526.8997746442544,25,222,66,151,existing,523.0787726877198,25,222,66,472,existing,905.7075089068269,25,222,66,808,existing,1367.6119587902167
26,26,214,67,811,existing,470.2977798875703,26,214,67,151,existing,338.95498412997983,26,214,67,472,existing,953.4045225734723,26,214,67,554,existing,1333.8285554179406
27,27,222,68,658,existing,440.56927316918524,27,222,68,151,existing,458.0514890093217,27,222,68,472,existing,844.0207537675636,27,222,68,808,existing,1281.2814573151477
28,28,222,69,658,existing,412.3925757533008,28,222,69,151,existing,499.91478663649895,28,222,69,472,existing,815.844056351679,28,222,69,808,existing,1253.1047598992632
29,29,222,70,658,existing,362.8888570520153,29,222,70,151,existing,514.9810738004217,29,222,70,472,existing,766.3403376503936,29,222,70,808,existing,1203.6010411979778
30,30,214,72,811,existing,716.2084625117609,30,214,72,151,existing,641.4860123770604,30,214,72,399,existing,1060.9842305634265,30,214,72,808,existing,874.3379725977034
31,31,214,75,811,existing,545.1248066426161,31,214,75,151,existing,470.40235650791556,31,214,75,472,existing,1062.719950558115,31,214,75,808,existing,1052.4834726539777
32,32,222,76,658,existing,544.7826677898671,32,222,76,151,existing,572.4548006661589,32,222,76,472,existing,1006.7119339605924,32,222,76,808,existing,976.3119051083495
33,33,222,77,658,existing,667.3296488697517,33,222,77,151,existing,700.3406923301382,33,222,77,399,existing,1034.5185246806032,33,222,77,808,existing,847.8722667148799
34,34,222,78,658,existing,709.8819362058546,34,222,78,151,existing,742.892979666241,34,222,78,399,existing,991.9662373445003,34,222,78,808,existing,805.319979378777
35,35,222,79,658,existing,601.6089928508446,35,222,79,151,existing,623.9626533936026,35,222,79,472,existing,854.2699109675301,35,222,79,808,existing,1442.321176996807
36,36,222,80,658,existing,553.5798508847656,36,222,80,151,existing,641.1020617679638,36,222,80,472,existing,902.2990529336091,36,222,80,808,existing,1394.2920350307281
37,37,214,81,811,existing,629.7918987904252,37,214,81,151,existing,555.0694486557246,37,214,81,472,existing,1147.7807751977016,37,214,81,808,existing,967.4226480143911
38,38,222,82,658,existing,624.3445544460401,38,222,82,151,existing,657.3555979064265,38,222,82,399,existing,1077.5036191043148,38,222,82,808,existing,890.8573611385915
39,39,200,83,743,existing,1411.1495108229246,39,200,83,486,existing,2037.5543243326738,39,200,83,573,existing,484.07708794858377,39,200,83,197,existing,2086.3145710642452
40,40,200,84,743,existing,1505.0210376873888,40,200,84,486,existing,2110.9984049266823,40,200,84,573,existing,557.5211685425925,40,200,84,197,existing,2164.703019085952
41,41,225,85,296,existing,601.4315899764285,41,225,85,197,existing,711.3714676631246,41,225,85,374,existing,762.8304659901561,41,225,85,958,existing,698.982869428926
42,42,225,86,296,existing,494.5970008622168,42,225,86,486,existing,774.950637972833,42,225,86,768,existing,676.8842452136735,42,225,86,958,existing,805.817458543138
43,43,225,87,296,existing,553.3521180211725,43,225,87,486,existing,407.6247784767481,43,225,87,768,existing,432.52543107962134,43,225,87,808,existing,758.9876062229844
44,44,225,88,296,existing,484.3049665216686,44,225,88,486,existing,338.5776269772442,44,225,88,768,existing,540.9747586230524,44,225,88,808,existing,689.9404547234805
45,45,225,89,296,existing,295.1857261108777,45,225,89,486,existing,149.45838656645344,45,225,89,768,existing,378.0918581663449,45,225,89,808,existing,500.8212143126897
46,46,200,90,743,existing,487.880419200847,46,200,90,486,existing,874.7247751334517,46,200,90,768,existing,347.17453040065334,46,200,90,808,existing,978.3948217234031
47,47,200,91,743,existing,388.02793549824025,47,200,91,486,existing,774.8722914308449,47,200,91,768,existing,247.32204669804662,47,200,91,808,existing,878.5423380207964
48,48,214,92,811,existing,411.3416776231992,48,214,92,151,existing,336.6192274884986,48,214,92,472,existing,922.240225322676,48,214,92,808,existing,1192.963197889417
49,49,214,93,811,existing,458.44337171068787,49,214,93,151,existing,383.7209215759873,49,214,93,472,existing,976.0385156261866,49,214,93,808,existing,1139.164907585906
50,50,212,94,956,existing,1348.1213427957975,50,212,94,197,existing,1481.440202103911,50,212,94,374,existing,843.1209312886957,50,212,94,956,existing,1348.1213427957975
51,51,212,95,956,existing,1306.8560745978857,51,212,95,699,existing,1448.695875871748,51,212,95,374,existing,869.8427986010353,51,212,95,956,existing,1306.8560745978857
52,52,200,96,743,existing,1007.518330728416,52,200,96,486,existing,1425.3924074436884,52,200,96,573,existing,128.08482894040162,52,200,96,958,existing,1565.4337268109145
53,53,200,97,743,existing,936.8910584892883,53,200,97,486,existing,1354.7651352045607,53,200,97,688,existing,125.41692807708762,53,200,97,958,existing,1494.8064545717868
54,54,225,98,296,existing,724.7839414635413,54,225,98,197,existing,1003.4714276950696,54,225,98,849,existing,662.2464684138039,54,225,98,958,existing,991.082829460871
55,55,225,99,296,existing,561.0478040495457,55,225,99,486,existing,841.401441160162,55,225,99,768,existing,743.3350484010023,55,225,99,958,existing,875.7847928527594
56,56,200,100,743,existing,1074.150934825575,56,200,100,486,existing,1688.3421581564494,56,200,100,573,existing,177.30107885944363,56,200,100,808,existing,1818.7697944473573
57,57,200,101,743,existing,963.7836244503595,57,200,101,486,existing,1577.9748477812343,57,200,101,573,existing,287.6683892346589,57,200,101,808,existing,1708.402484072142
58,58,200,102,743,existing,1380.0957086557614,58,200,102,486,existing,2006.5005221655106,58,200,102,573,existing,453.02328578142044,58,200,102,808,existing,2124.714568277544
59,59,200,103,743,existing,1288.757845633335,59,200,103,486,existing,1915.162659143084,59,200,103,573,existing,361.6854227589939,59,200,103,808,existing,2033.3767052551173
60,60,211,104,699,existing,870.087424471906,60,211,104,699,existing,870.087424471906,60,211,104,314,existing,259.53924441167237,60,211,104,956,existing,886.5645724078913
61,61,211,105,699,existing,988.1077489686337,61,211,105,699,existing,988.1077489686337,61,211,105,314,existing,377.5595689084,61,211,105,956,existing,1004.584896904619
62,62,212,106,956,existing,1051.8793033531804,62,212,106,699,existing,1193.7191046270427,62,212,106,684,existing,1003.4431448257902,62,212,106,956,existing,1051.8793033531804
63,63,212,107,956,existing,892.2474608468,63,212,107,699,existing,1034.0872621206624,63,212,107,684,existing,843.81130231941,63,212,107,956,existing,892.2474608468
64,64,200,114,743,existing,1425.2797773159814,64,200,114,197,existing,1998.6615840820068,64,200,114,573,existing,498.2073544416405,64,200,114,197,existing,1998.6615840820068
65,65,200,115,743,existing,1523.539425740885,65,200,115,197,existing,1900.401935657103,65,200,115,573,existing,596.467002866544,65,200,115,197,existing,1900.401935657103
66,66,225,116,296,existing,381.7969587924232,66,225,116,486,existing,662.1505959030394,66,225,116,768,existing,564.0842031438798,66,225,116,958,existing,696.5339475956368
67,67,200,121,743,existing,1153.3626603571324,67,200,121,197,existing,1552.3023817286814,67,200,121,573,existing,273.92915856911804,67,200,121,197,existing,1552.3023817286814
68,68,200,122,743,existing,1225.9009356680033,68,200,122,197,existing,1607.748371922914,68,200,122,573,existing,346.467433879989,68,200,122,197,existing,1607.748371922914
69,69,214,149,811,existing,357.9973904682181,69,214,149,151,existing,226.65459471062775,69,214,149,472,existing,1055.0554514544688,69,214,149,554,existing,1221.5281659985883
70,70,214,151,811,existing,131.3427957575904,70,214,151,151,existing,0.0,70,214,151,472,existing,1206.3124117762186,70,214,151,554,existing,994.8735712879607
71,71,214,152,811,existing,503.69606452511937,71,214,152,151,existing,510.47051643047104,71,214,152,399,existing,1244.251463503185,71,214,152,808,existing,1057.6052055374616
72,72,214,153,811,existing,545.8417514627317,72,214,153,151,existing,552.6162033680835,72,214,153,399,existing,1202.1057765655726,72,214,153,808,existing,1015.4595185998494
73,73,214,154,811,existing,375.99571244865297,73,214,154,151,existing,384.2358638373846,73,214,154,472,existing,1123.683277890317,73,214,154,808,existing,1187.0677442111971
74,74,214,155,811,existing,418.4336220601143,74,214,155,151,existing,428.435960046115,74,214,155,472,existing,1167.8833740990474,74,214,155,808,existing,1142.8676480024667
75,75,203,156,804,existing,685.1046444192765,75,203,156,804,existing,685.1046444192765,75,203,156,399,existing,1083.1075896600798,75,203,156,808,existing,896.4613316943564
76,76,203,157,804,existing,635.4838183953913,76,203,157,804,existing,635.4838183953913,76,203,157,399,existing,1032.322408634967,76,203,157,808,existing,845.6761506692437
77,77,214,158,811,existing,632.1169115710161,77,214,158,151,existing,639.8079475264922,77,214,158,399,existing,1114.9140324071639,77,214,158,808,existing,928.2677744414405
78,78,214,160,811,existing,589.2264730349891,78,214,160,151,existing,596.3401258600003,78,214,160,399,existing,1158.3818540736559,78,214,160,808,existing,971.7355961079325
79,79,216,161,808,existing,708.0139682806871,79,216,161,131,existing,742.4666435315326,79,216,161,399,existing,894.6602262464105,79,216,161,808,existing,708.0139682806871
80,80,216,162,808,existing,659.8020377354502,80,216,162,131,existing,694.2547129862957,80,216,162,399,existing,846.4482957011735,80,216,162,808,existing,659.8020377354502
81,81,222,163,658,existing,753.2861814627545,81,222,163,151,existing,784.2238677603636,81,222,163,399,existing,948.5619920876004,81,222,163,808,existing,761.9157341218771
82,82,201,170,554,existing,511.745943938376,82,201,170,554,existing,511.745943938376,82,201,170,399,existing,2145.976549903193,82,201,170,554,existing,511.745943938376
83,83,200,187,743,existing,269.27775918262546,83,200,187,131,existing,614.1640755917583,83,200,187,399,existing,402.3850194266131,83,200,187,808,existing,579.711400340913
84,84,214,195,811,existing,141.94327472650542,84,214,195,151,existing,271.96612765175234,84,214,195,472,existing,1459.8080658375188,84,214,195,554,existing,726.7908925657975
85,85,202,209,553,existing,604.0051432889943,85,202,209,554,existing,689.5698681527687,85,202,209,472,existing,1717.8780200790884,85,202,209,554,existing,689.5698681527687
86,86,202,210,553,existing,551.0675136835665,86,202,210,554,existing,636.6322385473409,86,202,210,472,existing,1787.4926101511248,86,202,210,554,existing,636.6322385473409
87,87,225,211,296,existing,1074.0994344591768,87,225,211,197,existing,1074.4203916019126,87,225,211,688,existing,324.81902594545005,87,225,211,197,existing,1074.4203916019126
88,88,208,212,197,existing,984.1977380834704,88,208,212,197,existing,984.1977380834704,88,208,212,374,existing,345.8784672682551,88,208,212,197,existing,984.1977380834704
89,89,200,213,743,existing,1350.3775191822372,89,200,213,197,existing,1732.2249554371479,89,200,213,573,existing,470.9440173942229,89,200,213,197,existing,1732.2249554371479
90,90,200,214,743,existing,1438.4782818867075,90,200,214,197,existing,1820.3257181416184,90,200,214,573,existing,559.0447800986931,90,200,214,197,existing,1820.3257181416184
91,91,200,215,743,existing,1537.8531822499453,91,200,215,197,existing,1919.7006185048558,91,200,215,573,existing,658.4196804619307,91,200,215,197,existing,1919.7006185048558
92,92,200,216,743,existing,1449.133818094965,92,200,216,197,existing,1830.9812543498756,92,200,216,573,existing,569.7003163069505,92,200,216,197,existing,1830.9812543498756
93,93,200,217,743,existing,1389.5540706660413,93,200,217,197,existing,1771.4015069209522,93,200,217,573,existing,438.51548518029716,93,200,217,197,existing,1771.4015069209522
94,94,200,218,743,existing,1311.8090450876393,94,200,218,197,existing,1693.6564813425498,94,200,218,573,existing,432.3755432996249,94,200,218,197,existing,1693.6564813425498
95,95,222,242,658,existing,539.3680932857485,95,222,242,151,existing,656.7304126018274,95,222,242,472,existing,1001.2973594564738,95,222,242,808,existing,892.8741762462614
96,96,222,243,658,existing,625.0689154751147,96,222,243,151,existing,742.4312347911937,96,222,243,399,existing,993.8196120226185,96,222,243,808,existing,807.1733540568952
97,97,222,245,658,existing,372.32566969628806,97,222,245,151,existing,580.6119671905315,97,222,245,472,existing,638.51447476305,97,222,245,808,existing,1251.4170661556732
98,98,225,247,296,existing,397.0521356093868,98,225,247,486,existing,251.32479606496247,98,225,247,768,existing,276.2254486678358,98,225,247,808,existing,602.6876238111987
99,99,212,249,956,existing,451.08180951148125,99,212,249,699,existing,592.9216107853437,99,212,249,684,existing,402.64565098409116,99,212,249,956,existing,451.08180951148125
100,100,214,258,811,existing,397.65757929184593,100,214,258,151,existing,269.9282759910037,100,214,258,472,existing,1009.835502175122,100,214,258,554,existing,1261.188354822216
101,101,209,261,958,existing,30.885814000101387,101,209,261,197,existing,53.48575542133292,101,209,261,374,existing,680.0688273801989,101,209,261,958,existing,30.885814000101387
102,102,214,276,811,existing,160.52324466252833,102,214,276,151,existing,80.10340321359259,102,214,276,472,existing,1158.6614892808286,102,214,276,554,existing,1024.0540201928984
103,103,208,281,197,existing,1582.9347523446695,103,208,281,197,existing,1582.9347523446695,103,208,281,688,existing,892.9396959211422,103,208,281,197,existing,1582.9347523446695
104,104,222,282,658,existing,710.9016312138981,104,222,282,131,existing,755.7933135689573,104,222,282,399,existing,907.9868962838352,104,222,282,808,existing,721.3406383181118
105,105,212,289,956,existing,625.1936281106238,105,212,289,699,existing,767.0334293844861,105,212,289,684,existing,92.05865887217261,105,212,289,956,existing,625.1936281106238
106,106,212,290,956,existing,657.0387560476295,106,212,290,699,existing,798.8785573214918,106,212,290,684,existing,123.9037868091783,106,212,290,956,existing,657.0387560476295
107,107,200,300,743,existing,700.733896668694,107,200,300,486,existing,1300.656165032485,107,200,300,688,existing,163.3297460900215,107,200,300,958,existing,1440.6974843997111
108,108,200,301,743,existing,757.2893165068463,108,200,301,486,existing,1336.1225333793423,108,200,301,688,existing,106.7743262518693,108,200,301,958,existing,1476.1638527465684
109,109,212,304,956,existing,690.0717841378626,109,212,304,699,existing,831.9115854117249,109,212,304,684,existing,156.93681489941147,109,212,304,956,existing,690.0717841378626
110,110,206,309,771,existing,493.5435047844298,110,206,309,151,existing,651.0342070242245,110,206,309,472,existing,587.7306854701967,110,206,309,808,existing,1518.597324019515
111,111,211,313,699,existing,660.7299189899347,111,211,313,699,existing,660.7299189899347,111,211,313,314,existing,50.18173892970112,111,211,313,956,existing,677.2070669259201
112,112,211,314,699,existing,710.9116579196359,112,211,314,699,existing,710.9116579196359,112,211,314,314,existing,0.0,112,211,314,956,existing,727.3888058556212
113,113,222,315,658,existing,260.31638847252157,113,222,315,131,existing,743.1286751004959,113,222,315,399,existing,464.13743990817864,113,222,315,808,existing,708.6759998496505
114,114,222,316,658,existing,301.07737561421663,114,222,316,131,existing,702.3676879588008,114,222,316,399,existing,423.37645276648357,114,222,316,808,existing,667.9150127079554
115,115,208,321,197,existing,794.2035670465073,115,208,321,197,existing,794.2035670465073,115,208,321,314,existing,355.2025375745967,115,208,321,197,existing,794.2035670465073
116,116,208,322,197,existing,743.1611005705165,116,208,322,197,existing,743.1611005705165,116,208,322,314,existing,304.16007109860584,116,208,322,197,existing,743.1611005705165
117,117,201,329,554,existing,360.70199701156844,117,201,329,554,existing,360.70199701156844,117,201,329,399,existing,2083.9963852843553,117,201,329,554,existing,360.70199701156844
118,118,201,330,554,existing,327.5540742663201,118,201,330,554,existing,327.5540742663201,118,201,330,399,existing,2050.8484625391065,118,201,330,554,existing,327.5540742663201
119,119,209,338,958,existing,633.2114771764229,119,209,338,197,existing,645.6000754106215,119,209,338,374,existing,697.0590737376529,119,209,338,958,existing,633.2114771764229
120,120,209,339,958,existing,532.4979395547977,120,209,339,197,existing,544.8865377889962,120,209,339,374,existing,613.708491290714,120,209,339,958,existing,532.4979395547977
121,121,208,340,197,existing,406.334469917369,121,208,340,197,existing,406.334469917369,121,208,340,374,existing,282.97129368179407,121,208,340,197,existing,406.334469917369
122,122,214,342,811,existing,759.5906734059524,122,214,342,151,existing,684.868223271252,122,214,342,399,existing,1024.270131364587,122,214,342,808,existing,837.6238733988639
123,123,216,343,808,existing,800.4022438572431,123,216,343,151,existing,732.9574658037377,123,216,343,399,existing,987.0485018229663,123,216,343,808,existing,800.4022438572431
124,124,214,344,811,existing,215.0249129994986,124,214,344,151,existing,345.0477659247455,124,214,344,472,existing,1532.889704110512,124,214,344,554,existing,653.8302417963104
125,125,214,350,811,existing,224.38376713720083,125,214,350,151,existing,93.04097137961044,125,214,350,472,existing,1113.271440396608,125,214,350,554,existing,1087.914542667571
126,126,225,361,296,existing,951.2153185126501,126,225,361,197,existing,978.9460556243808,126,225,361,374,existing,472.7480219989228,126,225,361,958,existing,966.5574573901823
127,127,209,362,958,existing,912.0399931526675,127,209,362,197,existing,924.4285913868661,127,209,362,374,existing,418.23055776140814,127,209,362,958,existing,912.0399931526675
128,128,200,363,743,existing,1402.0794001824474,128,200,363,197,existing,2021.8619612155408,128,200,363,573,existing,475.00697730810657,128,200,363,197,existing,2021.8619612155408
129,129,200,364,743,existing,1374.3881505783338,129,200,364,486,existing,2000.792964088083,129,200,364,573,existing,447.3157277039928,129,200,364,197,existing,2049.5532108196544
130,130,214,365,811,existing,573.0179652091454,130,214,365,151,existing,492.5981237602097,130,214,365,472,existing,746.1667687342115,130,214,365,554,existing,1432.282604592834
131,131,206,366,771,existing,610.0998796765874,131,206,366,151,existing,534.4778321320669,131,206,366,472,existing,704.2870603623544,131,206,366,554,existing,1474.1623129646914
132,132,212,367,956,existing,798.9394064095807,132,212,367,699,existing,940.779207683443,132,212,367,684,existing,750.5032478821906,132,212,367,956,existing,798.9394064095807
133,133,212,368,956,existing,745.0587841761451,133,212,368,699,existing,886.8985854500074,133,212,368,684,existing,696.622625648755,133,212,368,956,existing,745.0587841761451
134,134,208,374,197,existing,689.3057635991631,134,208,374,197,existing,689.3057635991631,134,208,374,374,existing,0.0,134,208,374,197,existing,689.3057635991631
135,135,200,375,743,existing,1007.3229202384225,135,200,375,197,existing,1245.9042313108785,135,200,375,688,existing,195.84878982622183,135,200,375,197,existing,1245.9042313108785
136,136,200,376,743,existing,1101.092375077788,136,200,376,197,existing,1152.1347764715133,136,200,376,688,existing,289.6182446655873,136,200,376,197,existing,1152.1347764715133
137,137,200,378,743,existing,1070.1970544634821,137,200,378,197,existing,1140.5164934960812,137,200,378,688,existing,258.72292405128144,137,200,378,197,existing,1140.5164934960812
138,138,200,379,743,existing,833.4375353845551,138,200,379,486,existing,1251.3116120998275,138,200,379,688,existing,21.96340497235446,138,200,379,958,existing,1391.3529314670536
139,139,200,380,743,existing,955.1858835107566,139,200,380,197,existing,1298.0412680385443,139,200,380,688,existing,143.71175309855607,139,200,380,197,existing,1298.0412680385443
140,140,200,381,743,existing,652.3058929709528,140,200,381,486,existing,1252.2281613347436,140,200,381,849,existing,268.1817735437987,140,200,381,958,existing,1392.2694807019698
141,141,200,382,743,existing,572.8962591327925,141,200,382,486,existing,1172.8185274965836,141,200,382,849,existing,188.7721397056385,141,200,382,958,existing,1312.8598468638095
142,142,200,387,743,existing,166.70357430168414,142,200,387,151,existing,798.9951325746142,142,200,387,472,existing,459.9591144272406,142,200,387,808,existing,900.9990088980052
143,143,222,390,658,existing,236.32989354478437,143,222,390,131,existing,712.9311851383721,143,222,390,399,existing,690.8867435864682,143,222,390,808,existing,678.4785098875267
144,144,216,398,808,existing,351.49601670587924,144,216,398,131,existing,385.9486919567247,144,216,398,399,existing,106.95745676440748,144,216,398,808,existing,351.49601670587924
145,145,216,399,808,existing,244.53855994147176,145,216,399,131,existing,278.9912351923172,145,216,399,399,existing,0.0,145,216,399,808,existing,244.53855994147176
146,146,214,413,811,existing,519.2662483806656,146,214,413,151,existing,438.8464069317299,146,214,413,472,existing,799.9184855626913,146,214,413,554,existing,1378.5308877643542
147,147,200,414,743,existing,1068.3444934047147,147,200,414,486,existing,1652.6029119183618,147,200,414,573,existing,99.12567553427172,147,200,414,958,existing,1792.644231285588
148,148,208,417,197,existing,670.5991330565477,148,208,417,197,existing,670.5991330565477,148,208,417,314,existing,231.59810358463704,148,208,417,197,existing,670.5991330565477
149,149,208,418,197,existing,584.2425952937881,149,208,418,197,existing,584.2425952937881,149,208,418,314,existing,145.2415658218775,149,208,418,197,existing,584.2425952937881
150,150,212,419,956,existing,1180.1059878218534,150,212,419,197,existing,1300.3971221517054,150,212,419,374,existing,662.0778513364901,150,212,419,956,existing,1180.1059878218534
151,151,212,420,956,existing,1128.8813460209499,151,212,420,197,existing,1249.1724803508016,151,212,420,374,existing,610.8532095355864,151,212,420,956,existing,1128.8813460209499
152,152,214,421,811,existing,674.2945951291415,152,214,421,151,existing,599.5721449944408,152,214,421,399,existing,1109.5662096413982,152,214,421,808,existing,922.919951675675
153,153,214,422,811,existing,716.3675375492412,153,214,422,151,existing,641.6450874145407,153,214,422,399,existing,1067.4932672212985,153,214,422,808,existing,880.8470092555751
154,154,200,424,743,existing,1062.0170657901392,154,200,424,486,existing,1479.8911425054118,154,200,424,573,existing,73.58609387867828,154,200,424,958,existing,1619.932461872638
155,155,214,425,811,existing,500.3827835196613,155,214,425,151,existing,419.9629420707256,155,214,425,472,existing,825.2161917639924,155,214,425,554,existing,1363.9135590500314
156,156,200,427,743,existing,1053.8243542470627,156,200,427,486,existing,1471.6984309623351,156,200,427,688,existing,242.35022383486216,156,200,427,958,existing,1611.7397503295613
157,157,211,428,699,existing,764.4173061615696,157,211,428,699,existing,764.4173061615696,157,211,428,314,existing,153.86912610133598,157,211,428,956,existing,780.8944540975549
158,158,214,429,811,existing,587.670147506019,158,214,429,151,existing,512.9476973713183,158,214,429,472,existing,1105.6590239132954,158,214,429,808,existing,1009.5443992987974
159,159,222,430,658,existing,581.5437312135948,159,222,430,151,existing,614.5547746739812,159,222,430,472,existing,1043.47299738432,159,222,430,808,existing,933.6581843710369
160,160,208,431,197,existing,1563.8938938409356,160,208,431,197,existing,1563.8938938409356,160,208,431,688,existing,889.3679039652325,160,208,431,197,existing,1563.8938938409356
161,161,200,432,743,existing,500.7090212273574,161,200,432,486,existing,962.1682053525219,161,200,432,849,existing,150.1489308931123,161,200,432,958,existing,1102.209524719748
162,162,200,433,743,existing,465.3610252296511,162,200,433,486,existing,697.5392016994341,162,200,433,768,existing,169.98895696663575,162,200,433,808,existing,814.4025207050511
163,163,222,434,658,existing,570.2126044916392,163,222,434,151,existing,555.5862452871595,163,222,434,472,existing,862.3946790594421,163,222,434,808,existing,1410.9247886376015
164,164,200,435,743,existing,1196.647155509518,164,200,435,486,existing,1766.5216949430994,164,200,435,573,existing,213.04445855900946,164,200,435,958,existing,1906.5630143103256
165,165,200,436,743,existing,1250.5132788539945,165,200,436,486,existing,1820.3878182875762,165,200,436,573,existing,266.91058190348616,165,200,436,197,existing,1943.0064101977632
166,166,225,437,296,existing,804.0845306201392,166,225,437,197,existing,1082.7720168516673,166,225,437,849,existing,582.945879257206,166,225,437,958,existing,1070.3834186174688
167,167,225,439,296,existing,632.4067256744339,167,225,439,486,existing,905.0577299573191,167,225,439,849,existing,305.21474113521276,167,225,439,958,existing,947.1437144776476
168,168,225,440,296,existing,789.7532234712488,168,225,440,486,existing,1062.404227754134,168,225,440,849,existing,462.5612389320276,168,225,440,958,existing,1104.4902122744625
169,169,200,441,743,existing,1075.557564000083,169,200,441,486,existing,1493.4316407153556,169,200,441,573,existing,196.12406221206862,169,200,441,197,existing,1630.107478085731
170,170,203,444,804,existing,712.6101348059207,170,203,444,804,existing,712.6101348059207,170,203,444,399,existing,955.1960922244375,170,203,444,808,existing,768.5498342587143
