,dist_grocery,dist_school,0_dist_restaurant,1_dist_restaurant,dist_healthcare
0,868.5030041247298,983.1243549776436,977.9341441170504,977.9341441170504,1994.6897066317874
1,603.9435583097965,433.2014336426379,713.374698302117,713.374698302117,2164.6432637538883
2,490.17657357033966,319.4344489031811,599.6077135626603,599.6077135626603,2050.876279014432
3,636.4356033746617,642.2851381553346,1423.5527310342595,1423.5527310342595,407.1442383687144
4,0.0,23.79033701358653,0.0,0.0,1382.2946340231288
5,93.80152292968648,117.59185994327302,93.80152292968648,93.80152292968648,1288.4931110934422
6,210.50943288302145,325.1307837359352,319.94057287534207,319.94057287534207,1645.6367764934146
7,0.0,338.07101010912845,1637.0191002563697,1637.0191002563697,254.7244662332412
8,256.06777368721885,82.00323642190959,1785.407671536892,1785.407671536892,495.28945592008336
9,1318.2912126180208,1116.9554018036326,1390.190323686712,1390.190323686712,1099.2145760941241
10,1214.998775118519,1013.662964304131,1493.4827611862136,1493.4827611862136,1202.5070135936257
11,723.1140953124416,385.0430852033131,2088.4475203182956,2088.4475203182956,798.3293047014869
12,666.7950861508192,328.72407604169075,2032.128511156673,2032.128511156673,742.0102955398645
13,362.3439143532478,188.27937708793854,1891.6838122029212,1891.6838122029212,601.5655965861123
14,383.01817715891127,208.95363989360206,1912.3580750085844,1912.3580750085844,622.2398593917758
15,142.13722807951746,660.5402444091461,1293.6797668694962,1293.6797668694962,247.25402491097242
16,96.98048503138543,589.9421976269737,1223.081720087324,1223.081720087324,176.65597812879992
17,321.32536048287636,327.1748952635493,1376.2295398514334,1376.2295398514334,92.03399547692902
18,176.48642006683679,162.4008839325003,1541.0035511824822,1541.0035511824822,250.88533556567342
19,840.5103506995888,866.2602971591068,1286.3432251923032,1286.3432251923032,744.8630203153893
20,877.3189405436206,903.0688870031385,1323.151815036335,1323.151815036335,781.6716101594211
21,502.8611658147975,195.8865805709679,502.8611658147975,502.8611658147975,879.4334682083312
22,548.1560438259422,241.18145858211258,548.1560438259422,548.1560438259422,834.1385901971864
23,174.42558369442276,512.4965938035511,1811.4446839507928,1811.4446839507928,429.15004992766393
24,362.73871468536413,390.5826485798898,1999.757814941734,1999.757814941734,617.4631809186053
25,344.4635918907918,715.6329153421166,1149.9381673828116,1149.9381673828116,424.1390849882063
26,482.88660967723206,591.4322215631748,1011.5151495963713,1011.5151495963713,562.5621027746465
27,612.4969253195643,447.0294249420029,867.1123529751992,867.1123529751992,692.1724184169788
28,571.1529234919647,311.3832894005531,731.4662174337495,731.4662174337495,650.8284165893792
29,599.188315238639,292.2137299948094,599.188315238639,599.188315238639,783.1063187844896
30,489.7460979729392,570.3504092599692,1139.7683563546238,1139.7683563546238,569.4215910703538
31,524.0018566350395,358.53435625747824,778.6172842906747,778.6172842906747,603.6773497324541
32,237.29238333156943,213.5020463179829,237.29238333156943,237.29238333156943,1559.840302530785
33,156.59601587126133,132.8056788576748,156.59601587126133,156.59601587126133,1479.143935070477
34,252.9068234196227,276.6971604332092,252.9068234196227,252.9068234196227,1274.0758710777154
35,432.80221665518764,131.96877185221808,432.80221665518764,432.80221665518764,1094.1804778421506
36,989.5138111209117,667.1584172855237,1948.3973245238246,1948.3973245238246,1080.4446367836974
37,874.79901145091,700.7344741856007,1833.6825248538228,1833.6825248538228,1114.0206936837744
38,692.5497789415617,127.778790434156,692.5497789415617,692.5497789415617,834.4329155557764
39,537.6705911922054,236.83714638923578,537.6705911922054,537.6705911922054,1045.6864353203573
40,804.682056402263,535.844267248853,2093.0828841708194,2093.0828841708194,949.1304867470268
41,710.0403542680883,535.975817002779,1998.4411820366445,1998.4411820366445,949.2620365009527
42,431.82983024629726,257.765292980988,1961.1697280959706,1961.1697280959706,671.0515124791617
43,557.1514414995052,383.08690423419586,2086.4913393491784,2086.4913393491784,796.3731237323695
44,344.62677795019425,170.562240684885,1873.9666757998675,1873.9666757998675,583.8484601830587
45,423.30974235116804,429.1592771318409,1274.2451579831418,1274.2451579831418,194.0183773452207
46,674.2820472965544,503.53992262939585,783.713187288875,783.713187288875,2234.9817527406467
47,703.6204783761563,532.8783537089977,813.0516183684769,813.0516183684769,2264.3201838202485
48,394.48094369902253,223.73881903186395,503.9120836913431,503.9120836913431,1955.1806491431146
49,441.5092035729708,270.76707890581224,550.9403435652914,550.9403435652914,2002.2089090170628
50,236.0686266746535,171.62856602239768,345.4997666669741,345.4997666669741,1796.7683321187455
51,360.9709603044384,296.53089965218254,469.5718124690411,469.5718124690411,1920.8403779208124
52,348.64318315038645,240.0922142346967,458.07432314270704,458.07432314270704,1909.3428885944786
53,522.1728284330358,417.22631162782955,522.1728284330358,522.1728284330358,1170.2154425052606
54,58.9831431119674,213.94132170953057,168.41428310428802,168.41428310428802,1619.6828485560595
55,0.0,154.95817859756315,109.43113999232061,109.43113999232061,1560.6997054440922
56,622.7935251389429,444.36102316978395,732.2246651312635,732.2246651312635,1471.0903780040976
57,554.6320997955705,376.1995978264116,664.0632397878911,664.0632397878911,1402.9289526607254
58,163.18397219479746,247.6289357304911,272.6151121871181,272.6151121871181,1723.8836776388896
59,602.9990674720169,628.7490139315348,1048.8319419647312,1048.8319419647312,507.35173708781736
60,650.68545954828,676.435406007798,1096.5183340409944,1096.5183340409944,555.0381291640805
61,578.9570134127289,526.8512598298875,946.9341878630838,946.9341878630838,521.3293474652786
62,559.0389956099239,584.7889420694418,1004.8718701026381,1004.8718701026381,463.3916652257243
