,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare,0_assign_from_var_id_restaurant,0_assign_to_var_id_restaurant,0_assign_from_node_id_restaurant,0_assign_to_node_id_restaurant,0_assign_type_restaurant,0_dist_restaurant,1_assign_from_var_id_restaurant,1_assign_to_var_id_restaurant,1_assign_from_node_id_restaurant,1_assign_to_node_id_restaurant,1_assign_type_restaurant,1_dist_restaurant,2_assign_from_var_id_restaurant,2_assign_to_var_id_restaurant,2_assign_from_node_id_restaurant,2_assign_to_node_id_restaurant,2_assign_type_restaurant,2_dist_restaurant,3_assign_from_var_id_restaurant,3_assign_to_var_id_restaurant,3_assign_from_node_id_restaurant,3_assign_to_node_id_restaurant,3_assign_type_restaurant,3_dist_restaurant
83,83,23,126,127,existing,417.79611447833497,83,23,126,105,existing,104.62248183790602,83,23,126,98,allocated,586.6657553271589,83,10,126,98,allocated,586.6657553271589,83,26,126,27,existing,680.42244746793,83,21,126,220,allocated,1243.4088875710042,83,9,126,85,allocated,1030.2454589096315
84,84,23,127,127,existing,0.0,84,23,127,33,allocated,425.9979933406026,84,23,127,98,allocated,168.86964084882396,84,10,127,98,allocated,168.86964084882396,84,26,127,27,existing,557.7018009137544,84,9,127,85,allocated,612.4493444312966,84,21,127,220,allocated,825.6127730926694
85,85,23,128,127,existing,146.96266156397533,85,23,128,105,existing,345.32358415355213,85,23,128,98,allocated,315.8323024127993,85,10,128,98,allocated,315.8323024127993,85,26,128,27,existing,410.73913934977907,85,9,128,85,allocated,759.4120059952719,85,21,128,220,allocated,972.5754346566446
86,86,16,129,157,allocated,288.45561316955605,86,16,129,43,existing,250.51674995594274,86,16,129,33,allocated,257.948849062935,86,9,129,85,allocated,272.6926630097121,86,21,129,220,allocated,296.46917514561625,86,10,129,98,allocated,392.3761045265886,86,26,129,27,existing,892.9868268083072
87,87,0,131,11,allocated,278.2950771741046,87,0,131,33,allocated,195.72812785560967,87,0,131,98,allocated,169.65902086410705,87,10,131,98,allocated,169.65902086410705,87,9,131,85,allocated,369.342673743647,87,26,131,27,existing,491.0396012902131,87,21,131,220,allocated,724.5418463677437
88,88,16,132,157,allocated,191.20549589391595,88,16,132,43,existing,339.6157740846226,88,16,132,85,allocated,174.69427402671516,88,9,132,85,allocated,174.69427402671516,88,21,132,220,allocated,195.12445435605304,88,26,132,27,existing,994.3315475978704,88,10,132,98,allocated,493.72082531615183
89,89,24,133,28,existing,111.79085989218946,89,24,133,66,allocated,209.99075686129564,89,24,133,29,allocated,49.22921275601073,89,21,133,220,allocated,703.2825411481986,89,9,133,85,allocated,730.9271453873041,89,10,133,98,allocated,1167.5243048244893,89,26,133,27,existing,1541.7458143763956
90,90,18,134,199,allocated,91.0102998320672,90,18,134,66,allocated,309.6631139725076,90,18,134,135,allocated,37.25840403697232,90,21,134,220,allocated,255.99462977040568,90,9,134,85,allocated,283.63923400951126,90,10,134,98,allocated,720.2363934466963,90,26,134,27,existing,1094.4579029986028
91,91,18,135,199,allocated,128.26870386903954,91,18,135,66,allocated,346.9215180094799,91,18,135,135,allocated,0.0,91,21,135,220,allocated,293.253033807378,91,9,135,85,allocated,320.89763804648356,91,26,135,27,existing,1131.716307035575,91,10,135,98,allocated,757.4947974836687
92,92,18,137,199,allocated,339.8946164160698,92,18,137,66,allocated,297.7236751378913,92,18,137,137,allocated,0.0,92,21,137,220,allocated,388.25591322601906,92,9,137,85,allocated,494.0213969800576,92,10,137,98,allocated,937.6011005625302,92,26,137,27,existing,1315.5107258161238
93,93,18,138,199,allocated,96.32239803978348,93,18,138,238,existing,353.4372031249093,93,18,138,199,allocated,96.32239803978348,93,9,138,85,allocated,178.9231325821105,93,21,138,220,allocated,194.27430633636135,93,10,138,98,allocated,622.5028361645831,93,26,138,27,existing,1000.4124614181766
94,94,23,139,127,existing,128.98757263402814,94,23,139,33,allocated,297.01042070657445,94,23,139,98,allocated,39.88206821479582,94,10,139,98,allocated,39.88206821479582,94,9,139,85,allocated,483.4617717972684,94,21,139,220,allocated,696.6252004586411,94,26,139,27,existing,648.8509389686654
95,95,0,140,11,allocated,354.058862306401,95,0,140,33,allocated,271.49191298790606,95,0,140,98,allocated,245.42280599640344,95,10,140,98,allocated,245.42280599640344,95,9,140,85,allocated,293.57888861135064,95,21,140,220,allocated,648.7780612354472,95,26,140,27,existing,566.8033864225096
96,96,16,141,157,allocated,100.51868475558584,96,16,141,238,existing,254.90698186656923,96,16,141,220,allocated,95.74408507802133,96,21,141,220,allocated,95.74408507802133,96,9,141,85,allocated,460.77971545012105,96,26,141,27,existing,1281.9611247334492,96,10,141,98,allocated,780.1756422882913
97,97,16,142,157,allocated,356.63943366064353,97,16,142,43,existing,45.49452470535277,97,16,142,157,allocated,356.63943366064353,97,21,142,220,allocated,391.30351348133087,97,9,142,85,allocated,556.8659185741467,97,10,142,98,allocated,677.0080881296278,97,26,142,27,existing,1179.3822587595873
98,98,25,143,242,existing,591.6597266988933,98,25,143,43,existing,497.0751963874224,98,25,143,71,allocated,353.9428675590479,98,10,143,98,allocated,594.9224866329134,98,9,143,85,allocated,815.6946101072931,98,21,143,220,allocated,836.124790436631,98,26,143,27,existing,1100.6486850109052
99,99,25,145,242,existing,423.63272337895796,99,25,145,43,existing,329.04819306748703,99,25,145,71,allocated,185.9158642391125,99,9,145,85,allocated,647.6676067873577,99,21,145,220,allocated,668.0977871166956,99,26,145,27,existing,1243.0665132651343,99,10,145,98,allocated,740.6923426351749
100,100,25,146,242,existing,492.08439556128457,100,25,146,43,existing,397.49986524981364,100,25,146,71,allocated,254.36753642143913,100,10,146,98,allocated,672.2406704528482,100,9,146,85,allocated,716.1192789696843,100,26,146,27,existing,1174.6148410828077,100,21,146,220,allocated,736.5494592990221
101,101,16,150,157,allocated,277.1013730582571,101,16,150,43,existing,251.4191192576858,101,16,150,85,allocated,262.890928853652,101,9,150,85,allocated,262.890928853652,101,21,150,220,allocated,283.32110918298986,101,26,150,27,existing,906.1348927709337,101,10,150,98,allocated,405.524170489215
102,102,24,151,28,existing,407.58194763545805,102,24,151,66,allocated,282.1793739436849,102,24,151,106,allocated,22.728591519045057,102,21,151,220,allocated,393.87023490913964,102,9,151,85,allocated,757.821270156405,102,10,151,98,allocated,1082.7155145813445,102,26,151,27,existing,1579.3105989924713
103,103,23,154,127,existing,309.7024029788281,103,23,154,105,existing,344.894510882339,103,23,154,98,allocated,478.57204382765207,103,10,154,98,allocated,478.57204382765207,103,26,154,27,existing,572.3287359684232,103,9,154,85,allocated,922.1517474101247,103,21,154,220,allocated,1135.3151760714975
104,104,23,155,127,existing,504.85624218820857,104,23,155,105,existing,366.95160333226784,104,23,155,98,allocated,673.7258830370324,104,10,155,98,allocated,673.7258830370324,104,26,155,27,existing,767.4825751778037,104,21,155,220,allocated,1330.4690152808778,104,9,155,85,allocated,1117.305586619505
105,105,23,156,127,existing,346.06527174585415,105,23,156,105,existing,489.70379412510226,105,23,156,189,existing,419.8983481074923,105,26,156,27,existing,506.46849309736206,105,10,156,98,allocated,514.934912594678,105,21,156,220,allocated,1171.6780448385234,105,9,156,85,allocated,880.081807205248
106,106,16,158,157,allocated,19.719339749125922,106,16,158,238,existing,174.1076368601093,106,16,158,220,allocated,14.94474007156141,106,21,158,220,allocated,14.94474007156141,106,9,158,85,allocated,379.9803704436611,106,26,158,27,existing,1201.1617797269892,106,10,158,98,allocated,699.3762972818313
107,107,16,159,157,allocated,116.34041735801256,107,16,159,238,existing,77.48655925122267,107,16,159,220,allocated,81.67633753732522,107,21,159,220,allocated,81.67633753732522,107,9,159,85,allocated,446.71196790942497,107,26,159,27,existing,1268.2012967454912,107,10,159,98,allocated,770.5216172095302
108,108,16,161,157,allocated,480.6196465323719,108,16,161,43,existing,171.9365177938828,108,16,161,157,allocated,480.6196465323719,108,21,161,220,allocated,515.2837263530593,108,9,161,85,allocated,683.3079116626767,108,26,161,27,existing,1305.8242518481172,108,10,161,98,allocated,803.4500812181578
109,109,16,162,157,allocated,424.43800952353064,109,16,162,43,existing,115.75488078504156,109,16,162,157,allocated,424.43800952353064,109,21,162,220,allocated,459.102089344218,109,9,162,85,allocated,627.1262746538355,109,26,162,27,existing,1249.6426148392761,109,10,162,98,allocated,747.2684442093166
110,110,23,163,127,existing,630.1000973734546,110,23,163,105,existing,460.21191561989264,110,23,163,71,allocated,621.0650540811152,110,10,163,98,allocated,661.9189007036964,110,26,163,27,existing,1052.5322689187444,110,9,163,85,allocated,1082.8167966293604,110,21,163,220,allocated,1103.2469769586983
111,111,23,164,127,existing,602.1111906361635,111,23,164,105,existing,432.22300888260156,111,23,164,98,allocated,633.9299939664054,111,10,164,98,allocated,633.9299939664054,111,26,164,27,existing,1024.5433621814534,111,21,164,220,allocated,1131.2358836959893,111,9,164,85,allocated,1077.509697548878
112,112,23,165,127,existing,467.81092583514805,112,23,165,105,existing,611.4494482143962,112,23,165,189,existing,541.6440021967862,112,26,165,27,existing,628.214147186656,112,10,165,98,allocated,636.680566683972,112,21,165,220,allocated,1293.4236989278172,112,9,165,85,allocated,1001.8274612945418
113,113,18,166,199,allocated,222.04584536862427,113,18,166,66,allocated,440.69865950906467,113,18,166,135,allocated,168.2939495735294,113,21,166,220,allocated,387.03017530696275,113,9,166,85,allocated,414.6747795460683,113,10,166,98,allocated,851.2719389832533,113,26,166,27,existing,1225.4934485351598
114,114,18,169,199,allocated,92.14186607209861,114,18,169,33,allocated,279.95587505075184,114,18,169,199,allocated,92.14186607209861,114,9,169,85,allocated,280.89788993914794,114,21,169,220,allocated,304.2757105635198,114,10,169,98,allocated,537.0842275425305,114,26,169,27,existing,911.305737094437
115,115,16,170,157,allocated,332.73394213727715,115,16,170,94,existing,122.7388269897325,115,16,170,157,allocated,332.73394213727715,115,21,170,220,allocated,367.3980219579645,115,9,170,85,allocated,693.8506140472398,115,10,170,98,allocated,838.97251159557,115,26,170,27,existing,1341.3466822255295
116,116,23,172,127,existing,410.41506061528776,116,23,172,105,existing,81.87118510223969,116,23,172,98,allocated,579.2847014641118,116,10,172,98,allocated,579.2847014641118,116,26,172,27,existing,674.1915384010915,116,21,172,220,allocated,1192.9818069486978,116,9,172,85,allocated,1022.8644050465844
117,117,16,173,157,allocated,270.266017987888,117,16,173,94,existing,244.95776349719247,117,16,173,206,allocated,138.79399125781498,117,21,173,220,allocated,265.49141831032347,117,9,173,85,allocated,630.5270486824231,117,26,173,27,existing,1451.7084579657512,117,10,173,98,allocated,949.9229755205934
118,118,16,174,157,allocated,210.36234465166868,118,16,174,94,existing,156.69249029570722,118,16,174,220,allocated,207.44647557355188,118,21,174,220,allocated,207.44647557355188,118,9,174,85,allocated,571.4790165616312,118,26,174,27,existing,1391.804784629532,118,10,174,98,allocated,890.019302184374
119,119,0,175,11,allocated,495.83748131312154,119,0,175,186,allocated,615.8218682496058,119,0,175,189,existing,478.00604033504095,119,26,175,27,existing,682.5555612696028,119,10,175,98,allocated,776.9774328450844,119,9,175,85,allocated,1094.9458482365453,119,21,175,220,allocated,1433.7205650889298
120,120,0,177,11,allocated,538.3450601753736,120,0,177,186,allocated,658.329447111858,120,0,177,189,existing,520.5136191972931,120,26,177,27,existing,725.063140131855,120,10,177,98,allocated,869.9574847374714,120,21,177,220,allocated,1502.489057470897,120,9,177,85,allocated,1137.4534270987974
121,121,18,178,199,allocated,279.3430730217015,121,18,178,33,allocated,92.75466810114891,121,18,178,33,allocated,92.75466810114891,121,9,178,85,allocated,93.69668298954501,121,10,178,98,allocated,349.88302059292755,121,26,178,27,existing,727.792645846521,121,21,178,220,allocated,458.7323133616447
122,122,23,179,127,existing,210.63109009373449,122,23,179,33,allocated,378.6539381662808,122,23,179,98,allocated,121.52558567450215,122,10,179,98,allocated,121.52558567450215,122,9,179,85,allocated,565.1052892569747,122,21,179,220,allocated,633.233014884976,122,26,179,27,existing,730.4944564283717
123,123,23,181,127,existing,465.784760978615,123,23,181,105,existing,188.81215288255214,123,23,181,98,allocated,634.654401827439,123,10,181,98,allocated,634.654401827439,123,26,181,27,existing,728.41109396821,123,9,181,85,allocated,1078.2341054099115,123,21,181,220,allocated,1291.3975340712843
124,124,23,182,127,existing,525.1645585156859,124,23,182,105,existing,346.6432870047905,124,23,182,98,allocated,694.0341993645097,124,10,182,98,allocated,694.0341993645097,124,26,182,27,existing,787.790891505281,124,21,182,220,allocated,1350.777331608355,124,9,182,85,allocated,1137.6139029469823
125,125,23,183,127,existing,326.2987932019596,125,23,183,105,existing,328.2981206592075,125,23,183,98,allocated,495.16843405078356,125,10,183,98,allocated,495.16843405078356,125,26,183,27,existing,588.9251261915547,125,21,183,220,allocated,1151.911566294629,125,9,183,85,allocated,938.7481376332562
126,126,24,184,28,existing,182.50317698052726,126,24,184,66,allocated,182.029367833771,126,24,184,29,allocated,119.94152984434852,126,21,184,220,allocated,675.3211521206739,126,9,184,85,allocated,702.9657563597794,126,10,184,98,allocated,1139.5629157969645,126,26,184,27,existing,1513.784425348871
127,127,0,192,11,allocated,454.4813512320718,127,0,192,33,allocated,377.87102383322326,127,0,192,98,allocated,351.80191684172064,127,10,192,98,allocated,351.80191684172064,127,9,192,85,allocated,428.3346505409096,127,21,192,220,allocated,783.5338231650062,127,26,192,27,existing,673.1824972678268
128,128,23,193,127,existing,352.8427944969977,128,23,193,33,allocated,277.15294100507015,128,23,193,98,allocated,230.22989619503602,128,10,193,98,allocated,230.22989619503602,128,9,193,85,allocated,463.6042920957641,128,21,193,220,allocated,491.96366278205846,128,26,193,27,existing,738.8633168769366
129,129,18,196,199,allocated,271.69816199377556,129,18,196,66,allocated,305.1244309094093,129,18,196,45,allocated,198.00947760203005,129,21,196,220,allocated,436.68249193211403,129,9,196,85,allocated,464.32709617121964,129,26,196,27,existing,1275.1457651603112,129,10,196,98,allocated,900.9242556084047
130,130,18,197,199,allocated,311.8959118523117,130,18,197,66,allocated,345.3221807679454,130,18,197,45,allocated,238.20722746056617,130,21,197,220,allocated,476.8802417906502,130,9,197,85,allocated,504.52484602975574,130,26,197,27,existing,1315.3435150188473,130,10,197,98,allocated,941.1220054669408
131,131,16,204,157,allocated,168.585374198639,131,16,204,94,existing,114.91551984267753,131,16,204,157,allocated,168.585374198639,131,21,204,220,allocated,201.4634232913635,131,9,204,85,allocated,529.7020461086015,131,26,204,27,existing,1350.0278141765023,131,10,204,98,allocated,848.2423317313444
132,132,16,206,157,allocated,396.58410684398706,132,16,206,94,existing,383.7517547550075,132,16,206,206,allocated,0.0,132,21,206,220,allocated,389.3278335012672,132,9,206,85,allocated,754.363463873367,132,10,206,98,allocated,1076.2410643766925,132,26,206,27,existing,1575.852792709433
133,133,16,207,157,allocated,342.1545669684009,133,16,207,94,existing,329.32221487942127,133,16,207,206,allocated,54.42953987558618,133,21,207,220,allocated,334.89829362568105,133,9,207,85,allocated,699.9339239977808,133,26,207,27,existing,1521.423252833847,133,10,207,98,allocated,1021.8115245011063
134,134,23,208,127,existing,1142.7345845536577,134,23,208,105,existing,650.4483388361302,134,23,208,98,allocated,1311.6042254024817,134,10,208,98,allocated,1311.6042254024817,134,26,208,27,existing,1406.5110623394614,134,21,208,220,allocated,1925.3013308870677,134,9,208,85,allocated,1755.1839289849543
135,135,16,211,157,allocated,186.48233328405965,135,16,211,94,existing,132.8124789280982,135,16,211,220,allocated,183.56646420594285,135,21,211,220,allocated,183.56646420594285,135,9,211,85,allocated,547.5990051940222,135,26,211,27,existing,1367.9247732619228,135,10,211,98,allocated,866.139290816765
136,136,23,213,127,existing,190.94213184280613,136,23,213,105,existing,331.4764644734349,136,23,213,98,allocated,359.8117726916301,136,10,213,98,allocated,359.8117726916301,136,26,213,27,existing,453.5684648324012,136,9,213,85,allocated,803.3914762741026,136,21,213,220,allocated,1016.5549049354754
137,137,23,216,127,existing,151.8146796785744,137,23,216,33,allocated,274.1833136620282,137,23,216,98,allocated,17.054961170249552,137,10,216,98,allocated,17.054961170249552,137,9,216,85,allocated,460.63466475272213,137,26,216,27,existing,626.0238319241191,137,21,216,220,allocated,705.9002408424544
138,138,23,232,127,existing,1203.4114579774734,138,23,232,105,existing,711.125212259946,138,23,232,98,allocated,1372.2810988262975,138,10,232,98,allocated,1372.2810988262975,138,26,232,27,existing,1467.1879357632772,138,9,232,85,allocated,1815.86080240877,138,21,232,220,allocated,1985.9782043108835
139,139,23,233,127,existing,558.8470750184043,139,23,233,105,existing,618.7070245700534,139,23,233,189,existing,632.6801513800425,139,26,233,27,existing,719.2502963699122,139,10,233,98,allocated,727.7167158672282,139,9,233,85,allocated,1092.8636104777981,139,21,233,220,allocated,1384.4598481110736
140,140,18,234,199,allocated,402.6835435956088,140,18,234,66,allocated,288.60599586180285,140,18,234,45,allocated,181.49104255442361,140,21,234,220,allocated,567.6678735339473,140,9,234,85,allocated,595.3124777730528,140,26,234,27,existing,1406.1311467621445,140,10,234,98,allocated,1031.9096372102379
141,141,0,236,11,allocated,589.4948836058549,141,0,236,186,allocated,709.4792705423392,141,0,236,189,existing,571.6634426277743,141,26,236,27,existing,776.2129635623362,141,10,236,98,allocated,921.1073081679526,141,21,236,220,allocated,1553.6388809013783,141,9,236,85,allocated,1188.6032505292785
142,142,16,238,157,allocated,193.82697660923523,142,16,238,238,existing,0.0,142,16,238,220,allocated,159.1628967885479,142,21,238,220,allocated,159.1628967885479,142,9,238,85,allocated,524.1985271606476,142,26,238,27,existing,1345.6878559967138,142,10,238,98,allocated,848.0081764607528
143,143,18,239,199,allocated,290.03635619588823,143,18,239,33,allocated,477.8503651745415,143,18,239,199,allocated,290.03635619588823,143,9,239,85,allocated,478.7923800629376,143,21,239,220,allocated,502.17020068730943,143,26,239,27,existing,1109.2002272182265,143,10,239,98,allocated,734.9787176663201
144,144,23,240,127,existing,896.445333398431,144,23,240,105,existing,404.15908768090355,144,23,240,98,allocated,1065.3149742472551,144,10,240,98,allocated,1065.3149742472551,144,26,240,27,existing,1160.2218111842349,144,21,240,220,allocated,1679.012079731841,144,9,240,85,allocated,1508.8946778297277
145,145,23,241,127,existing,1135.8226996694839,145,23,241,105,existing,643.5364539519564,145,23,241,98,allocated,1304.6923405183081,145,10,241,98,allocated,1304.6923405183081,145,26,241,27,existing,1399.5991774552879,145,21,241,220,allocated,1918.389446002894,145,9,241,85,allocated,1748.2720441007807
146,146,25,242,242,existing,0.0,146,25,242,94,existing,378.45258363669797,146,25,242,242,existing,0.0,146,21,242,220,allocated,429.20656891454263,146,9,242,85,allocated,793.239109902622,146,10,242,98,allocated,1111.7793955253649,146,26,242,27,existing,1613.5648779705227
147,147,16,243,157,allocated,276.4426924905192,147,16,243,43,existing,238.50382927690592,147,16,243,33,allocated,269.9617697419718,147,9,243,85,allocated,284.7055836887489,147,21,243,220,allocated,308.4820958246531,147,26,243,27,existing,904.999747487344,147,10,243,98,allocated,403.2142650421862
148,148,0,246,11,allocated,508.79981042801904,148,0,246,33,allocated,432.1894830291705,148,0,246,98,allocated,406.1203760376679,148,10,246,98,allocated,406.1203760376679,148,9,246,85,allocated,482.65310973685683,148,26,246,27,existing,727.5009564637741,148,21,246,220,allocated,837.8522823609535
149,149,25,247,242,existing,60.560709716991646,149,25,247,94,existing,439.0132933536896,149,25,247,247,allocated,0.0,149,21,247,220,allocated,489.7672786315343,149,9,247,85,allocated,853.7998196196136,149,10,247,98,allocated,1172.3401052423565,149,26,247,27,existing,1674.1255876875143
