,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare,0_assign_from_var_id_restaurant,0_assign_to_var_id_restaurant,0_assign_from_node_id_restaurant,0_assign_to_node_id_restaurant,0_assign_type_restaurant,0_dist_restaurant,1_assign_from_var_id_restaurant,1_assign_to_var_id_restaurant,1_assign_from_node_id_restaurant,1_assign_to_node_id_restaurant,1_assign_type_restaurant,1_dist_restaurant,2_assign_from_var_id_restaurant,2_assign_to_var_id_restaurant,2_assign_from_node_id_restaurant,2_assign_to_node_id_restaurant,2_assign_type_restaurant,2_dist_restaurant,3_assign_from_var_id_restaurant,3_assign_to_var_id_restaurant,3_assign_from_node_id_restaurant,3_assign_to_node_id_restaurant,3_assign_type_restaurant,3_dist_restaurant,4_assign_from_var_id_restaurant,4_assign_to_var_id_restaurant,4_assign_from_node_id_restaurant,4_assign_to_node_id_restaurant,4_assign_type_restaurant,4_dist_restaurant,5_assign_from_var_id_restaurant,5_assign_to_var_id_restaurant,5_assign_from_node_id_restaurant,5_assign_to_node_id_restaurant,5_assign_type_restaurant,5_dist_restaurant,6_assign_from_var_id_restaurant,6_assign_to_var_id_restaurant,6_assign_from_node_id_restaurant,6_assign_to_node_id_restaurant,6_assign_type_restaurant,6_dist_restaurant,7_assign_from_var_id_restaurant,7_assign_to_var_id_restaurant,7_assign_from_node_id_restaurant,7_assign_to_node_id_restaurant,7_assign_type_restaurant,7_dist_restaurant,8_assign_from_var_id_restaurant,8_assign_to_var_id_restaurant,8_assign_from_node_id_restaurant,8_assign_to_node_id_restaurant,8_assign_type_restaurant,8_dist_restaurant,9_assign_from_var_id_restaurant,9_assign_to_var_id_restaurant,9_assign_from_node_id_restaurant,9_assign_to_node_id_restaurant,9_assign_type_restaurant,9_dist_restaurant
10,10,66,12,165,existing,324.5940034361905,10,66,12,68,allocated,83.21435637579683,10,66,12,68,allocated,83.21435637579683,10,46,12,227,allocated,305.3950120254305,10,25,12,124,allocated,419.4664787664476,10,87,12,140,existing,465.0544694613021,10,88,12,265,existing,725.8505689719002,10,77,12,47,existing,1805.5770546724375,10,81,12,179,existing,965.5813736448371,10,54,12,293,allocated,1364.9053569280863,10,80,12,179,existing,965.5813736448371,10,75,12,36,existing,1848.8316384994655,10,84,12,36,existing,1848.8316384994655
11,11,67,13,124,existing,332.93133232281883,11,67,13,68,allocated,169.74950281942563,11,67,13,68,allocated,169.74950281942563,11,25,13,124,allocated,332.93133232281883,11,46,13,227,allocated,338.4658616314293,11,87,13,140,existing,551.5896159049308,11,88,13,265,existing,812.3857154155289,11,54,13,293,allocated,1451.440503371715,11,80,13,179,existing,1052.1165200884657,11,77,13,47,existing,1892.112201116066,11,81,13,179,existing,1052.1165200884657,11,84,13,36,existing,1935.3667849430944,11,75,13,36,existing,1935.3667849430944
12,12,70,16,2,existing,806.3697109284138,12,70,16,106,allocated,557.9722492514381,12,70,16,314,allocated,125.92732329920972,12,77,16,47,existing,778.9952418478317,12,54,16,293,allocated,872.148266058328,12,86,16,122,existing,1075.3352439008177,12,83,16,277,existing,954.2175515744669,12,75,16,36,existing,1134.6060914209015,12,82,16,46,existing,1090.3381840899785,12,84,16,36,existing,1134.6060914209015,12,85,16,45,existing,1188.772001882278,12,81,16,179,existing,1575.4460050671134,12,80,16,179,existing,1575.4460050671134
13,13,70,17,2,existing,865.8837318244127,13,70,17,106,allocated,617.4862701474369,13,70,17,314,allocated,66.41330240321086,13,77,17,47,existing,838.5092627438305,13,54,17,293,allocated,931.6622869543268,13,83,17,277,existing,1013.7315724704658,13,86,17,122,existing,1134.8492647968164,13,85,17,45,existing,1248.2860227782767,13,82,17,46,existing,1149.8522049859773,13,84,17,36,existing,1194.1201123169003,13,75,17,36,existing,1194.1201123169003,13,80,17,179,existing,1634.9600259631122,13,81,17,179,existing,1634.9600259631122
14,14,70,18,2,existing,360.7055062128937,14,70,18,106,allocated,319.9700280864223,14,70,18,106,allocated,319.9700280864223,14,77,18,47,existing,493.97709707884354,14,86,18,122,existing,629.6710391852976,14,54,18,293,allocated,634.1460448933121,14,82,18,46,existing,649.0069690578887,14,84,18,36,existing,896.6038702558857,14,75,18,36,existing,896.6038702558857,14,83,18,277,existing,716.2153304094511,14,85,18,45,existing,747.4407868501878,14,76,18,67,existing,1182.0913098243586,14,78,18,301,existing,1275.9074653629696
15,15,67,19,124,existing,859.9535175701914,15,67,19,232,existing,646.4088231509334,15,67,19,227,allocated,808.9000001370721,15,46,19,227,allocated,808.9000001370721,15,25,19,124,allocated,859.9535175701914,15,87,19,140,existing,1310.9456115651792,15,88,19,265,existing,1566.2865743626103,15,77,19,47,existing,2646.0130600631473,15,54,19,293,allocated,2205.3413623187967,15,80,19,179,existing,1806.0173790355473,15,81,19,179,existing,1806.0173790355473,15,84,19,36,existing,2689.267643890176,15,75,19,36,existing,2689.267643890176
16,16,67,20,124,existing,833.4118054778586,16,67,20,232,existing,672.9505352432661,16,67,20,124,allocated,833.4118054778586,16,25,20,124,allocated,833.4118054778586,16,46,20,227,allocated,835.4417122294049,16,87,20,140,existing,1337.487323657512,16,88,20,265,existing,1592.828286454943,16,80,20,179,existing,1832.55909112788,16,77,20,47,existing,2672.5547721554804,16,81,20,179,existing,1832.55909112788,16,54,20,293,allocated,2231.8830744111297,16,84,20,36,existing,2715.8093559825084,16,75,20,36,existing,2715.8093559825084
17,17,67,21,124,existing,599.7588264092847,17,67,21,232,existing,315.95224599790015,17,67,21,227,allocated,478.4434229840389,17,46,21,227,allocated,478.4434229840389,17,25,21,124,allocated,599.7588264092847,17,88,21,265,existing,1235.8299972095772,17,87,21,140,existing,980.4890344121461,17,81,21,179,existing,1475.5608018825142,17,80,21,179,existing,1475.5608018825142,17,77,21,47,existing,2315.556482910114,17,54,21,293,allocated,1874.8847851657633,17,84,21,36,existing,2358.8110667371425,17,75,21,36,existing,2358.8110667371425
18,18,67,22,124,existing,375.3773876332318,18,67,22,232,existing,85.50478442411537,18,67,22,227,allocated,247.99596141025413,18,46,22,227,allocated,247.99596141025413,18,25,22,124,allocated,375.3773876332318,18,87,22,140,existing,750.0415728383614,18,88,22,265,existing,1005.3825356357925,18,77,22,47,existing,2085.1090213363295,18,81,22,179,existing,1245.1133403087292,18,80,22,179,existing,1245.1133403087292,18,54,22,293,allocated,1644.4373235919788,18,75,22,36,existing,2128.363605163358,18,84,22,36,existing,2128.363605163358
19,19,1,23,11,allocated,208.4120091395366,19,1,23,153,existing,409.4955145089765,19,1,23,220,allocated,81.8594336878531,19,86,23,122,existing,633.1727854485076,19,76,23,67,existing,649.2494887489773,19,85,23,45,existing,862.1024134759466,19,82,23,46,existing,932.4558479272206,19,79,23,301,existing,957.1523185481564,19,77,23,47,existing,1243.7987901693673,19,54,23,293,allocated,1411.8046869595375,19,78,23,301,existing,957.1523185481564,19,83,23,277,existing,1475.8220776600415,19,84,23,36,existing,1656.210617506476
20,20,1,24,11,allocated,279.42179028969645,20,1,24,153,existing,480.5052956591364,20,1,24,220,allocated,152.86921483801297,20,86,24,122,existing,562.1630042983478,20,76,24,67,existing,720.2592698991373,20,85,24,45,existing,791.0926323257868,20,82,24,46,existing,861.4460667770608,20,77,24,47,existing,1172.7890090192075,20,79,24,301,existing,1028.1620996983163,20,54,24,293,allocated,1340.7949058093777,20,78,24,301,existing,1028.1620996983163,20,83,24,277,existing,1404.8122965098817,20,75,24,36,existing,1585.2008363563161
21,21,19,25,90,allocated,118.04941445691479,21,19,25,200,allocated,382.75095089632794,21,19,25,25,allocated,0.0,21,54,25,293,allocated,370.8796499686922,21,77,25,47,existing,860.6231219228857,21,81,25,179,existing,888.4496152225527,21,80,25,179,existing,888.4496152225527,21,75,25,36,existing,942.2866651385905,21,84,25,36,existing,942.2866651385905,21,88,25,265,existing,1128.1804198954896,21,83,25,277,existing,945.6202015706494,21,85,25,45,existing,1270.399881957332,21,82,25,46,existing,1171.9660641650325
22,22,19,26,90,allocated,236.6230375774723,22,19,26,200,allocated,501.32457401688544,22,19,26,26,allocated,0.0,22,54,26,293,allocated,489.4532730892497,22,77,26,47,existing,979.1967450434433,22,80,26,179,existing,1007.0232383431102,22,81,26,179,existing,1007.0232383431102,22,88,26,265,existing,1246.754043016047,22,75,26,36,existing,1060.860288259148,22,83,26,277,existing,1064.1938246912068,22,84,26,36,existing,1060.860288259148,22,82,26,46,existing,1290.53968728559,22,85,26,45,existing,1388.9735050778895
23,23,1,27,11,allocated,334.3197441767229,23,1,27,153,existing,535.4032495461629,23,1,27,220,allocated,244.96120655515045,23,86,27,122,existing,470.0710125812103,23,85,27,45,existing,699.0006406086493,23,76,27,67,existing,731.0687056477012,23,82,27,46,existing,769.3540750599233,23,78,27,301,existing,1083.0600535853428,23,77,27,47,existing,1080.69701730207,23,79,27,301,existing,1083.0600535853428,23,54,27,293,allocated,1248.7029140922402,23,83,27,277,existing,1312.7203047927442,23,75,27,36,existing,1493.1088446391786
24,24,1,28,11,allocated,234.0840139639124,24,1,28,153,existing,435.16751933335235,24,1,28,231,allocated,167.66927575972602,24,86,28,122,existing,369.8352823683998,24,85,28,45,existing,598.7649103958388,24,76,28,67,existing,674.9214935733532,24,82,28,46,existing,669.1183448471128,24,79,28,301,existing,982.8243233725323,24,54,28,293,allocated,1148.4671838794297,24,78,28,301,existing,982.8243233725323,24,77,28,47,existing,980.4612870892595,24,83,28,277,existing,1212.4845745799337,24,75,28,36,existing,1392.8731144263681
25,25,1,29,11,allocated,349.8112661138752,25,1,29,72,existing,359.20172126312565,25,1,29,231,allocated,51.9420236097632,25,86,29,122,existing,254.10803021843697,25,85,29,45,existing,483.03765824587595,25,76,29,67,existing,783.4974229882038,25,82,29,46,existing,553.3910926971499,25,77,29,47,existing,864.7340349392966,25,79,29,301,existing,900.3444563961089,25,78,29,301,existing,900.3444563961089,25,54,29,293,allocated,1032.739931729467,25,83,29,277,existing,1096.7573224299708,25,84,29,36,existing,1277.1458622764053
26,26,70,30,2,existing,349.7123799462434,26,70,30,72,existing,209.85190390685455,26,70,30,231,allocated,201.29184096603436,26,86,30,122,existing,380.42696970541385,26,82,30,46,existing,404.04127534087877,26,85,30,45,existing,502.47509313317795,26,77,30,47,existing,715.3842175830255,26,83,30,277,existing,947.4075050736997,26,78,30,301,existing,1026.6633958830857,26,54,30,293,allocated,883.3901143731958,26,76,30,67,existing,932.8472403444749,26,84,30,36,existing,1127.7960449201344,26,79,30,301,existing,1026.6633958830857
27,27,1,31,11,allocated,611.8725436551972,27,1,31,153,existing,583.7464339526787,27,1,31,70,allocated,335.368886016146,27,79,31,301,existing,495.7847297226127,27,78,31,301,existing,495.7847297226127,27,86,31,122,existing,821.8855409682594,27,76,31,67,existing,641.9404993380926,27,83,31,277,existing,1692.6152165208186,27,82,31,46,existing,1149.2489867879976,27,85,31,45,existing,1050.8151689956985,27,77,31,47,existing,1460.5919290301445,27,84,31,36,existing,1873.0037563672531,27,75,31,36,existing,1873.0037563672531
28,28,1,32,11,allocated,407.8992534316811,28,1,32,153,existing,379.77314372916265,28,1,32,11,allocated,407.8992534316811,28,76,32,67,existing,437.9672091145766,28,79,32,301,existing,699.7580199461288,28,86,32,122,existing,900.7831798093546,28,78,32,301,existing,699.7580199461288,28,83,32,277,existing,1771.5128553619138,28,77,32,47,existing,1539.4895678712396,28,85,32,45,existing,1129.7128078367937,28,82,32,46,existing,1228.1466256290928,28,75,32,36,existing,1951.9013952083483,28,54,32,293,allocated,1783.299128539911
29,29,19,33,90,allocated,115.57407011763814,29,19,33,200,allocated,347.5794652533252,29,19,33,25,allocated,35.17148564300267,29,54,33,293,allocated,371.34679582166376,29,81,33,179,existing,853.27812957955,29,77,33,47,existing,861.0902677758573,29,80,33,179,existing,853.27812957955,29,83,33,277,existing,917.7628114311681,29,88,33,265,existing,1093.0089342524868,29,75,33,36,existing,907.1151794955879,29,84,33,36,existing,907.1151794955879,29,82,33,46,existing,1172.433210018004,29,85,33,45,existing,1270.8670278103034
30,30,19,34,90,allocated,429.64416904556424,30,19,34,321,existing,469.4344667223876,30,19,34,308,allocated,110.07321980372558,30,80,34,179,existing,539.2080306516239,30,81,34,179,existing,539.2080306516239,30,88,34,265,existing,778.9388353245607,30,54,34,293,allocated,685.4168947495898,30,77,34,47,existing,1175.1603667037834,30,84,34,36,existing,1221.1852784235139,30,75,34,36,existing,1221.1852784235139,30,87,34,140,existing,1025.4132189240477,30,83,34,277,existing,1231.832910359094,30,46,34,227,allocated,1409.8693487214648
31,31,73,35,148,existing,68.64907792678149,31,73,35,200,allocated,352.13365901290524,31,73,35,236,allocated,134.92179603317985,31,77,35,47,existing,205.00977210775127,31,75,35,36,existing,207.40205522935744,31,83,35,277,existing,218.04968716493758,31,84,35,36,existing,207.40205522935744,31,82,35,46,existing,516.3527143498981,31,80,35,179,existing,689.1042695809914,31,54,35,293,allocated,375.9009895812438,31,85,35,45,existing,614.7865321421973,31,81,35,179,existing,689.1042695809914,31,86,35,122,existing,843.7161601696364
32,32,71,36,36,existing,0.0,32,71,36,200,allocated,559.5357142422627,32,71,36,36,existing,0.0,32,84,36,36,existing,0.0,32,75,36,36,existing,0.0,32,83,36,277,existing,425.451742394295,32,77,36,47,existing,412.4118273371087,32,54,36,293,allocated,583.3030448106012,32,85,36,45,existing,822.1885873715547,32,81,36,179,existing,896.5063248103488,32,82,36,46,existing,723.7547695792555,32,86,36,122,existing,1051.118215398994,32,80,36,179,existing,896.5063248103488
33,33,66,37,165,existing,275.49568386422254,33,66,37,68,allocated,303.35809306431975,33,66,37,39,allocated,21.959107971534106,33,87,37,140,existing,425.5271028714517,33,25,37,124,allocated,479.8631982257066,33,88,37,265,existing,694.8709971122134,33,46,37,227,allocated,589.4823682388721,33,77,37,47,existing,1787.8535427684708,33,54,37,293,allocated,1417.8813562754535,33,80,37,179,existing,934.6018017851502,33,81,37,179,existing,934.6018017851502,33,84,37,36,existing,1831.108126595499,33,75,37,36,existing,1831.108126595499
34,34,1,40,11,allocated,580.0275317119675,34,1,40,153,existing,551.9014220094491,34,1,40,70,allocated,141.6308406728032,34,79,40,301,existing,302.04668437926983,34,78,40,301,existing,302.04668437926983,34,86,40,122,existing,628.1474956249167,34,76,40,67,existing,748.540723684492,34,83,40,277,existing,1498.8771711774757,34,82,40,46,existing,955.5109414446549,34,77,40,47,existing,1266.8538836868017,34,85,40,45,existing,857.0771236523556,34,84,40,36,existing,1679.2657110239102,34,75,40,36,existing,1679.2657110239102
35,35,1,41,11,allocated,540.7105821292486,35,1,41,153,existing,512.5844724267301,35,1,41,70,allocated,180.94779025552214,35,79,41,301,existing,341.36363396198874,35,78,41,301,existing,341.36363396198874,35,76,41,67,existing,709.2237741017731,35,86,41,122,existing,667.4644452076355,35,85,41,45,existing,896.3940732350745,35,77,41,47,existing,1306.1708332695207,35,82,41,46,existing,994.8278910273739,35,83,41,277,existing,1538.1941207601947,35,84,41,36,existing,1718.5826606066291,35,75,41,36,existing,1718.5826606066291
36,36,70,45,2,existing,447.7620992361411,36,70,45,72,existing,385.1928371669894,36,70,45,45,allocated,0.0,36,85,45,45,existing,0.0,36,82,45,46,existing,98.43381779229924,36,77,45,47,existing,409.77676003444606,36,86,45,122,existing,228.92962802743898,36,79,45,301,existing,569.8966202676065,36,83,45,277,existing,641.8000475251201,36,78,45,301,existing,569.8966202676065,36,84,45,36,existing,822.1885873715547,36,75,45,36,existing,822.1885873715547,36,54,45,293,allocated,899.5202319886397
37,37,70,46,2,existing,349.32828144384195,37,70,46,72,existing,286.75901937469024,37,70,46,46,allocated,0.0,37,82,46,46,existing,0.0,37,85,46,45,existing,98.43381779229924,37,77,46,47,existing,311.3429422421468,37,86,46,122,existing,327.3634458197382,37,78,46,301,existing,668.3304380599056,37,75,46,36,existing,723.7547695792555,37,83,46,277,existing,543.3662297328209,37,79,46,301,existing,668.3304380599056,37,54,46,293,allocated,801.0864141963403,37,84,46,36,existing,723.7547695792555
38,38,73,48,148,existing,229.76533693477933,38,73,48,200,allocated,452.21302799773025,38,73,48,48,existing,0.0,38,77,48,47,existing,122.18889741992746,38,83,48,277,existing,288.6076001595959,38,82,48,46,existing,433.5318396620743,38,54,48,293,allocated,428.4456974293917,38,85,48,45,existing,531.9656574543735,38,75,48,36,existing,468.9961400060306,38,86,48,122,existing,760.8952854818125,38,84,48,36,existing,468.9961400060306,38,80,48,179,existing,909.8360536522425,38,81,48,179,existing,909.8360536522425
39,39,67,50,124,existing,657.0100706165322,39,67,50,232,existing,705.979014996939,39,67,50,124,allocated,657.0100706165322,39,25,50,124,allocated,657.0100706165322,39,46,50,227,allocated,784.39149683951,39,87,50,140,existing,1513.8890585188385,39,88,50,265,existing,1769.2300213162696,39,80,50,179,existing,2008.9608259892066,39,54,50,293,allocated,2408.2848092724557,39,81,50,179,existing,2008.9608259892066,39,77,50,47,existing,2848.956507016807,39,75,50,36,existing,2892.2110908438353,39,84,50,36,existing,2892.2110908438353
40,40,67,51,124,existing,595.2434772974708,40,67,51,232,existing,644.2124216778776,40,67,51,124,allocated,595.2434772974708,40,25,51,124,allocated,595.2434772974708,40,46,51,227,allocated,722.6249035204485,40,88,51,265,existing,1735.0997417377857,40,87,51,140,existing,1479.7587789403542,40,80,51,179,existing,1974.8305464107225,40,77,51,47,existing,2814.8262274383223,40,54,51,293,allocated,2374.1545296939717,40,81,51,179,existing,1974.8305464107225,40,84,51,36,existing,2858.080811265351,40,75,51,36,existing,2858.080811265351
41,41,73,52,148,existing,270.438510890134,41,73,52,200,allocated,436.691088857317,41,73,52,48,existing,40.673173955354706,41,77,52,47,existing,162.86207137528217,41,83,52,277,existing,329.2807741149506,41,54,52,293,allocated,412.92375828897855,41,82,52,46,existing,474.205013617429,41,75,52,36,existing,509.66931396138534,41,85,52,45,existing,572.6388314097283,41,84,52,36,existing,509.66931396138534,41,86,52,122,existing,801.5684594371672,41,80,52,179,existing,950.5092276075973,41,81,52,179,existing,950.5092276075973
42,42,23,54,107,allocated,90.62291103104167,42,23,54,78,existing,486.3930636994628,42,23,54,107,allocated,90.62291103104167,42,76,54,67,existing,182.5762972335214,42,79,54,301,existing,1099.8297986146658,42,86,54,122,existing,1116.2977032206356,42,78,54,301,existing,1099.8297986146658,42,82,54,46,existing,1443.6611490403739,42,77,54,47,existing,1613.1607403177513,42,54,54,293,allocated,1753.3296881322199,42,85,54,45,existing,1345.2273312480747,42,83,54,277,existing,1835.3989736483588,42,84,54,36,existing,2015.7875134947933
43,43,74,56,138,existing,197.64993724159916,43,74,56,321,existing,420.5575595938843,43,74,56,137,allocated,138.4556574706725,43,88,56,265,existing,206.67203968498572,43,87,56,140,existing,413.35762897239397,43,80,56,179,existing,446.4028443579226,43,81,56,179,existing,446.4028443579226,43,25,56,124,allocated,938.6450080533621,43,54,56,293,allocated,873.2039418995871,43,46,56,227,allocated,824.5735413123449,43,77,56,47,existing,1286.398525385523,43,84,56,36,existing,1329.653109212551,43,75,56,36,existing,1329.653109212551
44,44,73,59,148,existing,455.6054647240637,44,73,59,106,allocated,291.8333396298352,44,73,59,230,allocated,148.7861093026357,44,77,59,47,existing,348.0290252092119,44,54,59,293,allocated,432.3784424327416,44,83,59,277,existing,514.4477279488804,44,82,59,46,existing,659.3719674513588,44,86,59,122,existing,831.4386416458681,44,84,59,36,existing,694.836267795315,44,85,59,45,existing,757.8057852436581,44,75,59,36,existing,694.836267795315,44,80,59,179,existing,1135.676181441527,44,81,59,179,existing,1135.676181441527
45,45,73,60,148,existing,364.9929237628177,45,73,60,200,allocated,365.53323203983405,45,73,60,48,existing,135.22758682803843,45,77,60,47,existing,257.4164842479659,45,54,60,293,allocated,341.76590147149557,45,82,60,46,existing,568.7594264901128,45,83,60,277,existing,423.83518698763436,45,75,60,36,existing,604.223726834069,45,84,60,36,existing,604.223726834069,45,86,60,122,existing,896.122872309851,45,85,60,45,existing,667.193244282412,45,80,60,179,existing,1045.0636404802808,45,81,60,179,existing,1045.0636404802808
