,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare,0_assign_from_var_id_restaurant,0_assign_to_var_id_restaurant,0_assign_from_node_id_restaurant,0_assign_to_node_id_restaurant,0_assign_type_restaurant,0_dist_restaurant,1_assign_from_var_id_restaurant,1_assign_to_var_id_restaurant,1_assign_from_node_id_restaurant,1_assign_to_node_id_restaurant,1_assign_type_restaurant,1_dist_restaurant,2_assign_from_var_id_restaurant,2_assign_to_var_id_restaurant,2_assign_from_node_id_restaurant,2_assign_to_node_id_restaurant,2_assign_type_restaurant,2_dist_restaurant,3_assign_from_var_id_restaurant,3_assign_to_var_id_restaurant,3_assign_from_node_id_restaurant,3_assign_to_node_id_restaurant,3_assign_type_restaurant,3_dist_restaurant,4_assign_from_var_id_restaurant,4_assign_to_var_id_restaurant,4_assign_from_node_id_restaurant,4_assign_to_node_id_restaurant,4_assign_type_restaurant,4_dist_restaurant,5_assign_from_var_id_restaurant,5_assign_to_var_id_restaurant,5_assign_from_node_id_restaurant,5_assign_to_node_id_restaurant,5_assign_type_restaurant,5_dist_restaurant,6_assign_from_var_id_restaurant,6_assign_to_var_id_restaurant,6_assign_from_node_id_restaurant,6_assign_to_node_id_restaurant,6_assign_type_restaurant,6_dist_restaurant,7_assign_from_var_id_restaurant,7_assign_to_var_id_restaurant,7_assign_from_node_id_restaurant,7_assign_to_node_id_restaurant,7_assign_type_restaurant,7_dist_restaurant,8_assign_from_var_id_restaurant,8_assign_to_var_id_restaurant,8_assign_from_node_id_restaurant,8_assign_to_node_id_restaurant,8_assign_type_restaurant,8_dist_restaurant,9_assign_from_var_id_restaurant,9_assign_to_var_id_restaurant,9_assign_from_node_id_restaurant,9_assign_to_node_id_restaurant,9_assign_type_restaurant,9_dist_restaurant
14,14,35,24,257,allocated,217.23330532162208,14,35,24,107,allocated,331.4133165837979,14,35,24,257,allocated,217.23330532162208,14,13,24,93,allocated,362.7266648701253,14,17,24,114,allocated,411.7147052098356,14,48,24,190,existing,581.0721856665234,14,8,24,59,allocated,465.2459940259992,14,50,24,194,existing,1126.985173006999,14,52,24,193,existing,1208.8176815786533,14,49,24,138,existing,852.5127439774981,14,51,24,126,existing,1140.3343855093838,14,54,24,132,existing,1296.5447545049085,14,53,24,132,existing,1296.5447545049085
15,15,47,25,107,existing,270.2851313186146,15,47,25,107,allocated,270.2851313186146,15,47,25,107,allocated,270.2851313186146,15,13,25,93,allocated,301.5984796049421,15,17,25,114,allocated,350.58651994465237,15,8,25,59,allocated,404.117808760816,15,48,25,190,existing,519.9440004013402,15,51,25,126,existing,1079.2062002442005,15,52,25,193,existing,1147.68949631347,15,50,25,194,existing,1065.8569877418158,15,49,25,138,existing,791.3845587123149,15,54,25,132,existing,1235.4165692397253,15,53,25,132,existing,1235.4165692397253
16,16,46,26,74,existing,410.38204283185064,16,46,26,13,allocated,329.807200295437,16,46,26,63,allocated,74.9646064037279,16,58,26,64,existing,212.81763612439272,16,59,26,263,existing,227.89290405063323,16,55,26,189,existing,368.25959923181404,16,56,26,74,existing,410.38204283185064,16,57,26,74,existing,410.38204283185064,16,54,26,132,existing,448.7166926672371,16,53,26,132,existing,448.7166926672371,16,52,26,193,existing,536.4437655934922,16,50,26,194,existing,611.0042331639788,16,51,26,126,existing,597.6550206615942
17,17,46,27,74,existing,271.858006473359,17,46,27,116,existing,328.9309280776375,17,46,27,263,allocated,89.3688676921416,17,58,27,64,existing,74.29359976590112,17,59,27,263,existing,89.3688676921416,17,56,27,74,existing,271.858006473359,17,57,27,74,existing,271.858006473359,17,54,27,132,existing,587.5320663260159,17,52,27,193,existing,675.2591392522711,17,53,27,132,existing,587.5320663260159,17,55,27,189,existing,507.07497289059285,17,51,27,126,existing,736.470394320373,17,50,27,194,existing,749.8196068227577
18,18,35,32,257,allocated,163.57483838608908,18,35,32,34,existing,465.75046151183295,18,35,32,33,allocated,51.75991675114006,18,8,32,59,allocated,554.9206871904057,18,13,32,93,allocated,659.6194677503355,18,48,32,190,existing,758.2280498650158,18,17,32,114,allocated,708.6075080900457,18,52,32,193,existing,1350.247335609064,18,50,32,194,existing,1268.4148270374099,18,51,32,126,existing,1281.7640395397946,18,49,32,138,existing,1029.6686081759904,18,54,32,132,existing,1437.974408535319,18,53,32,132,existing,1437.974408535319
19,19,35,33,257,allocated,111.81492163494903,19,35,33,34,existing,413.9905447606929,19,35,33,33,allocated,0.0,19,8,33,59,allocated,503.16077043926566,19,13,33,93,allocated,607.8595509991954,19,17,33,114,allocated,656.8475913389057,19,48,33,190,existing,706.4681331138758,19,51,33,126,existing,1230.0041227886545,19,52,33,193,existing,1298.4874188579242,19,50,33,194,existing,1216.6549102862698,19,49,33,138,existing,977.9086914248504,19,54,33,132,existing,1386.2144917841792,19,53,33,132,existing,1386.2144917841792
20,20,39,36,230,existing,356.11901766824394,20,39,36,6,existing,314.9877573654331,20,39,36,36,allocated,0.0,20,57,36,74,existing,510.2667602282907,20,56,36,74,existing,510.2667602282907,20,58,36,64,existing,671.314849308639,20,55,36,189,existing,592.1077108026977,20,54,36,132,existing,723.4159542054356,20,52,36,193,existing,811.1430271316908,20,53,36,132,existing,723.4159542054356,20,59,36,263,existing,751.9200071684459,20,51,36,126,existing,821.5031322324778,20,50,36,194,existing,834.8523447348625
21,21,39,37,230,existing,245.48227078755983,21,39,37,6,existing,204.35101048474894,21,39,37,140,allocated,96.99473767149122,21,56,37,74,existing,399.63001334760656,21,57,37,74,existing,399.63001334760656,21,58,37,64,existing,560.6781024279549,21,55,37,189,existing,481.4709639220136,21,52,37,193,existing,700.5062802510066,21,53,37,132,existing,612.7792073247515,21,59,37,263,existing,641.2832602877618,21,54,37,132,existing,612.7792073247515,21,50,37,194,existing,724.2155978541784,21,51,37,126,existing,710.8663853517937
22,22,47,42,107,existing,344.38301454468314,22,47,42,107,allocated,344.38301454468314,22,47,42,107,allocated,344.38301454468314,22,13,42,93,allocated,375.69636283101056,22,17,42,114,allocated,424.6844031707208,22,48,42,190,existing,594.0418836274087,22,8,42,59,allocated,478.21569198688445,22,52,42,193,existing,1221.7873795395385,22,51,42,126,existing,1153.304083470269,22,50,42,194,existing,1139.9548709678843,22,49,42,138,existing,865.4824419383833,22,54,42,132,existing,1309.5144524657937,22,53,42,132,existing,1309.5144524657937
23,23,39,49,230,existing,80.37643842019952,23,39,49,6,existing,345.7047703841527,23,39,49,140,allocated,228.86397153626814,23,56,49,74,existing,667.933431511828,23,57,49,74,existing,667.933431511828,23,55,49,189,existing,749.7743820862349,23,58,49,64,existing,702.0318623273586,23,54,49,132,existing,881.082625488973,23,53,49,132,existing,881.082625488973,23,59,49,263,existing,782.6370201871655,23,52,49,193,existing,968.809698415228,23,50,49,194,existing,992.5190160183998,23,51,49,126,existing,979.1698035160151
24,24,39,50,230,existing,66.38966534824998,24,39,50,6,existing,331.7179973122032,24,39,50,140,allocated,214.8771984643186,24,57,50,74,existing,653.9466584398784,24,56,50,74,existing,653.9466584398784,24,55,50,189,existing,735.7876090142854,24,58,50,64,existing,688.045089255409,24,52,50,193,existing,954.8229253432785,24,59,50,263,existing,768.650247115216,24,54,50,132,existing,867.0958524170235,24,53,50,132,existing,867.0958524170235,24,50,50,194,existing,978.5322429464503,24,51,50,126,existing,965.1830304440656
25,25,42,53,228,existing,298.861023069049,25,42,53,4,existing,386.75655667899105,25,42,53,119,allocated,274.1303521255885,25,48,53,190,existing,317.72066648326415,25,49,53,138,existing,440.38533253711523,25,17,53,114,allocated,506.99361370674654,25,13,53,93,allocated,502.75886954396947,25,51,53,126,existing,556.5558665181717,25,8,53,59,allocated,521.0280291578742,25,50,53,194,existing,543.206654015787,25,52,53,193,existing,592.4456665247399,25,54,53,132,existing,680.172739450995,25,53,53,132,existing,680.172739450995
26,26,42,54,228,existing,346.99151156027534,26,42,54,4,existing,434.88704517021745,26,42,54,10,allocated,242.26539551922622,26,49,54,138,existing,340.3655071589706,26,48,54,190,existing,365.8511549744905,26,51,54,126,existing,456.5360411400271,26,50,54,194,existing,443.18682863764235,26,8,54,59,allocated,569.1585176491005,26,54,54,132,existing,580.1529140728504,26,53,54,132,existing,580.1529140728504,26,52,54,193,existing,492.4258411465953,26,17,54,114,allocated,604.5854440848939,26,13,54,93,allocated,584.1966757708885
27,27,40,60,248,existing,228.96957803502943,27,40,60,4,existing,218.64729565193562,27,40,60,59,allocated,84.37582317305238,27,8,60,59,allocated,84.37582317305238,27,13,60,93,allocated,240.18054335511334,27,48,60,190,existing,287.6831858476625,27,17,60,114,allocated,288.53855420844286,27,49,60,138,existing,559.1237441586371,27,51,60,126,existing,681.1122784213402,27,50,60,194,existing,667.7630659189555,27,52,60,193,existing,749.5955744906098,27,54,60,132,existing,837.3226474168649,27,53,60,132,existing,837.3226474168649
28,28,44,61,193,existing,298.767394828817,28,44,61,13,allocated,483.9315096894502,28,44,61,10,allocated,331.3573258381418,28,51,61,126,existing,226.68237209075127,28,50,61,194,existing,240.03158459313602,28,54,61,132,existing,386.4944677550721,28,52,61,193,existing,298.767394828817,28,55,61,189,existing,444.7475955198796,28,53,61,132,existing,386.4944677550721,28,48,61,190,existing,676.3488800602014,28,49,61,138,existing,438.80034897137875,28,57,61,74,existing,700.1734130510815,28,56,61,74,existing,700.1734130510815
29,29,44,62,193,existing,277.57124259258075,29,44,62,13,allocated,462.73535745321396,29,44,62,10,allocated,352.55347807437806,29,51,62,126,existing,205.486219854515,29,50,62,194,existing,218.8354323568998,29,53,62,132,existing,365.29831551883586,29,52,62,193,existing,277.57124259258075,29,49,62,138,existing,459.99650120761504,29,55,62,189,existing,423.5514432836434,29,54,62,132,existing,365.29831551883586,29,56,62,74,existing,678.9772608148453,29,48,62,190,existing,697.5450322964376,29,57,62,74,existing,678.9772608148453
30,30,46,63,74,existing,336.4344219755522,30,46,63,13,allocated,272.22146655786946,30,46,63,63,allocated,0.0,30,58,63,64,existing,138.8700152680943,30,59,63,263,existing,219.47517312790114,30,57,63,74,existing,336.4344219755522,30,55,63,189,existing,310.6738654942465,30,52,63,193,existing,478.8580318559247,30,53,63,132,existing,391.1309589296696,30,54,63,132,existing,391.1309589296696,30,56,63,74,existing,336.4344219755522,30,51,63,126,existing,540.0692869240266,30,50,63,194,existing,553.4184994264114
31,31,40,65,248,existing,356.09338117247967,31,40,65,4,existing,337.3327433924947,31,40,65,59,allocated,211.4996263105026,31,8,65,59,allocated,211.4996263105026,31,13,65,93,allocated,367.3043464925636,31,48,65,190,existing,406.36863358822166,31,17,65,114,allocated,415.6623573458931,31,50,65,194,existing,612.8447097481003,31,51,65,126,existing,626.193922250485,31,52,65,193,existing,694.6772183197546,31,49,65,138,existing,624.5434498921336,31,54,65,132,existing,782.4042912460097,31,53,65,132,existing,782.4042912460097
32,32,41,66,190,existing,333.74374077455235,32,41,66,4,existing,264.7078505788254,32,41,66,59,allocated,211.91907215757698,32,8,66,59,allocated,211.91907215757698,32,48,66,190,existing,333.74374077455235,32,13,66,93,allocated,367.72379233963795,32,17,66,114,allocated,416.08180319296747,32,52,66,193,existing,622.0523255060853,32,49,66,138,existing,551.9185570784642,32,51,66,126,existing,553.5690294368156,32,50,66,194,existing,540.2198169344309,32,53,66,132,existing,709.7793984323404,32,54,66,132,existing,709.7793984323404
33,33,35,67,257,allocated,183.6468900663191,33,35,67,34,existing,315.73816612876226,33,35,67,257,allocated,183.6468900663191,33,8,67,59,allocated,435.7502634762911,33,13,67,93,allocated,496.0518052583909,33,17,67,114,allocated,545.0398455981011,33,48,67,190,existing,626.084022679334,33,49,67,138,existing,897.5245809903086,33,51,67,126,existing,1149.6200123541125,33,52,67,193,existing,1218.1033084233823,33,50,67,194,existing,1136.2707998517278,33,53,67,132,existing,1305.8303813496373,33,54,67,132,existing,1305.8303813496373
34,34,35,68,257,allocated,133.7775274998378,34,35,68,34,existing,265.86880356228096,34,35,68,257,allocated,133.7775274998378,34,8,68,59,allocated,385.8809009098098,34,13,68,93,allocated,446.1824426919096,34,17,68,114,allocated,495.1704830316199,34,48,68,190,existing,576.2146601128527,34,50,68,194,existing,1086.4014372852466,34,52,68,193,existing,1168.2339458569008,34,49,68,138,existing,847.6552184238273,34,51,68,126,existing,1099.7506497876313,34,54,68,132,existing,1255.9610187831559,34,53,68,132,existing,1255.9610187831559
35,35,29,72,206,allocated,196.3984272038842,35,29,72,101,allocated,88.02916082846795,35,29,72,72,allocated,0.0,35,17,72,114,allocated,786.8507756125101,35,13,72,93,allocated,808.8851083197326,35,48,72,190,existing,1027.2306291161306,35,8,72,59,allocated,964.6898285017935,35,52,72,193,existing,1654.6290917944943,35,49,72,138,existing,1297.0256230338882,35,50,72,194,existing,1573.1436164566062,35,51,72,126,existing,1586.4928289589911,35,54,72,132,existing,1742.3561647207493,35,53,72,132,existing,1742.3561647207493
36,36,46,74,74,existing,0.0,36,46,74,116,existing,237.91231058485843,36,46,74,74,allocated,0.0,36,57,74,74,existing,0.0,36,56,74,74,existing,0.0,36,58,74,64,existing,197.5644067074579,36,55,74,189,existing,255.42581753120191,36,52,74,193,existing,474.46113386019493,36,54,74,132,existing,386.7340609339398,36,59,74,263,existing,278.16956456726473,36,53,74,132,existing,386.7340609339398,36,51,74,126,existing,484.82123896098204,36,50,74,194,existing,498.1704514633667
37,37,45,75,132,existing,268.14768466804657,37,45,75,13,allocated,149.23819229624647,37,45,75,13,allocated,149.23819229624647,37,55,75,189,existing,136.8394412653087,37,54,75,132,existing,268.14768466804657,37,56,75,74,existing,293.9450770216213,37,53,75,132,existing,268.14768466804657,37,51,75,126,existing,366.23486269508885,37,57,75,74,existing,293.9450770216213,37,52,75,193,existing,355.8747575943017,37,50,75,194,existing,379.5840751974735,37,58,75,64,existing,488.0631402527602,37,59,75,263,existing,553.4381632502932
38,38,46,76,74,existing,289.22743548166716,38,46,76,13,allocated,191.97389962331363,38,46,76,105,allocated,128.82755624059433,38,55,76,189,existing,179.57514859237585,38,56,76,74,existing,289.22743548166716,38,57,76,74,existing,289.22743548166716,38,54,76,132,existing,310.88339199511375,38,50,76,194,existing,422.31978252454064,38,53,76,132,existing,310.88339199511375,38,52,76,193,existing,398.6104649213689,38,51,76,126,existing,408.970570022156,38,58,76,64,existing,486.791842189125,38,59,76,263,existing,567.3970000489319
39,39,29,77,206,allocated,188.6241023961246,39,29,77,101,allocated,73.06027474563537,39,29,77,101,allocated,73.06027474563537,39,17,77,114,allocated,625.7613400384068,39,13,77,93,allocated,647.7956727456292,39,48,77,190,existing,866.1411935420272,39,8,77,59,allocated,803.6003929276901,39,49,77,138,existing,1135.9361874597848,39,51,77,126,existing,1425.4033933848877,39,52,77,193,existing,1493.539656220391,39,50,77,194,existing,1412.0541808825028,39,53,77,132,existing,1581.266729146646,39,54,77,132,existing,1581.266729146646
40,40,29,78,206,allocated,241.26439371591982,40,29,78,101,allocated,138.55733567666024,40,29,78,101,allocated,138.55733567666024,40,17,78,114,allocated,560.264279107382,40,13,78,93,allocated,582.2986118146043,40,48,78,190,existing,800.6441326110023,40,8,78,59,allocated,738.1033319966652,40,50,78,194,existing,1346.557119951478,40,51,78,126,existing,1359.906332453863,40,49,78,138,existing,1070.43912652876,40,52,78,193,existing,1428.042595289366,40,54,78,132,existing,1515.769668215621,40,53,78,132,existing,1515.769668215621
41,41,29,79,206,allocated,156.5941314028512,41,29,79,101,allocated,272.15795905334045,41,29,79,232,allocated,130.3641543163235,41,13,79,93,allocated,478.72046205050617,41,17,79,114,allocated,527.7085023902164,41,48,79,190,existing,697.0659828469043,41,8,79,59,allocated,634.5251822325671,41,50,79,194,existing,1242.97897018738,41,52,79,193,existing,1324.8114787590343,41,51,79,126,existing,1256.3281826897646,41,49,79,138,existing,968.5065411578789,41,53,79,132,existing,1412.5385516852893,41,54,79,132,existing,1412.5385516852893
42,42,29,80,206,allocated,223.03498832670988,42,29,80,101,allocated,338.59881597719914,42,29,80,232,allocated,196.80501124018218,42,13,80,93,allocated,412.27960512664754,42,17,80,114,allocated,461.2676454663578,42,8,80,59,allocated,568.0843253087085,42,48,80,190,existing,630.6251259230456,42,51,80,126,existing,1189.887325765906,42,52,80,193,existing,1258.3706218351756,42,50,80,194,existing,1176.5381132635212,42,49,80,138,existing,902.0656842340203,42,54,80,132,existing,1346.0976947614308,42,53,80,132,existing,1346.0976947614308
43,43,41,81,190,existing,218.40210998251,43,41,81,4,existing,251.71179001015526,43,41,81,156,existing,114.0961182980467,43,48,81,190,existing,218.40210998251,43,50,81,194,existing,327.5108773579657,43,51,81,126,existing,340.86008986035046,43,49,81,138,existing,339.209617501999,43,52,81,193,existing,409.34338592962,43,13,81,93,allocated,436.7476307789081,43,17,81,114,allocated,485.1056416322376,43,8,81,59,allocated,385.9832624890385,43,53,81,132,existing,497.07045885587513,43,54,81,132,existing,497.07045885587513
44,44,29,82,206,allocated,273.66538666278234,44,29,82,101,allocated,389.2292143132716,44,29,82,232,allocated,247.43540957625464,44,13,82,93,allocated,361.649206790575,44,17,82,114,allocated,410.6372471302853,44,8,82,59,allocated,517.4539269726359,44,48,82,190,existing,579.9947275869731,44,51,82,126,existing,1139.2569274298335,44,49,82,138,existing,851.4352858979478,44,50,82,194,existing,1125.9077149274488,44,52,82,193,existing,1207.7402234991032,44,54,82,132,existing,1295.4672964253582,44,53,82,132,existing,1295.4672964253582
45,45,42,85,228,existing,78.92255662781169,45,42,85,4,existing,166.81809023775378,45,42,85,228,allocated,78.92255662781169,45,48,85,190,existing,97.78220004202683,45,49,85,138,existing,173.6583582689478,45,13,85,93,allocated,316.1277208384249,45,8,85,59,allocated,301.0895627166369,45,17,85,114,allocated,336.51648915243015,45,52,85,193,existing,531.2618270295538,45,51,85,126,existing,495.3720270229856,45,50,85,194,existing,482.02281452060083,45,53,85,132,existing,618.988899955809,45,54,85,132,existing,618.988899955809
46,46,42,86,228,existing,188.27642527438027,46,42,86,4,existing,276.17195888432235,46,42,86,138,existing,64.30448962237922,46,49,86,138,existing,64.30448962237922,46,48,86,190,existing,207.1360686885954,46,51,86,126,existing,386.01815837641703,46,50,86,194,existing,372.66894587403226,46,17,86,114,allocated,445.8703577989988,46,8,86,59,allocated,410.4434313632055,46,13,86,93,allocated,425.4815894849935,46,52,86,193,existing,421.90795838298516,46,53,86,132,existing,509.6350313092403,46,54,86,132,existing,509.6350313092403
