,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,assign_from_var_id_healthcare,assign_to_var_id_healthcare,assign_from_node_id_healthcare,assign_to_node_id_healthcare,assign_type_healthcare,dist_healthcare,0_assign_from_var_id_restaurant,0_assign_to_var_id_restaurant,0_assign_from_node_id_restaurant,0_assign_to_node_id_restaurant,0_assign_type_restaurant,0_dist_restaurant,1_assign_from_var_id_restaurant,1_assign_to_var_id_restaurant,1_assign_from_node_id_restaurant,1_assign_to_node_id_restaurant,1_assign_type_restaurant,1_dist_restaurant,2_assign_from_var_id_restaurant,2_assign_to_var_id_restaurant,2_assign_from_node_id_restaurant,2_assign_to_node_id_restaurant,2_assign_type_restaurant,2_dist_restaurant,3_assign_from_var_id_restaurant,3_assign_to_var_id_restaurant,3_assign_from_node_id_restaurant,3_assign_to_node_id_restaurant,3_assign_type_restaurant,3_dist_restaurant,4_assign_from_var_id_restaurant,4_assign_to_var_id_restaurant,4_assign_from_node_id_restaurant,4_assign_to_node_id_restaurant,4_assign_type_restaurant,4_dist_restaurant,5_assign_from_var_id_restaurant,5_assign_to_var_id_restaurant,5_assign_from_node_id_restaurant,5_assign_to_node_id_restaurant,5_assign_type_restaurant,5_dist_restaurant,6_assign_from_var_id_restaurant,6_assign_to_var_id_restaurant,6_assign_from_node_id_restaurant,6_assign_to_node_id_restaurant,6_assign_type_restaurant,6_dist_restaurant
50,50,35,108,115,existing,236.0686266746535,50,35,108,102,existing,171.62856602239768,50,35,108,110,allocated,112.57455647573292,50,39,108,171,existing,345.4997666669741,50,40,108,171,existing,345.4997666669741,50,38,108,12,existing,414.4736980956169,50,37,108,12,existing,414.4736980956169,50,21,108,162,allocated,1631.8430376286506,50,19,108,151,allocated,1961.3300229847844,50,16,108,135,allocated,1705.719430939937
51,51,35,109,115,existing,360.9709603044384,51,35,109,102,existing,296.53089965218254,51,35,109,172,allocated,160.31237365207008,51,40,109,171,existing,469.5718124690411,51,39,109,171,existing,469.5718124690411,51,38,109,12,existing,538.5457438976838,51,37,109,12,existing,538.5457438976838,51,21,109,162,allocated,1755.9150834307175,51,16,109,135,allocated,1829.7914767420039,51,19,109,151,allocated,2085.4020687868515
52,52,35,110,115,existing,348.64318315038645,52,35,110,102,existing,240.0922142346967,52,35,110,110,allocated,0.0,52,39,110,171,existing,458.07432314270704,52,40,110,171,existing,458.07432314270704,52,38,110,12,existing,527.0482545713498,52,37,110,12,existing,527.0482545713498,52,21,110,162,allocated,1744.4175941043836,52,16,110,135,allocated,1818.2939874156698,52,19,110,151,allocated,2073.904579460517
53,53,11,113,75,allocated,335.98072224714133,53,11,113,231,existing,417.22631162782955,53,11,113,69,allocated,269.2660050134131,53,38,113,12,existing,522.1728284330358,53,37,113,12,existing,522.1728284330358,53,40,113,171,existing,585.7258581502056,53,39,113,171,existing,585.7258581502056,53,16,113,135,allocated,1079.1665413264518,53,19,113,151,allocated,1334.7771333712994,53,21,113,162,allocated,830.3092061539578
54,54,35,114,115,existing,58.9831431119674,54,35,114,250,existing,213.94132170953057,54,35,114,115,allocated,58.9831431119674,54,40,114,171,existing,168.41428310428802,54,39,114,171,existing,168.41428310428802,54,38,114,12,existing,237.3882145329308,54,37,114,12,existing,237.3882145329308,54,16,114,135,allocated,1528.633947377251,54,19,114,151,allocated,1784.2445394220983,54,21,114,162,allocated,1454.7575540659645
55,55,35,115,115,existing,0.0,55,35,115,250,existing,154.95817859756315,55,35,115,115,allocated,0.0,55,39,115,171,existing,109.43113999232061,55,40,115,171,existing,109.43113999232061,55,37,115,12,existing,178.40507142096337,55,38,115,12,existing,178.40507142096337,55,19,115,151,allocated,1725.2613963101307,55,16,115,135,allocated,1469.6508042652833,55,21,115,162,allocated,1395.7744109539972
56,56,11,117,75,allocated,608.9756047138073,56,11,117,231,existing,444.36102316978395,56,11,117,17,allocated,412.2840922559214,56,39,117,171,existing,732.2246651312635,56,40,117,171,existing,732.2246651312635,56,37,117,12,existing,761.2052130054432,56,38,117,12,existing,761.2052130054432,56,21,117,162,allocated,1131.184141652795,56,16,117,135,allocated,1380.041476825289,56,19,117,151,allocated,1635.6520688701366
57,57,11,118,75,allocated,540.8141793704351,57,11,118,231,existing,376.1995978264116,57,11,118,17,allocated,344.12266691254905,57,40,118,171,existing,664.0632397878911,57,39,118,171,existing,664.0632397878911,57,37,118,12,existing,693.0437876620708,57,38,118,12,existing,693.0437876620708,57,21,118,162,allocated,1063.0227163094225,57,19,118,151,allocated,1567.4906435267644,57,16,118,135,allocated,1311.8800514819166
58,58,35,119,115,existing,163.18397219479746,58,35,119,102,existing,247.6289357304911,58,35,119,115,allocated,163.18397219479746,58,40,119,171,existing,272.6151121871181,58,39,119,171,existing,272.6151121871181,58,37,119,12,existing,341.58904361576083,58,38,119,12,existing,341.58904361576083,58,19,119,151,allocated,1888.4453685049284,58,21,119,162,allocated,1558.9583831487948,58,16,119,135,allocated,1632.8347764600808
59,59,33,121,38,existing,602.9990674720169,59,33,121,36,allocated,523.4616466336265,59,33,121,150,existing,507.35173708781736,59,21,121,162,allocated,577.7482120844511,59,16,121,135,allocated,591.6256593906226,59,19,121,151,allocated,666.4153976415718,59,38,121,12,existing,1048.8319419647312,59,39,121,171,existing,1117.805873393374,59,40,121,171,existing,1117.805873393374,59,37,121,12,existing,1048.8319419647312
60,60,33,122,38,existing,650.68545954828,60,33,122,36,allocated,571.1480387098896,60,33,122,150,existing,555.0381291640805,60,21,122,162,allocated,625.4346041607142,60,16,122,135,allocated,639.3120514668857,60,19,122,151,allocated,714.1017897178349,60,37,122,12,existing,1096.5183340409944,60,40,122,171,existing,1165.492265469637,60,38,122,12,existing,1096.5183340409944,60,39,122,171,existing,1165.492265469637
61,61,27,123,237,allocated,533.6912366705193,61,27,123,36,allocated,499.41959257433854,61,27,123,36,allocated,499.41959257433854,61,21,123,162,allocated,553.7061580251631,61,16,123,135,allocated,567.5836053313346,61,19,123,151,allocated,680.393008019033,61,37,123,12,existing,946.9341878630838,61,40,123,171,existing,1015.9081192917266,61,39,123,171,existing,1015.9081192917266,61,38,123,12,existing,946.9341878630838
62,62,33,124,38,existing,559.0389956099239,62,33,124,36,allocated,479.50157477153346,62,33,124,150,existing,463.3916652257243,62,21,124,162,allocated,533.788140222358,62,16,124,135,allocated,547.6655875285295,62,19,124,151,allocated,622.4553257794787,62,38,124,12,existing,1004.8718701026381,62,39,124,171,existing,1073.8458015312808,62,40,124,171,existing,1073.8458015312808,62,37,124,12,existing,1004.8718701026381
63,63,10,125,72,allocated,74.13104586346691,63,10,125,218,allocated,217.9244695667807,63,10,125,72,allocated,74.13104586346691,63,19,125,151,allocated,875.3279569542685,63,16,125,135,allocated,1130.9385489991164,63,37,125,12,existing,1907.8135707172898,63,21,125,162,allocated,1396.5975606582915,63,40,125,171,existing,1930.5704088640273,63,39,125,171,existing,1930.5704088640273,63,38,125,12,existing,1907.8135707172898
64,64,27,127,237,allocated,84.12920145183632,64,27,127,250,existing,398.577229441527,64,27,127,237,allocated,84.12920145183632,64,37,127,12,existing,374.7868924279405,64,38,127,12,existing,374.7868924279405,64,40,127,171,existing,441.90745496104483,64,39,127,171,existing,441.90745496104483,64,16,127,135,allocated,962.1319831035918,64,19,127,151,allocated,1217.7425751484393,64,21,127,162,allocated,888.2555897923056
65,65,33,132,38,existing,247.43303669107218,65,33,132,36,allocated,167.89561585268183,65,33,132,36,allocated,167.89561585268183,65,21,132,162,allocated,222.1821813035064,65,16,132,135,allocated,236.05962860967793,65,19,132,151,allocated,491.67022065452556,65,38,132,12,existing,1055.1861042346418,65,37,132,12,existing,1055.1861042346418,65,39,132,171,existing,1124.1600356632848,65,40,132,171,existing,1124.1600356632848
66,66,33,133,38,existing,317.400555258377,66,33,133,36,allocated,237.86313441998664,66,33,133,36,allocated,237.86313441998664,66,21,133,162,allocated,292.1496998708112,66,16,133,135,allocated,306.0271471769827,66,38,133,12,existing,1125.1536228019468,66,19,133,151,allocated,561.6377392218303,66,39,133,171,existing,1194.1275542305896,66,40,133,171,existing,1194.1275542305896,66,37,133,12,existing,1125.1536228019468
67,67,33,134,38,existing,74.80793595426644,67,33,134,36,allocated,22.172549077118987,67,33,134,36,allocated,22.172549077118987,67,16,134,135,allocated,63.434527872872145,67,21,134,162,allocated,202.2244837863031,67,19,134,151,allocated,319.04511991771983,67,38,134,12,existing,1227.8112049714478,67,39,134,171,existing,1296.7851364000906,67,40,134,171,existing,1296.7851364000906,67,37,134,12,existing,1227.8112049714478
68,68,33,135,38,existing,138.24246382713858,68,33,135,36,allocated,85.60707694999114,68,33,135,135,allocated,0.0,68,16,135,135,allocated,0.0,68,19,135,151,allocated,255.61059204484766,68,21,135,162,allocated,265.65901165917523,68,37,135,12,existing,1291.24573284432,68,40,135,171,existing,1360.2196642729627,68,38,135,12,existing,1291.24573284432,68,39,135,171,existing,1360.2196642729627
69,69,11,136,75,allocated,216.43045781476465,69,11,136,81,existing,243.53085512996506,69,11,136,136,allocated,0.0,69,38,136,12,existing,324.54906420186177,69,37,136,12,existing,324.54906420186177,69,40,136,171,existing,393.5229956305045,69,39,136,171,existing,393.5229956305045,69,16,136,135,allocated,971.943314570267,69,19,136,151,allocated,1227.5539066151146,69,21,136,162,allocated,898.0669212589809
70,70,36,137,20,existing,338.07101010912845,70,36,137,137,existing,0.0,70,36,137,151,allocated,248.72452863213482,70,19,137,151,allocated,248.72452863213482,70,16,137,135,allocated,504.33512067698246,70,21,137,162,allocated,769.9941323361577,70,38,137,12,existing,1703.4044351149823,70,40,137,171,existing,1772.3783665436254,70,39,137,171,existing,1772.3783665436254,70,37,137,12,existing,1703.4044351149823
71,71,33,141,38,existing,372.97201279541275,71,33,141,36,allocated,293.4345919570224,71,33,141,36,allocated,293.4345919570224,71,21,141,162,allocated,347.72115740784704,71,16,141,135,allocated,361.5986047140185,71,37,141,12,existing,1180.7250803389825,71,19,141,151,allocated,599.179581891937,71,38,141,12,existing,1180.7250803389825,71,40,141,171,existing,1249.6990117676255,71,39,141,171,existing,1249.6990117676255
72,72,10,145,72,allocated,321.5767712989254,72,10,145,270,allocated,353.31832671372194,72,10,145,72,allocated,321.5767712989254,72,19,145,151,allocated,656.233190587463,72,16,145,135,allocated,911.8437826323106,72,37,145,12,existing,2110.913097070311,72,21,145,162,allocated,1177.502794291486,72,39,145,171,existing,2178.0161342994857,72,40,145,171,existing,2178.0161342994857,72,38,145,12,existing,2110.913097070311
73,73,11,146,75,allocated,714.040120034962,73,11,146,231,existing,551.6176205079164,73,11,146,17,allocated,519.5406895940539,73,40,146,171,existing,839.4812624693959,73,39,146,171,existing,839.4812624693959,73,38,146,12,existing,868.4618103435756,73,37,146,12,existing,868.4618103435756,73,16,146,135,allocated,1136.4620288004116,73,21,146,162,allocated,887.6046936279179,73,19,146,151,allocated,1392.0726208452595
74,74,11,147,75,allocated,515.5413611099821,74,11,147,226,existing,494.93893202212604,74,11,147,69,allocated,448.8266438762539,74,21,147,162,allocated,689.1059347029379,74,37,147,12,existing,699.116781987936,74,38,147,12,existing,699.116781987936,74,39,147,171,existing,720.853483579592,74,16,147,135,allocated,937.9632698754319,74,19,147,151,allocated,1193.5738619202796,74,40,147,171,existing,720.853483579592
75,75,36,148,20,existing,434.74238658439543,75,36,148,270,allocated,438.0463490345642,75,36,148,270,allocated,438.0463490345642,75,19,148,151,allocated,524.9051619515976,75,16,148,135,allocated,780.5157539964453,75,21,148,162,allocated,953.6785547301506,75,37,148,12,existing,2023.6679590308768,75,38,148,12,existing,2023.6679590308768,75,39,148,171,existing,2092.64189045952,75,40,148,171,existing,2092.64189045952
76,76,33,150,38,existing,229.29136500594734,76,33,150,36,allocated,176.65597812879992,76,33,150,150,existing,0.0,76,16,150,135,allocated,91.04890117880876,76,19,150,151,allocated,164.5616908660389,76,38,150,12,existing,1382.2946340231288,76,21,150,162,allocated,356.70791283798405,76,37,150,12,existing,1382.2946340231288,76,40,150,171,existing,1451.2685654517713,76,39,150,171,existing,1451.2685654517713
77,77,36,151,20,existing,90.1627753672023,77,36,151,137,existing,248.72452863213482,77,36,151,151,allocated,0.0,77,19,151,151,allocated,0.0,77,16,151,135,allocated,255.61059204484766,77,37,151,12,existing,1546.8563248891674,77,21,151,162,allocated,521.269603704023,77,40,151,171,existing,1615.8302563178104,77,39,151,171,existing,1615.8302563178104,77,38,151,12,existing,1546.8563248891674
78,78,33,152,38,existing,151.14163756406765,78,33,152,36,allocated,71.60421672567729,78,33,152,36,allocated,71.60421672567729,78,21,152,162,allocated,125.89078217650189,78,16,152,135,allocated,139.76822948267338,78,19,152,151,allocated,395.37882152752104,78,38,152,12,existing,1151.4775033616465,78,40,152,171,existing,1220.4514347902893,78,37,152,12,existing,1151.4775033616465,78,39,152,171,existing,1220.4514347902893
79,79,36,153,20,existing,89.95974579159203,79,36,153,137,existing,428.03075590072046,79,36,153,151,allocated,180.1225211587943,79,19,153,151,allocated,180.1225211587943,79,16,153,135,allocated,435.733113203642,79,21,153,162,allocated,701.3921248628174,79,37,153,12,existing,1726.9788460479617,79,39,153,171,existing,1795.9527774766048,79,40,153,171,existing,1795.9527774766048,79,38,153,12,existing,1726.9788460479617
80,80,33,162,38,existing,277.03241974056954,80,33,162,36,allocated,197.4949989021792,80,33,162,162,allocated,0.0,80,21,162,162,allocated,0.0,80,16,162,135,allocated,265.65901165917523,80,19,162,151,allocated,521.269603704023,80,37,162,12,existing,1217.3693395330338,80,38,162,12,existing,1217.3693395330338,80,39,162,171,existing,1286.3432709616766,80,40,162,171,existing,1286.3432709616766
81,81,11,166,75,allocated,227.8961238676527,81,11,166,81,existing,144.42139453722763,81,11,166,81,allocated,144.42139453722763,81,21,166,162,allocated,652.8650169626097,81,37,166,12,existing,709.1923830446333,81,38,166,12,existing,709.1923830446333,81,16,166,135,allocated,726.741410273896,81,39,166,171,existing,778.166314473276,81,19,166,151,allocated,982.3520023187435,81,40,166,171,existing,778.166314473276
82,82,11,167,75,allocated,304.05571020819156,82,11,167,81,existing,220.58098087776648,82,11,167,81,allocated,220.58098087776648,82,21,167,162,allocated,576.7054306220709,82,16,167,135,allocated,650.5818239333571,82,37,167,12,existing,785.3519693851721,82,38,167,12,existing,785.3519693851721,82,19,167,151,allocated,906.1924159782047,82,40,167,171,existing,854.3259008138148,82,39,167,171,existing,854.3259008138148
83,83,35,170,115,existing,275.03574263501685,83,35,170,102,existing,165.1400966004553,83,35,170,110,allocated,107.43076417266236,83,40,170,171,existing,384.46688262733744,83,39,170,171,existing,384.46688262733744,83,37,170,12,existing,453.44081405598024,83,38,170,12,existing,453.44081405598024,83,19,170,151,allocated,2000.2971389451477,83,16,170,135,allocated,1744.6865469003,83,21,170,162,allocated,1670.8101535890141
84,84,34,171,12,existing,68.97393142864277,84,34,171,250,existing,45.52703860524254,84,34,171,171,allocated,0.0,84,39,171,171,existing,0.0,84,40,171,171,existing,0.0,84,38,171,12,existing,68.97393142864277,84,37,171,12,existing,68.97393142864277,84,19,171,151,allocated,1615.8302563178104,84,16,171,135,allocated,1360.2196642729627,84,21,171,162,allocated,1286.3432709616766
85,85,32,172,12,existing,378.23337024561374,85,32,172,250,existing,354.7864774222135,85,32,172,172,allocated,0.0,85,40,172,171,existing,309.259438816971,85,39,172,171,existing,309.259438816971,85,37,172,12,existing,378.23337024561374,85,38,172,12,existing,378.23337024561374,85,16,172,135,allocated,1669.4791030899337,85,19,172,151,allocated,1925.0896951347813,85,21,172,162,allocated,1595.6027097786477
86,86,10,173,72,allocated,109.09510020862173,86,10,173,218,allocated,34.698323494692055,86,10,173,218,allocated,34.698323494692055,86,19,173,151,allocated,1031.2828294772785,86,16,173,135,allocated,1286.8934215221261,86,21,173,162,allocated,1552.5524331813015,86,38,173,12,existing,1724.587424645201,86,39,173,171,existing,1747.3442627919385,86,40,173,171,existing,1747.3442627919385,86,37,173,12,existing,1724.587424645201
87,87,36,174,20,existing,268.18361620408075,87,36,174,270,allocated,265.0324013555705,87,36,174,270,allocated,265.0324013555705,87,19,174,151,allocated,358.34639157128305,87,16,174,135,allocated,613.9569836161307,87,21,174,162,allocated,879.615995275306,87,37,174,12,existing,1905.2027164604506,87,39,174,171,existing,1974.1766478890936,87,40,174,171,existing,1974.1766478890936,87,38,174,12,existing,1905.2027164604506
88,88,10,175,72,allocated,475.24788612342695,88,10,175,270,allocated,52.13295338176492,88,10,175,270,allocated,52.13295338176492,88,19,175,151,allocated,571.2458395450886,88,16,175,135,allocated,826.8564315899364,88,21,175,162,allocated,1092.5154432491117,88,38,175,12,existing,2118.1021644342563,88,40,175,171,existing,2187.076095862899,88,39,175,171,existing,2187.076095862899,88,37,175,12,existing,2118.1021644342563
89,89,27,176,237,allocated,614.075310968057,89,27,176,36,allocated,579.8036668718762,89,27,176,36,allocated,579.8036668718762,89,21,176,162,allocated,634.0902323227008,89,16,176,135,allocated,647.9676796288724,89,19,176,151,allocated,760.7770823165707,89,38,176,12,existing,1027.3182621606215,89,39,176,171,existing,1096.2921935892643,89,37,176,12,existing,1027.3182621606215,89,40,176,171,existing,1096.2921935892643
90,90,27,177,237,allocated,773.2413804706734,90,27,177,36,allocated,738.9697363744926,90,27,177,36,allocated,738.9697363744926,90,21,177,162,allocated,793.2563018253172,90,16,177,135,allocated,807.1337491314887,90,19,177,151,allocated,919.9431518191872,90,37,177,12,existing,1186.4843316632378,90,39,177,171,existing,1255.4582630918808,90,40,177,171,existing,1255.4582630918808,90,38,177,12,existing,1186.4843316632378
91,91,36,178,20,existing,243.80061805471945,91,36,178,137,existing,581.8716281638478,91,36,178,151,allocated,333.96339342192175,91,19,178,151,allocated,333.96339342192175,91,16,178,135,allocated,589.5739854667694,91,21,178,162,allocated,762.7367862004747,91,38,178,12,existing,1832.726190501201,91,40,178,171,existing,1901.7001219298436,91,37,178,12,existing,1832.726190501201,91,39,178,171,existing,1901.7001219298436
92,92,11,179,75,allocated,258.7951904390171,92,11,179,226,existing,224.7721925400616,92,11,179,75,allocated,258.7951904390171,92,21,179,162,allocated,558.2918949522773,92,38,179,12,existing,796.4657816312224,92,37,179,12,existing,796.4657816312224,92,16,179,135,allocated,807.1492301247713,92,39,179,171,existing,865.4397130598651,92,40,179,171,existing,865.4397130598651,92,19,179,151,allocated,1062.759822169619
93,93,11,180,75,allocated,181.02254065498624,93,11,180,231,existing,262.26813003567446,93,11,180,69,allocated,114.30782342125802,93,37,180,12,existing,367.21464684088073,93,38,180,12,existing,367.21464684088073,93,40,180,171,existing,430.76767655805054,93,39,180,171,existing,430.76767655805054,93,21,180,162,allocated,985.267387746113,93,19,180,151,allocated,1391.2706668413825,93,16,180,135,allocated,1135.660074796535
94,94,36,182,20,existing,241.8183152416881,94,36,182,270,allocated,477.2360753605159,94,36,182,151,allocated,331.98109060889044,94,19,182,151,allocated,331.98109060889044,94,16,182,135,allocated,587.5916826537381,94,21,182,162,allocated,853.2506943129134,94,38,182,12,existing,1878.837415498058,94,40,182,171,existing,1947.811346926701,94,37,182,12,existing,1878.837415498058,94,39,182,171,existing,1947.811346926701
95,95,36,183,20,existing,148.89912872041174,95,36,183,270,allocated,384.31688883923954,95,36,183,151,allocated,239.06190408761404,95,19,183,151,allocated,239.06190408761404,95,16,183,135,allocated,494.67249613246173,95,21,183,162,allocated,760.331507791637,95,38,183,12,existing,1785.9182289767814,95,40,183,171,existing,1854.8921604054244,95,39,183,171,existing,1854.8921604054244,95,37,183,12,existing,1785.9182289767814
96,96,35,184,115,existing,187.04398527215253,96,35,184,102,existing,228.40433626956357,96,35,184,115,allocated,187.04398527215253,96,39,184,171,existing,296.47512526447315,96,40,184,171,existing,296.47512526447315,96,37,184,12,existing,365.44905669311595,96,38,184,12,existing,365.44905669311595,96,19,184,151,allocated,1912.3053815822834,96,16,184,135,allocated,1656.694789537436,96,21,184,162,allocated,1582.8183962261496
97,97,35,185,115,existing,290.77751629622355,97,35,185,102,existing,120.035391629065,97,35,185,110,allocated,151.20726673647187,97,40,185,171,existing,400.20865628854415,97,39,185,171,existing,400.20865628854415,97,38,185,12,existing,469.18258771718695,97,37,185,12,existing,469.18258771718695,97,21,185,162,allocated,1686.5519272502206,97,16,185,135,allocated,1760.428320561507,97,19,185,151,allocated,2016.0389126063544
98,98,10,186,72,allocated,247.81964204519764,98,10,186,270,allocated,279.5611974599942,98,10,186,72,allocated,247.81964204519764,98,19,186,151,allocated,701.6393607725379,98,16,186,135,allocated,957.2499528173855,98,21,186,162,allocated,1222.9089644765609,98,38,186,12,existing,2081.5021668990207,98,39,186,171,existing,2104.259005045758,98,37,186,12,existing,2081.5021668990207,98,40,186,171,existing,2104.259005045758
99,99,33,187,38,existing,507.9030398151775,99,33,187,36,allocated,454.93883848597494,99,33,187,150,existing,278.6116748092302,99,16,187,135,allocated,369.66057598803894,99,19,187,151,allocated,437.6753353629846,99,21,187,162,allocated,509.2254039367995,99,37,187,12,existing,1189.6518605191322,99,38,187,12,existing,1189.6518605191322,99,40,187,171,existing,1258.6257919477748,99,39,187,171,existing,1258.6257919477748
100,100,36,188,20,existing,298.21361749479314,100,36,188,137,existing,248.7336984001734,100,36,188,151,allocated,388.37639286199544,100,19,188,151,allocated,388.37639286199544,100,16,188,135,allocated,643.9869849068431,100,21,188,162,allocated,909.6459965660184,100,38,188,12,existing,1935.232717751163,100,40,188,171,existing,2004.206649179806,100,37,188,12,existing,1935.232717751163,100,39,188,171,existing,2004.206649179806
101,101,27,190,237,allocated,534.330985714591,101,27,190,250,existing,846.5933036939746,101,27,190,33,allocated,218.7513187801363,101,37,190,12,existing,822.802966680388,101,38,190,12,existing,822.802966680388,101,40,190,171,existing,845.5598048271254,101,39,190,171,existing,845.5598048271254,101,21,190,162,allocated,1338.4573740550602,101,19,190,151,allocated,1243.6124273447174,101,16,190,135,allocated,1175.597667969772
102,102,11,195,75,allocated,398.32092681547147,102,11,195,231,existing,233.70634527144801,102,11,195,17,allocated,201.62941435758552,102,40,195,171,existing,521.5699872329276,102,39,195,171,existing,521.5699872329276,102,37,195,12,existing,550.5505351071073,102,38,195,12,existing,550.5505351071073,102,16,195,135,allocated,1352.9584609570202,102,19,195,151,allocated,1608.5690530018676,102,21,195,162,allocated,1196.4901278849645
103,103,11,196,75,allocated,303.9526261173421,103,11,196,231,existing,139.33804457331863,103,11,196,69,allocated,237.2379088836139,103,38,196,12,existing,487.52804699529594,103,37,196,12,existing,487.52804699529594,103,40,196,171,existing,509.26474858695195,103,39,196,171,existing,509.26474858695195,103,16,196,135,allocated,1258.5901602588908,103,19,196,151,allocated,1514.2007523037382,103,21,196,162,allocated,1102.1218271868352
104,104,11,197,75,allocated,203.23904737171347,104,11,197,231,existing,240.05162331894724,104,11,197,69,allocated,136.52433013798526,104,37,197,12,existing,386.8144682496673,104,38,197,12,existing,386.8144682496673,104,39,197,171,existing,408.5511698413233,104,40,197,171,existing,408.5511698413233,104,19,197,151,allocated,1413.4871735581096,104,16,197,135,allocated,1157.8765815132622,104,21,197,162,allocated,1001.4082484412065
105,105,36,198,20,existing,286.7217059468026,105,36,198,137,existing,112.65716868149337,105,36,198,151,allocated,361.3816973136282,105,19,198,151,allocated,361.3816973136282,105,16,198,135,allocated,616.9922893584759,105,21,198,162,allocated,882.6513010176511,105,37,198,12,existing,1816.061603796476,105,38,198,12,existing,1816.061603796476,105,40,198,171,existing,1885.0355352251186,105,39,198,171,existing,1885.0355352251186
106,106,10,199,72,allocated,248.59282441209496,106,10,199,218,allocated,392.3862481154087,106,10,199,72,allocated,248.59282441209496,106,19,199,151,allocated,782.0049211755654,106,16,199,135,allocated,1037.615513220413,106,37,199,12,existing,2082.275349265918,106,21,199,162,allocated,1303.2745248795884,106,39,199,171,existing,2105.0321874126553,106,38,199,12,existing,2082.275349265918,106,40,199,171,existing,2105.0321874126553
107,107,10,200,72,allocated,314.48411958797726,107,10,200,218,allocated,349.86752697228735,107,10,200,72,allocated,314.48411958797726,107,19,200,151,allocated,716.1136259996831,107,16,200,135,allocated,971.7242180445307,107,21,200,162,allocated,1237.383229703706,107,38,200,12,existing,2039.7566281227964,107,39,200,171,existing,2062.5134662695336,107,40,200,171,existing,2062.5134662695336,107,37,200,12,existing,2039.7566281227964
108,108,34,201,12,existing,196.5429966423077,108,34,201,250,existing,220.33333365589425,108,34,201,12,allocated,196.5429966423077,108,37,201,12,existing,196.5429966423077,108,38,201,12,existing,196.5429966423077,108,40,201,171,existing,265.5169280709505,108,39,201,171,existing,265.5169280709505,108,16,201,135,allocated,1094.7027362020121,108,21,201,162,allocated,1020.8263428907261,108,19,201,151,allocated,1350.3133282468598
109,109,27,202,237,allocated,66.30145448938526,109,27,202,250,existing,380.74948247907594,109,27,202,237,allocated,66.30145448938526,109,38,202,12,existing,356.9591454654894,109,37,202,12,existing,356.9591454654894,109,39,202,171,existing,424.0797079985938,109,40,202,171,existing,424.0797079985938,109,19,202,151,allocated,1199.9148281859884,109,16,202,135,allocated,944.3042361411408,109,21,202,162,allocated,870.4278428298546
110,110,27,203,237,allocated,138.01936041884503,110,27,203,81,existing,434.2316952167052,110,27,203,237,allocated,138.01936041884503,110,37,203,12,existing,561.2799603737196,110,38,203,12,existing,561.2799603737196,110,40,203,171,existing,628.400522906824,110,39,203,171,existing,628.400522906824,110,16,203,135,allocated,834.0753828275766,110,19,203,151,allocated,1089.6859748724244,110,21,203,162,allocated,760.1989895162905
111,111,27,204,237,allocated,206.65722346539368,111,27,204,81,existing,502.86955826325385,111,27,204,237,allocated,206.65722346539368,111,37,204,12,existing,629.9178234202683,111,38,204,12,existing,629.9178234202683,111,40,204,171,existing,697.0383859533727,111,39,204,171,existing,697.0383859533727,111,19,204,151,allocated,1158.323837918973,111,21,204,162,allocated,828.8368525628391,111,16,204,135,allocated,902.7132458741253
112,112,10,206,72,allocated,473.9728786903529,112,10,206,137,existing,249.58245415557715,112,10,206,72,allocated,473.9728786903529,112,19,206,151,allocated,498.30698278771195,112,16,206,135,allocated,753.9175748325596,112,21,206,162,allocated,1019.5765864917348,112,38,206,12,existing,1952.9868892705595,112,39,206,171,existing,2021.9608206992025,112,37,206,12,existing,1952.9868892705595,112,40,206,171,existing,2021.9608206992025
113,113,33,208,38,existing,799.4298537068835,113,33,208,36,allocated,719.8924328684931,113,33,208,150,existing,703.7825233226839,113,21,208,162,allocated,774.1789983193177,113,16,208,135,allocated,788.0564456254891,113,37,208,12,existing,1245.2627281995979,113,19,208,151,allocated,862.8461838764383,113,40,208,171,existing,1314.2366596282404,113,39,208,171,existing,1314.2366596282404,113,38,208,12,existing,1245.2627281995979
114,114,33,212,38,existing,487.6670686494172,114,33,212,36,allocated,408.12964781102687,114,33,212,150,existing,392.0197382652177,114,21,212,162,allocated,462.41621326185145,114,16,212,135,allocated,476.2936605680229,114,19,212,151,allocated,551.0833988189721,114,38,212,12,existing,1076.2437970631447,114,39,212,171,existing,1145.2177284917875,114,37,212,12,existing,1076.2437970631447,114,40,212,171,existing,1145.2177284917875
115,115,33,213,38,existing,537.5896676479276,115,33,213,36,allocated,458.0522468095373,115,33,213,150,existing,342.0971392667073,115,16,213,135,allocated,433.14604044551606,115,19,213,151,allocated,501.1607998204617,115,38,213,12,existing,1126.1663960616552,115,21,213,162,allocated,512.3388122603618,115,40,213,171,existing,1195.1403274902978,115,39,213,171,existing,1195.1403274902978,115,37,213,12,existing,1126.1663960616552
