nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
136,West Hill,3,3,3,3,78.84396903797821,553.584163931972,"[588.6965274672207, 734.4561464321889, 1043.6663447461144, 1037.9260793062433, 1392.9654598240695, 1393.7535965070358, 1383.5444444231396, 1380.0135954684338, 1664.1310918074353, 1664.0520996135567]",457.8224203968812,284.1895577095663,18001.12400007248,538,107,9,13,11,4,9
