nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
3,Thistletown-Beaumond Heights,0,0,0,0,76.80487090041201,670.6080077615555,"[725.6129369659405, 763.1802049939885, 812.678586294457, 816.2729612386898, 999.0332411218332, 956.2434691041035, 986.1862025747142, 997.2507049245003, 1066.7627751073574, 1061.9615170385684]",586.7642803433573,291.9869511871358,2.8359999656677246,242,31,6,18,4,8,2
