nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
3,Thistletown-Beaumond Heights,3,3,3,3,86.26536697853354,379.7218792444506,"[398.24349992763104, 650.7191081311838, 778.31419423964, 818.0016075020609, 877.7978335520422, 890.0555715373896, 986.8975810916428, 1019.544355052591, 1052.151268557407, 1065.6196628898524]",446.7340179602674,486.79931533977594,1.5342004299163818,242,31,6,18,4,8,
