nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
125,Ionview,0,0,0,0,67.36447197231301,797.7924752435013,747.4761150799652,943.8865217309506,714.8407860445213,0.17600011825561523,145,28,3,5,1,6,2
