nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
72,Regent Park,0,0,0,0,95.03140632800236,221.25507087863605,347.53711161286594,437.7151805477331,300.99228947184025,0.08800005912780762,60,31,7,3,1,7,2
