,dist_grocery,dist_school,0_dist_restaurant,1_dist_restaurant,dist_healthcare
0,0.0,232.43012398005487,349.32828144384195,403.0051897786142,725.1840413131733
1,100.80541577472324,333.23553975477813,450.1336972185652,503.8106055533375,687.5078206880255
2,478.5064119536059,603.3588056629153,487.5285143969925,693.4967719685193,487.5285143969925
3,540.7923253280114,466.46564963448077,624.421670425427,681.252791353123,624.421670425427
4,718.5442454926506,597.1533602502336,721.021846536192,742.329476904214,605.0467104677703
5,617.6513880189577,496.2605027765408,666.8355685751001,690.449874210565,705.9395679414631
6,1138.7963982798299,644.9247110777076,307.29748703315926,893.8422311957522,170.01472059671556
7,1017.8145658162209,780.6863806251918,443.0591565806436,848.2307204917631,305.7763901441999
8,956.3269482172566,86.47869783346074,326.23267207346163,607.4887339136527,418.7718813478012
9,848.8734634163898,201.0835053694399,440.8374796094408,603.9192963323121,533.3766888837804
10,324.5940034361905,638.8957578597999,465.0544694613021,725.8505689719002,505.1686209916333
11,332.93133232281883,671.9666074657987,551.5896159049308,812.3857154155289,591.7037674352621
12,806.3697109284138,904.7601781022585,778.9952418478317,954.2175515744669,665.6099514148709
13,865.8837318244127,964.2741989982572,838.5092627438305,1013.7315724704658,725.1239723108697
14,360.7055062128937,459.09597338673825,493.97709707884354,629.6710391852976,427.6077302498551
15,859.9535175701914,646.4088231509334,1310.9456115651792,1566.2865743626103,1351.0597630955106
16,833.4118054778586,672.9505352432661,1337.487323657512,1592.828286454943,1377.6014751878433
17,599.7588264092847,315.95224599790015,980.4890344121461,1235.8299972095772,1020.6031859424774
18,375.3773876332318,85.50478442411537,750.0415728383614,1005.3825356357925,790.1557243686926
19,878.1269525325852,409.4955145089765,633.1727854485076,649.2494887489773,741.788698023317
20,807.1171713824253,480.5052956591364,562.1630042983478,720.2592698991373,685.8779309283949
21,687.4420976570284,407.564168889922,860.6231219228857,888.4496152225527,799.325347398084
22,806.0157207775858,526.1377920104795,979.1967450434433,1007.0232383431102,917.8989705186414
23,715.0251796652879,535.4032495461629,470.0710125812103,699.0006406086493,593.7859392112574
24,614.7894494524774,435.16751933335235,369.8352823683998,598.7649103958388,694.0216694240679
25,499.06219730251456,359.20172126312565,254.10803021843697,483.03765824587595,809.7489215740308
26,349.7123799462434,209.85190390685455,380.42696970541385,404.04127534087877,676.8517997297388
27,1224.8907307468735,583.7464339526787,495.7847297226127,495.7847297226127,779.2232657745363
28,1249.6213941129586,379.77314372916265,437.9672091145766,699.7580199461288,575.2499755510203
29,687.9092435099999,405.08882455064537,853.27812957955,853.27812957955,799.7924932510555
30,463.30389584521436,469.4344667223876,539.2080306516239,539.2080306516239,539.2080306516239
31,68.64907792678149,753.4569218979764,205.00977210775127,207.40205522935744,140.4969544805667
32,0.0,960.8589771273339,0.0,0.0,0.0
33,275.49568386422254,922.9831140732416,425.5271028714517,694.8709971122134,465.64125440178293
34,1031.1526854035308,551.9014220094491,302.04668437926983,302.04668437926983,884.1946055237896
35,1070.4696349862497,512.5844724267301,341.36363396198874,341.36363396198874,844.8776559410707
36,447.7620992361411,385.1928371669894,0.0,98.43381779229924,474.28957766163063
37,349.32828144384195,286.75901937469024,0.0,98.43381779229924,375.8557598693314
38,229.76533693477933,720.2908590367645,122.18889741992746,288.6076001595959,0.0
39,657.0100706165322,705.979014996939,1513.8890585188385,1769.2300213162696,1554.0032100491699
40,595.2434772974708,644.2124216778776,1479.7587789403542,1735.0997417377857,1519.8729304706858
41,270.438510890134,760.9640329921192,162.86207137528217,329.2807741149506,40.673173955354706
42,1399.434029907587,486.3930636994628,182.5762972335214,1099.8297986146658,90.62291103104167
43,197.64993724159916,420.5575595938843,206.67203968498572,413.35762897239397,206.67203968498572
44,455.6054647240637,660.8635758473088,348.0290252092119,514.4477279488804,225.84012778928445
45,364.9929237628177,751.4761168085548,257.4164842479659,423.83518698763436,135.22758682803843
46,120.16169566094959,1081.0206727882835,120.16169566094959,120.16169566094959,120.16169566094959
47,231.7512990238958,1192.6102761512298,231.7512990238958,231.7512990238958,231.7512990238958
48,562.4826995080466,642.797959105048,571.5048019514331,777.47305952296,571.5048019514331
49,582.5971750683791,508.2704993748484,706.0322616816328,723.0576410934907,706.0322616816328
50,719.6726409194376,768.6415852998445,1604.187942562321,1859.5289053597526,1644.3020940926526
51,1331.4758089935272,452.2453003640099,114.61807631946171,1031.871577700606,22.66469011698198
52,1282.5596202907184,337.6272240445482,0.0,917.2535013811444,137.2827664364437
53,241.3796470603937,635.7403558485921,381.8401130855053,642.6362125961033,421.9542646158365
54,355.8766671761281,798.9965830236631,549.5136339210302,818.8575281617918,589.6277854513614
55,889.5218447307275,414.8975466886746,160.41584370646663,160.41584370646663,892.4915395139751
56,827.8447093157015,353.2204112736485,222.09297912149276,222.09297912149276,830.814404098949
57,186.14530000972186,46.284823970333,216.85988976889234,240.4741954043572,616.3299552736886
58,762.1458044060676,287.8111643797622,517.1916373219899,527.565138619763,620.1043478941026
59,558.0991531349156,656.4896203087602,530.7246840543335,705.9469937809687,417.33939362137266
60,718.5558113232679,816.9462784971125,691.1813422426858,866.403651969321,577.796051809725
61,1507.8898375233866,0.0,337.6272240445482,1066.9533691195786,474.9099904809919
62,1425.8543302550688,82.03550726831789,255.5917167762303,984.9178618512608,392.874483212674
63,1065.3102509231658,718.4108584343714,380.7836343898232,820.3560838390882,243.50086795337953
64,1228.8763177298606,279.01351979352603,357.06663385797526,787.9398493260526,494.34940029441896
65,1301.4820213752582,294.7980036973175,284.46093021257775,860.5455529714501,421.74369664902144
66,183.78077975667216,560.6425892777759,356.9618040225296,400.2163878495578,333.31128710076706
67,322.8920168810087,421.53135215343934,496.0730411468662,539.3276249738944,472.42111726609846
68,881.2157858334117,496.93109126194094,980.3848629573881,980.3848629573881,980.3848629573881
69,704.257314161863,388.7407538987823,869.626200231413,869.626200231413,816.1405639029185
70,881.03337305647,565.5168127933896,1046.4022591260202,1046.4022591260202,992.9166227975256
