,dist_grocery,dist_school,dist_healthcare,0_dist_restaurant,1_dist_restaurant
0,595.0859675634036,244.52587722915848,751.9996426004158,218.03536170286912,601.4429252955103
1,573.4149365631664,391.24666081050077,640.1623040708207,248.94359903611397,1068.4218860344936
2,739.4880504056275,545.4317241256805,806.2354179132818,82.87048519365283,902.3487721920324
3,422.6044496940483,351.71826878262993,489.3518172017026,440.9174285656554,990.0375395978452
4,520.0576032514412,449.1714223400227,586.8049707590953,538.3705821230482,1087.4906931552382
5,500.8175075678621,198.5670091716775,549.5427381166215,528.4896404441539,959.4406773499703
6,453.8361063588235,244.25884082096798,502.561336907583,574.1814720934444,912.4592761409317
7,258.83850426570064,445.48476223142393,258.83850426570064,293.2911795165461,378.94600351342984
8,334.4284695138216,76.91320810937765,585.9493978100877,259.706019379121,995.8473370434365
9,371.2295980336638,113.71433662921993,622.75052632993,296.5071478989633,1032.648465563279
10,238.7491437350513,357.61685856673864,413.90410599074914,263.3473886858438,786.6140684058573
11,298.29514722058263,337.05483497570424,473.45010947628055,322.8933921713751,772.010633894069
12,441.4024245211223,323.0372699028783,619.1206406075416,639.6511760293979,706.8537724429209
13,514.8782654251256,222.86260424939854,572.2264315385958,539.4765103759182,606.6791067894412
14,174.56469340671015,1493.7206998887966,260.12941827048456,260.12941827048456,869.206959980306
15,887.9729875619645,780.8800875900582,954.7203550696189,896.2947851947816,1455.4060774657614
16,928.7078468786092,821.6149469067029,995.4552143862636,937.0296445114263,1496.140936782406
17,410.76664338163926,597.4129013473625,410.76664338163926,445.2193186324847,530.8741426293685
18,637.7508032017918,515.1888366820617,704.4981707094462,630.6035342867849,1205.1838931055886
19,537.0416628796241,466.1554819682057,603.7890303872784,529.8943939646173,1104.474752783421
20,1018.2893585481185,468.49863380437705,1574.994761951594,1162.2466812086263,1372.2199728748606
21,966.6955706789822,416.90484593524087,1523.4009740824579,1110.6528933394902,1320.6261850057242
22,587.4230511767244,431.5694953583703,685.5442612257777,507.0032097277886,1098.74855671614
23,543.8315703083641,387.9780144900102,652.6345658957828,463.4117288594284,1065.8388613861453
24,457.3728848179687,301.5193289996148,660.8723145929697,376.953043369033,1074.076610083332
25,526.8997746442544,395.6806484101575,517.1472196206669,523.0787726877198,930.3515151110294
26,470.2977798875703,216.3408968918274,576.1505063482173,338.95498412997983,989.3548018385796
27,440.56927316918524,309.3501469350884,430.8167181455978,458.0514890093217,844.0210136359602
28,412.3925757533008,281.1734495192039,402.64002072971334,499.91478663649895,815.8443162200756
29,362.8888570520153,231.6697308179185,353.1363020284279,514.9810738004217,766.3405975187902
30,716.2084625117609,399.07085715318584,874.3379725977034,641.4860123770604,819.1946131193877
31,545.1248066426161,140.4797252354392,649.5159149361493,470.40235650791556,1059.413854169498
32,544.7826677898671,242.53216939368258,593.5078983386265,572.4548006661589,1003.4058375719753
33,667.3296488697517,370.8117935494393,716.0548794185113,700.3406923301382,882.3249419657253
34,709.8819362058546,413.3640808855422,758.6071667546141,742.892979666241,839.7726546296225
35,601.6089928508446,470.3898666167479,591.8564378272573,623.9626533936026,1005.0607333176196
36,553.5798508847656,422.3607246506689,543.8272958611783,641.1020617679638,957.0315913515406
37,629.7918987904252,225.5405498750258,734.5767395757359,555.0694486557246,993.3717984465684
38,624.3445544460401,327.8266991257277,673.0697849947996,657.3555979064265,925.310036389437
39,977.3375386161576,484.07708794858377,1534.4991567670277,1121.2948612766656,1387.7984270190673
40,1071.209065480622,557.5211685425925,1628.3706836314918,1215.1663881411298,1461.2425076130758
41,601.4315899764285,762.8304659901561,642.5598727457698,491.78518951372115,711.3714676631246
42,494.5970008622168,676.8842452136735,749.3944618599817,598.619778627933,774.950637972833
43,553.3521180211725,432.52543107962134,758.9876062229844,407.6247784767481,789.4495048757394
44,484.3049665216686,540.9747586230524,689.9404547234805,338.5776269772442,720.4023533762355
45,295.1857261108777,378.0918581663449,500.8212143126897,149.45838656645344,531.2831129654447
46,487.880419200847,347.17453040065334,663.0353814565449,512.4786641516396,582.4253619138046
47,388.02793549824025,247.32204669804662,563.1828977539382,412.6261804490328,682.2778456164114
48,411.3416776231992,0.0,509.03618970071017,336.6192274884986,918.9341289340589
49,458.44337171068787,53.79829030351089,562.834480004221,383.7209215759873,972.7324192375697
50,914.0071122001141,843.1209312886957,980.7544797077685,932.3200910717212,1481.440202103911
51,940.7289795124537,869.8427986010353,1007.476347020108,959.0419583840609,1448.695875871748
52,861.7430256726209,128.08482894040162,1093.1846891124644,775.6365101300819,988.9739617694199
53,911.5141009752065,125.41692807708762,1022.5574168733365,705.0092378909541,918.3466895302921
54,724.7839414635413,662.2464684138039,845.3287936516786,199.68522948177625,1003.4714276950696
55,561.0478040495457,743.3350484010023,875.7847928527594,365.68940333588694,841.401441160162
56,712.7079245231195,177.30107885944363,1197.500580769678,784.2962852793157,1038.5862608428429
57,653.0076426717069,287.6683892346589,1087.1332703944627,673.9289749041004,928.2189504676277
58,946.2837364489944,453.02328578142044,1503.4453545998645,1090.2410591095022,1356.744624851904
59,854.9458734265679,361.6854227589939,1412.107491577438,998.9031960870757,1265.4067618294775
60,643.4240777369946,259.53924441167237,494.8163642016883,870.087424471906,870.087424471906
61,761.4444022337223,377.5595689084,612.8366886984161,988.1077489686337,988.1077489686337
62,1051.8793033531804,1003.4431448257902,1051.8793033531804,1193.7191046270427,1193.7191046270427
63,892.2474608468,843.81130231941,892.2474608468,1034.0872621206624,1034.0872621206624
64,991.4678051092144,498.2073544416405,1497.975861685864,1135.4251277697222,1401.928693512124
65,1089.727453534118,596.467002866544,1399.7162132609603,1233.6847761946258,1325.821576838299
66,381.7969587924232,564.0842031438798,696.5339475956368,658.356907676143,662.1505959030394
67,984.8692918248845,273.92915856911804,1051.6166593325386,921.4808397587983,1134.8182913981364
68,1040.3152820191171,346.467433879989,1107.0626495267716,994.0191150696693,1207.3565667090074
69,357.9973904682181,185.36226716674884,641.8514158325031,226.65459471062775,1055.0557113228654
70,131.3427957575904,336.6192274884986,793.1083761542529,0.0,935.0484927505927
71,503.69606452511937,327.6777051607277,836.7138948614378,510.47051643047104,869.7962251275623
72,545.8417514627317,369.8233920983401,878.8595817990501,552.6162033680835,827.6505381899498
73,375.99571244865297,201.44305256764122,710.4792422683513,384.2358638373846,998.3561717544655
74,418.4336220601143,245.64314877637165,754.6793384770817,428.435960046115,955.0586675925673
75,685.1046444192765,512.3715126993652,896.4613316943564,685.1046444192765,685.1046444192765
76,635.4838183953913,563.1566937244779,845.6761506692437,635.4838183953913,635.4838183953913
77,632.1169115710161,457.0151362567489,928.2677744414405,639.8079475264922,740.4587940315411
78,589.2264730349891,413.547314590257,922.583504290967,596.3401258600003,783.9266156980331
79,708.0139682806871,484.9492296087298,708.0139682806871,742.4666435315326,767.5714229821197
80,659.8020377354502,533.1611601539668,659.8020377354502,694.2547129862957,719.3594924368828
81,753.2861814627545,454.6949689796648,761.9157341218771,784.2238677603636,796.3684093727226
82,511.745943938376,1537.3074521213907,511.745943938376,511.745943938376,667.6219337087731
83,269.27775918262546,402.3850194266131,446.9959752690448,471.40435954164195,614.1640755917583
84,141.94327472650542,553.2849523497046,726.7908925657975,271.96612765175234,667.0868015319356
85,604.0051432889943,1104.2407300077246,689.5698681527687,689.5698681527687,767.621502519226
86,551.0675136835665,1173.8553200797612,636.6322385473409,636.6322385473409,837.2360925912626
87,506.98730169811563,324.81902594545005,573.7346692057699,315.3712339011647,1074.4203916019126
88,416.7646481796735,345.8784672682551,483.5120156873278,405.59388741960686,984.1977380834704
89,1104.6197095970388,470.9440173942229,1231.5392330410054,1118.495698583903,1248.5770322575465
90,1192.7204723015088,559.0447800986931,1319.6399957454757,1206.5964612883733,1336.6777949620168
91,1292.0953726647467,658.4196804619307,1419.0148961087134,1305.971361651611,1436.0526953252547
92,1203.3760085097665,569.7003163069505,1330.2955319537332,1217.2519974966308,1347.3333311702743
93,988.3062099240385,438.51548518029716,1270.7157845248096,1132.2635325845465,1157.6722500677074
94,1066.0512355024407,432.3755432996249,1192.9707589464074,1079.9272244893052,1210.0085581629487
95,539.3680932857485,327.2015138211286,588.093323834508,656.7304126018274,927.3268514971069
96,625.0689154751147,412.9023360104948,673.7941460238742,742.4312347911937,841.6260293077406
97,372.32566969628806,296.53978073698886,361.83557175016523,580.6119671905315,775.0398672405277
98,397.0521356093868,276.2254486678358,602.6876238111987,251.32479606496247,633.1495224639538
99,451.08180951148125,402.64565098409116,451.08180951148125,592.9216107853437,592.9216107853437
100,397.65757929184593,140.142317887402,596.6314665531562,269.9282759910037,1009.8357620435186
101,30.885814000101387,680.0688273801989,30.885814000101387,53.48575542133292,53.48575542133292
102,160.52324466252833,416.72263070209124,873.2117793678455,80.10340321359259,964.2289416555304
