,dist_grocery,dist_school,0_dist_restaurant,1_dist_restaurant,dist_healthcare
0,637.3057785777337,800.8812159228114,530.2393961200236,637.3057785777337,659.982117792445
1,1017.3252789475123,1186.4251489909511,949.1147485238381,1017.3252789475123,918.1051978088423
2,1115.172826972893,1020.4619820676256,994.5436168377377,1115.172826972893,1138.069747203865
3,1275.8480030152898,1357.1343157326048,1207.6374725916157,1275.8480030152898,1176.62792187662
4,314.7705143320203,0.0,314.7705143320203,314.7705143320203,332.44601721987516
5,864.5322759074899,549.7617615754696,864.5322759074899,864.5322759074899,882.2077787953448
6,434.26879067608434,157.180184249274,434.26879067608434,444.5698066330035,434.26879067608434
7,450.4113472188377,142.73483304174903,450.4113472188377,457.5053473737693,450.4113472188377
8,889.5732080478866,487.6016424772159,705.4153207342092,938.6393012459165,1132.514481375403
9,1028.0123484584108,727.1269770904676,907.3831383232554,944.940655347461,1101.2583184527418
10,1062.066593151622,968.190170669051,942.271805439163,1062.066593151622,1084.7429323663332
11,1328.9123842005329,1235.0359617179618,1209.117596488074,1328.9123842005329,1298.726275891263
12,226.61197583641797,586.4317677289788,226.61197583641797,422.6433513760858,127.39189469774797
13,277.4043418520685,637.2241337446294,277.4043418520685,473.4357173917364,178.1842607133985
14,134.14265694900618,493.96244884156704,134.14265694900618,330.174032488674,34.92257581033618
15,106.76017824792311,1091.4021075545638,808.7663224099996,808.7663224099996,820.5645722401132
16,35.70048193531084,426.9475664955993,67.30395170132797,249.6155842511612,67.30395170132797
17,208.8669249441877,150.95286694837316,208.8669249441877,337.410298466448,308.0870060828577
18,34.54754345563142,259.21743197672436,34.54754345563142,199.42697567885935,34.54754345563142
19,1463.962298670914,1369.2514537656466,1343.3330885357586,1463.962298670914,1486.859218901886
20,536.9072627781798,686.9198724458122,416.2780526430244,536.9072627781798,610.1532327725108
21,496.81210607034126,646.8247157379737,376.1828959351859,496.81210607034126,570.0580760646723
22,571.4523533785917,721.4649630462243,450.8231432434364,571.4523533785917,644.6983233729228
23,751.017251046605,914.5926883916826,643.9508685888948,751.017251046605,773.6935902613162
24,578.3452546813585,840.8302772755817,607.4181468297885,607.4181468297885,557.6079147544774
25,840.4886227404085,1069.6963090379936,869.5615148888385,869.5615148888385,819.7512828135274
26,137.5593174519299,431.3242928842857,137.5593174519299,333.99618766607136,137.5593174519299
27,159.1834338503392,134.5815415820166,159.1834338503392,324.06286607356714,159.1834338503392
28,556.2588261799009,518.4839044434777,556.2588261799009,697.3437472966036,427.53444018562834
29,590.2367006037939,552.4617788673706,590.2367006037939,731.3216217204966,461.5123146095213
30,671.3837039577523,834.95914130283,564.3173215000422,671.3837039577523,694.0600431724636
31,121.8530323877922,320.80416660797715,153.45650215380934,335.76813470364254,0.0
32,299.1729802975258,495.530191830851,491.85703975658356,671.6350640873579,677.6420336611645
33,403.73545865923984,390.9677134691369,567.0725857256439,596.4195181182977,782.2045120228786
34,397.23487343866907,517.3904268371479,397.23487343866907,593.266248978337,148.43001965407743
35,497.0157973873428,674.7554101924129,526.0886895357728,526.0886895357728,476.2784574604617
36,454.6430924927662,717.1281150869895,483.7159846411962,483.7159846411962,433.9057525658851
37,301.0800683578749,13.690445974145414,301.0800683578749,301.0800683578749,346.13646319402056
38,548.7670501739531,510.99212843752986,548.7670501739531,689.8519712906559,420.0426641796805
39,26.703057031762473,428.6746226024332,219.38711649082026,558.6286125492106,405.1721103954012
40,201.87135493751012,592.8318171908666,394.5554143965679,733.7969104549582,580.3404083011488
41,673.1721191929723,105.82809575645514,673.1721191929723,869.2034947326404,544.4477331986998
42,664.9726327884291,276.86888570343064,664.9726327884291,861.0040083280969,565.7525516497591
43,560.6718711997861,381.1696472920737,560.6718711997861,756.7032467394539,461.45179006111607
44,657.8195308030502,478.31730689533777,657.8195308030502,853.850906342718,558.59944966438
45,766.9466487728628,587.4444248651503,766.9466487728628,962.9780243125306,667.7265676341926
46,752.4523930155465,695.2852958636158,752.4523930155465,948.4837685552143,653.2323118768765
47,790.334885022241,610.8326611145287,790.334885022241,986.3662605619089,691.1148038835711
48,531.4353535677147,695.0107909127923,424.3689711100045,531.4353535677147,554.111692782426
49,630.1438188665851,793.7192562116627,523.0774364088749,630.1438188665851,652.8201580812963
50,1134.6495758005613,1303.749445844,1066.439045376887,1134.6495758005613,1035.4294946618913
51,904.9754363434658,850.1638892054125,784.3462262083106,904.9754363434658,978.2214063377969
52,624.9813759237345,676.4277351435591,504.3521657885791,624.9813759237345,698.2273459180655
53,991.698107550447,763.4412179984312,871.0688974152918,981.2548962554246,1064.944077544778
54,1003.6343992180432,751.5049263308351,883.0051890828878,969.3186045878285,1076.8803692123743
55,966.934552317854,873.0581298352829,847.139764605395,966.934552317854,989.6108915325652
56,189.92306845711505,0.0,293.7649754323558,458.6444076555837,293.7649754323558
57,598.4390821329896,428.4765159196587,402.40770659332173,598.4390821329896,697.6591632716595
58,506.02445173207394,527.2603394034264,309.9930761924061,506.02445173207394,605.2445328707439
59,424.5925421965593,254.62997598322835,228.56116665689143,424.5925421965593,523.8126233352293
60,282.61198694096555,642.4317788335263,282.61198694096555,478.6433624806334,183.39190580229553
61,391.9906909518778,751.8104828444386,391.9906909518778,588.0220664915456,292.7706098132078
62,328.01227547631703,687.8320673688779,328.01227547631703,524.0436510159849,228.792194337647
63,414.14420744107804,773.9639993336389,414.14420744107804,610.1755829807458,314.924126302408
64,472.7226303050371,350.28500635788254,526.3898786143895,665.4066897640948,809.3248793891134
65,360.50172487060047,199.59819878886088,553.1857843296582,945.8333944515736,792.3768922977642
66,505.82772291447696,344.9241968327374,698.5117823735347,835.8557040994007,937.7028903416406
67,1025.8254253628254,931.114580457558,905.19621522767,1025.8254253628254,1048.7223455937974
68,351.28274208211997,662.991419375114,380.35563423055,380.35563423055,330.5454021552389
69,391.2080722196904,410.75408370928335,583.8921316787482,586.8589559657903,769.6771255833291
70,489.04872793505604,305.65444419332067,481.7593164498276,665.4742360858816,764.6943172245515
71,470.5308848507677,68.55931928009693,444.00935408691277,1055.8625544317406,902.4060522779314
72,164.28001952059537,475.98869681358946,193.3529116690254,193.3529116690254,143.5426795937143
73,306.9606334454782,589.5964185900423,306.9606334454782,306.9606334454782,318.7588832755918
74,308.9235710422965,724.1425587478536,441.50677360328956,441.50677360328956,453.30502343340316
75,548.0635916042859,698.0762012719183,427.4343814691305,548.0635916042859,621.3095615986169
76,99.22008113867001,459.03987303123085,99.22008113867001,295.25145667833783,0.0
77,787.3283248367377,607.8261009290254,787.3283248367377,983.3597003764056,688.1082436980678
78,301.80542537989476,263.8149143087029,248.7537590583068,887.1370949608678,733.6805928070585
79,281.43754582620517,120.53401974446557,474.12160528526294,866.7692154071782,713.3127132533689
80,550.2497997459327,148.2782341752619,366.0919124322553,1135.5814693269058,982.1249671730964
81,1204.019609037001,1109.3087641317336,1083.3903989018454,1204.019609037001,1226.9165292679731
82,911.1483629228833,731.6461390151709,911.1483629228833,1079.6410966385952,811.9282817842131
83,923.2783163481107,858.9360271572253,952.3512084965407,952.3512084965407,902.5409764212296
84,0.0,314.7705143320203,0.0,0.0,49.810232075311106
85,316.4324050172937,628.1410823102879,345.50529716572373,345.50529716572373,295.69506509041264
86,439.46448457915255,586.3792589428408,439.46448457915255,635.4958601188204,217.41885175977032
87,1064.9028229235814,885.400599015869,1064.9028229235814,1233.3955566392933,965.6827417849113
88,981.2378533760132,801.7356294683008,981.2378533760132,1149.730587091725,882.017772237343
89,661.220062997328,500.31653691558836,680.4633640165498,801.0925741517051,874.3385441460362
90,298.2686104404072,108.34554198329214,402.11051741564796,566.9899496388758,402.11051741564796
91,580.3816760635807,220.56188417101987,396.66675642752676,580.3816760635807,679.6017572022507
92,513.3629270843672,153.5431351918064,329.64800744831336,513.3629270843672,612.5830082230373
93,578.6562429222292,218.83645102966835,538.4294490024236,578.6562429222292,677.8763240608993
94,532.9931841565643,173.17339226400344,492.76639023675864,532.9931841565643,632.2132652952344
95,144.66364476325515,1088.6447348566371,806.008949712073,806.008949712073,817.8071995421865
96,359.81979189256083,0.0,359.81979189256083,483.1911426401197,459.03987303123085
97,321.8875820860495,357.33493609373807,125.85620654638169,321.8875820860495,421.10766322471954
98,302.3060369583338,376.9164812214538,106.27466141866593,302.3060369583338,401.52611809700375
99,360.46331352368384,344.78941930238364,167.77925406462603,945.7949831046568,792.3384809508475
100,437.03906576425896,247.1159973071439,540.8809727394997,705.7604049627275,540.8809727394997
101,262.2924980330843,72.36942957596928,366.1344050083251,531.013837231553,366.1344050083251
102,107.86269402885642,1051.8437841222383,769.2079989776742,769.2079989776742,781.0062488077879
103,587.3540908790167,185.38252530834598,403.1962035653394,1172.6857604599895,1019.2292583061803
104,196.03137553966783,483.1911426401197,0.0,196.03137553966783,295.25145667833783
105,54.345374698735924,279.01526321982885,54.345374698735924,179.62914443575485,54.345374698735924
106,333.90745492113405,607.9340635707257,333.90745492113405,529.9388304608019,234.68737378246402
107,339.86577295257064,1001.5367878609388,718.9010027163747,718.9010027163747,730.6992525464883
108,416.109051890798,997.0498526596133,726.6905560773089,726.6905560773089,676.8803240019979
109,714.1307915179596,362.055380173816,579.8690584308094,1044.1587727028832,1146.0059589451232
