,dist_grocery,dist_school,dist_healthcare,0_dist_restaurant,1_dist_restaurant
0,256.5892059269126,181.283019960967,403.346146439853,196.069473549407,284.2518209652046
1,286.0864245647126,179.6762688216071,432.84336507765306,167.5091631989478,313.74903960300463
2,230.72595123537891,351.8911585706603,514.1087482486546,316.5469285911813,341.353929016477
3,233.29900821164253,362.3627700856596,503.63713673365527,327.01854010618064,330.8823175014777
4,425.9670540567704,359.2870629600255,785.9644769044903,343.38847464131595,800.4990249810107
5,438.1336286823007,371.4536375855557,773.7979022789601,355.5550492668462,788.3324503554805
6,418.57044601567696,320.65794901207977,200.2457144040175,435.8536860052195,493.7949941030733
7,322.32092209313464,466.22682684349763,345.8145922354354,581.4225638366374,639.3638719344912
8,401.1422579573834,518.3219635102354,191.89487380667725,401.1422579573834,516.3201708930453
9,442.79908148674724,450.97444148760223,233.55169733604112,442.79908148674724,557.9769944224091
10,665.5980320400188,366.8146934293293,948.9808290532943,339.82879954888926,776.2260098211168
11,440.7002242083643,141.91688559767493,724.0830212216399,114.93099171723489,551.3282019894624
12,381.60714497422043,207.5691359313068,743.9299570766677,49.27874138360305,608.6221162240554
13,457.513043123762,554.801028170683,728.2833832490962,475.5404781678507,527.815134290243
14,416.5128233923434,513.8008084392645,687.2831635176776,434.54025843643217,486.81491455882446
15,124.32678434997969,448.46003412359073,373.11664340959106,142.35421939406848,257.53213232973036
16,159.40812063208463,298.3764492745975,214.10948036063496,113.8610270485097,113.8610270485097
17,189.18729029828557,328.1556189407985,243.88865002683593,143.64019671471067,143.64019671471067
18,78.68584216127759,217.65417080379046,315.33904218549003,78.68584216127759,78.68584216127759
19,129.00292229772282,267.9712509402357,365.65612232193524,129.00292229772282,129.00292229772282
20,740.9139458069644,442.13060719627504,1024.29674282024,415.144713315835,851.5419235880626
21,703.5856799389946,404.80234132830526,986.9684769522703,377.81644744786524,814.2136577200928
22,103.5763780380458,103.5763780380458,53.11068336651333,634.1103576012777,895.008201294957
23,185.29921901681965,512.6152756060636,506.9110626999077,373.6469469635507,373.6469469635507
24,126.49771307444664,265.4660417169595,363.1509130986591,126.49771307444664,126.49771307444664
25,35.81387770892993,174.78220635144282,272.46707773314233,35.81387770892993,35.81387770892993
26,456.9286347313346,158.14529612064524,740.3114317446102,131.15940224020517,567.5566125124327
27,392.77684968305755,316.49984434896623,663.5471898083917,289.5139504685261,410.8042847271464
28,838.8313417629872,723.505410516625,682.1442803584281,737.5143133535519,1122.3958337436588
29,551.1394958102693,231.14875654971632,911.862059262792,219.1065780967813,877.0074357044397
30,508.4235288734244,273.86472348656116,869.1460923259472,261.8225450336261,883.6806404024676
31,477.68937463425664,328.8903999304609,321.0023132296975,342.89930276738767,727.9985923157827
32,535.1045856907797,271.47518887393784,378.41752428622056,285.4840917108646,736.0856409107619
33,171.84238545047816,96.53619948453255,294.84343125961277,182.75717638332728,199.50500048877018
34,242.22846079349475,166.92227482754913,365.2295066026294,236.82982537337583,253.1432517263439
35,431.5663130052008,102.69416603165627,440.565620792183,321.35499174476297,402.68522178180126
36,721.7837248857115,423.00038627502215,1005.1665218989872,396.014492394582,832.4117026668096
37,131.70631418037382,435.63766607443176,379.12038274296424,631.0059163061218,690.0139529754194
38,250.67450700317715,316.6694732516284,473.35653465618753,749.9741091289251,783.7228585674844
39,226.90375323173618,530.8351051257941,474.3178217943266,726.203355357484,785.2113920267818
40,226.01708832557054,529.9484402196285,473.431156888161,725.3166904513184,784.3247271206162
41,360.13580721519054,51.76067811397066,286.110776646556,248.23037763617435,307.2384143054721
42,83.16238752389032,499.45472228214896,445.48519962633765,249.16601606672702,460.01974770285807
43,0.0,543.2894536651172,362.32281210244736,332.32840359061737,376.8573601789678
44,512.6493764185298,397.3234451721676,355.9623150139706,411.3323480090944,796.2138683992014
45,791.410912814296,676.0849815679339,634.7238514097369,690.0938844048607,1074.9754047949675
46,436.709356116738,98.93127167462252,583.4662966296784,208.5411675845259,464.37197115503
47,539.9536242141126,103.00578721558054,546.8869259445778,117.01469005250729,567.6162392524045
48,333.7131909856486,235.80069398205148,157.05220550988747,408.93773907304495,467.9457757423427
49,323.38892621508427,246.12495875261584,167.37647028045185,419.26200384360936,478.2700405129071
50,255.5270212378967,445.1767914996793,107.3053367391526,255.5270212378967,370.70493417355857
51,286.0398710638777,414.6639416736983,76.79248691317156,286.0398710638777,401.2177839995396
52,175.8879713877748,419.77380690952737,487.0764174557771,384.42957693004837,388.2933543253455
53,23.750080971267355,519.5393726938498,343.5163193582699,354.3563833043547,356.07848456188475
54,164.4926687971658,345.0211596879234,137.88090950129015,152.41545757781057,179.83817029842834
55,62.669645023221236,243.19813591397883,36.057885727345585,50.592433803866015,78.01514652448377
56,601.9268663289813,204.6529082357362,445.2398049244222,218.66181107266297,669.2633602725601
57,361.65189528298015,552.8942933472557,632.4222354083144,379.67933032706895,494.85724326273083
58,377.34811830021516,568.5905163644907,648.1184584255493,395.37555334430397,510.55346627996585
59,448.7170767458757,524.0052453029272,719.4874168712099,466.7445117899646,497.0193514224872
60,110.85574324256454,242.97612735647937,167.6327366424797,55.7273070634636,110.85574324256454
61,58.12153326347256,295.71033733557135,220.36694662157169,58.12153326347256,108.46151704255558
62,286.7763053197699,472.099036647517,134.22758188699024,304.8037403638587,419.9816532995206
63,307.58007758179116,451.29526438549567,113.42380962496895,322.6711937756751,437.84910671133696
64,289.0123142990151,300.16396660651213,651.3351264014625,43.316089291602275,665.8696744779829
65,248.82080065954523,346.1143626309535,609.543364112068,89.26648531604367,624.0779121885885
66,241.76232266759655,400.18615854892414,224.16310521334432,126.58440973193466,126.58440973193466
67,123.43280750119249,272.8441015408967,96.82104820531684,107.66111215140161,144.60331791717863
68,342.94695406585345,209.6809510882532,489.70389457879384,109.71172541046616,370.60956910414546
69,44.76251979861186,416.6218254417446,315.53285992394603,62.78995484270066,177.96786777836255
70,121.64296743580178,240.1711324812133,121.64296743580178,137.59815457974318,174.514224629661
71,596.9203958689865,185.36785649099903,957.6429593215094,264.88747815549857,878.6129440781363
72,177.21418580579206,177.21418580579206,333.9012472103512,644.2675711216481,889.4293965747614
73,632.7015193922796,333.91818078159025,916.0843164055552,306.9322869011502,743.3294971733777
74,112.10714363933312,431.1823100257841,255.1592566902042,265.999320636289,302.94152640206596
75,571.9552671645672,273.17192855387776,855.3380641778427,246.1860346734377,675.169138321819
76,533.5310917483993,234.74775313770985,816.9138887616749,207.76185925726978,644.1590695294974
77,227.4683552898799,470.4461393330033,549.080198972968,331.4778106904904,331.4778106904904
78,239.47065465571205,567.6690979707851,491.09051421151554,734.0523363989865,742.9760477746731
79,204.5809020932488,532.7793454083218,456.2007616490523,699.1625838365233,708.0862952122098
80,332.32840359061737,256.84787731490985,694.6512156930647,0.0,657.9008576076584
81,113.26207882708727,293.79056971784485,86.65031953121161,0.0,93.83702402899439
82,163.9309995489358,240.44480701898442,137.31924025306014,37.0707869409349,37.0707869409349
83,121.69574378178368,447.767318507297,240.62706832066368,255.1616163971841,282.5843291178019
84,189.73359473169347,470.6249746877347,308.6649192705735,267.2509546096852,267.2509546096852
85,181.24360944578976,320.21193808830265,417.89680947000215,181.24360944578976,181.24360944578976
86,550.6977643370568,379.61586749455114,821.468104462391,352.6299736141111,568.7251993811456
87,565.3894549562173,474.64528841809056,836.1597950815515,447.65939453765054,583.416890000306
88,249.5402110243135,218.57772302500246,119.29373173552425,249.5402110243135,293.10741680436547
89,222.9421071024126,451.4027780062937,367.13580909233116,266.8873557802059,266.8873557802059
90,14.451109582328101,555.0119527067525,347.87170252011924,346.7795131729455,362.40625059663967
91,94.49083899608664,579.8540461126196,427.9114319338778,395.3386238865318,395.3386238865318
92,319.1406894135677,319.1406894135677,431.6420940315793,413.83683780376407,668.7306933161368
93,160.99218791155963,160.99218791155963,317.6792493161188,564.4662808227824,819.3601363351552
94,77.0690952614731,226.4803893011773,50.457335965597444,61.29739991168222,98.23960567745922
95,420.66193093474897,301.29895372908527,305.8501587590533,408.59186360781393,555.4605411626327
96,369.49332142999356,352.01489921838817,357.0187682638086,357.4232541030585,578.3150343604203
97,322.2610477851529,322.2610477851529,262.0271848580335,415.4256878541705,676.3235315478498
98,368.4577345085636,368.4577345085636,211.77067310400443,458.3445593639066,726.580043301879
99,421.44931554260916,421.44931554260916,483.82418895407045,409.37924821567424,664.273103728047
100,332.0686081411705,332.0686081411705,394.44348155263174,319.9985408142355,574.8923963266083
101,284.35457186235044,428.92362371201517,91.05216895148845,284.35457186235044,399.5324847980123
102,323.1879833557369,377.51582938183907,39.644374621312366,323.1879833557369,438.3658962913988
103,198.39228225742264,101.4405217019099,198.39228225742264,86.48685267840654,145.49488934770423
104,139.27280671047765,41.865369822958826,139.27280671047765,86.37541380075925,123.31761956653625
105,436.9325665863523,580.8384713367153,460.42623672865307,696.0342083298551,753.9755164277088
106,403.90701527267544,402.67275929204203,247.2199538681163,416.6816621289688,768.2429405368166
107,265.01762544929875,265.01762544929875,421.7046868538579,365.97969374696225,620.8735492593349
108,217.90246496855733,217.90246496855733,374.5895263731164,318.8645332662208,573.7583887785935
109,275.86787843152774,604.0663217466007,527.4877379873312,770.4495601748022,779.3732715504888
110,374.1681375082221,382.3434975090771,164.920753357516,374.1681375082221,489.346050443884
111,224.48201171406816,328.7119958613858,222.57130857865445,125.33797578333625,125.33797578333625
112,299.0104618861013,456.3002708731351,280.2772175375552,183.83254895043942,183.83254895043942
113,185.0756116500823,334.48690568978645,158.46385235420664,169.3039163002914,206.2461220660684
114,605.9713772562278,434.06336611808,876.741717381562,407.07747223763994,623.9988123003167
115,89.19621219200314,270.3343887254396,89.19621219200314,105.15139933594455,142.09360510172155
116,180.55598669216266,210.82364405198268,180.55598669216266,196.5111738361041,233.4533796018811
117,259.0171479838741,450.2595460481497,529.7874881092083,277.0445830279629,392.2224959636248
118,34.85680645946105,34.85680645946105,191.54386786402017,501.9101917753171,756.8040472876899
119,466.60585176429936,315.68240059568626,827.3284152168221,303.6402221427512,841.8629632933425
120,210.3329326955217,384.6022305949771,571.0554961480444,127.75435328006722,585.5900442245648
121,603.8907072955653,594.4656442970047,874.6610474208996,567.4797504165646,621.9181423396542
122,524.7299031864343,515.3048401878735,795.5002433117685,488.3189463074335,542.757338230523
123,522.7439296268136,456.0639385300687,858.3581943550889,440.1653502113591,825.785386307743
124,401.7703889142176,63.992304472102134,548.5273294271581,173.60220038200555,429.43300395250964
125,299.1658043437702,112.73068098539099,225.1407737751357,187.26037476475403,246.26841143405176
126,119.57276846986629,447.7712117849393,371.1926280256698,623.0781615888272,682.086198258125
127,0.0,567.3439802548056,490.76539649553615,742.6509300586936,801.6589667279914
128,309.3195181619245,437.9435887717451,100.0721340112184,309.3195181619245,424.4974310975864
129,386.24227175185626,170.8569275426732,508.7283823031999,276.0309504914184,397.1570626847054
130,350.6859760259729,218.82790894172726,142.35457162914136,391.96495403272075,450.9729907020185
131,191.4361734737951,495.36752536785303,438.85024203638557,690.735775599543,749.7438122688408
132,286.23690041201223,283.2769845556879,204.5284960835239,456.41402964668134,515.4220663159791
133,167.1935967683169,91.88741080237129,313.9505372812573,194.8562118066089,201.8642824049718
134,245.49045887433056,170.18427290838494,392.24739938727095,207.16822060198908,273.1530739126226
135,244.01195520558338,482.82934079113346,383.1705660281814,244.01195520558338,286.7258974410655
136,252.44565888954298,491.26304447509307,374.7368623442218,252.44565888954298,278.2921937571059
137,223.341375181918,397.6106730813734,558.0470536616481,140.76279576646354,572.5816017381685
138,378.9620829802519,173.66582217385474,525.7190234931923,73.69659649606768,406.62469801854394
139,452.6586794763196,109.6098959099034,599.41561998926,0.0,480.3212945146116
140,513.5631899228081,47.80049653648832,602.0922166236701,61.80939937341508,541.2258049611
141,465.7626933863197,0.0,612.51963389926,109.6098959099034,493.4253084246117
142,369.2280197664233,276.0940032316185,501.32809515837255,176.12477755383142,437.02262124751076
143,287.37845939493167,287.37845939493167,419.4785347868809,257.9743379253231,518.8721816190024
144,373.319172054435,240.05316907683476,507.0640537877059,140.0839433990477,394.97779891142045
145,274.41853278085654,274.41853278085654,431.10559418541567,262.34846545392156,517.2423209662943
146,134.23303625582784,540.1118488528784,455.8448799389159,355.5964266267906,355.5964266267906
147,0.0,0.0,156.68706140455913,536.7669982347782,791.6608537471508
