,dist_grocery,dist_school,0_dist_restaurant,1_dist_restaurant,dist_healthcare
0,2059.667403595045,1096.7723113256957,1890.1692316865224,1890.1692316865224,1362.13023384167
1,2257.4348917213783,1055.773844970812,2087.9367198128557,2087.9367198128557,1559.8977219680032
2,1832.8697361785605,1322.2150144037823,1663.371564270038,1663.371564270038,1135.3325664251854
3,1925.7210318646642,1229.3637187176782,1756.2228599561417,1756.2228599561417,1228.183862111289
4,1324.782978647298,82.39683371943602,1155.2848067387754,1155.2848067387754,952.6765429335912
5,1446.9926700358205,48.42078524908231,1277.494498127298,1277.494498127298,1074.8862343221138
6,743.2532885098879,499.13285641797427,573.7551166013653,573.7551166013653,443.547143065294
7,892.9009723957288,349.4851725321334,723.4028004872062,723.4028004872062,593.1948269511348
8,2251.258655151535,762.8499337564019,2081.7604832430125,2081.7604832430125,1585.1772479926722
9,2098.067977324943,609.6592559298099,1928.5698054164204,1928.5698054164204,1443.8960668549944
10,1990.4114987243513,793.3736121304728,1820.9133268158287,1820.9133268158287,1297.1069559426173
11,1963.206462320085,664.225244888939,1793.7082904115623,1793.7082904115623,1269.9019195383507
12,1386.782793242223,452.9326190013024,1507.2155938347125,1507.2155938347125,1772.9373869641965
13,1462.1065241922572,377.60888805126825,1582.5393247847467,1582.5393247847467,1697.6136560141624
14,1243.8851963752913,385.6196142149283,1364.3179969677808,1364.3179969677808,1705.6243821778226
15,1324.0911513605497,465.82556920018675,1444.5239519530392,1444.5239519530392,1785.830337163081
16,2004.851592487368,1040.7127590150812,1835.3534205788455,1835.3534205788455,1307.3144227339928
17,1937.1384519930652,448.72973059793196,1767.6402800845426,1767.6402800845426,1282.9665415231166
18,2049.7078289291794,1425.5335408867793,1880.2096570206568,1880.2096570206568,1352.1706591758043
19,1994.9328077719651,1370.7585197295653,1825.4346358634425,1825.4346358634425,1297.39563801859
20,1470.4160203234833,446.68335951567667,1300.9178484149606,1300.9178484149606,777.1114775417491
21,1552.7190517522713,528.9863909444648,1383.2208798437487,1383.2208798437487,859.4145089705373
