,dist_grocery,dist_school,0_dist_restaurant,1_dist_restaurant
0,1186.2638809850046,430.17104634414886,1186.2638809850046,1332.7211311777146
1,1039.4855250997293,283.39269045887346,1039.4855250997293,1185.9427752924394
2,253.43164379559488,173.59358007690963,253.43164379559488,467.5237967804586
3,770.9145747543059,530.700428705658,770.9145747543059,1044.2208316780261
4,170.54644039736993,90.70837667868467,170.54644039736993,389.1433136779708
5,299.5369525820719,189.000845595439,299.5369525820719,518.1338258626728
6,978.1358985729871,595.0493474939353,978.1358985729871,1004.3941810665858
7,880.1840198167051,667.492248263638,880.1840198167051,906.4423023103038
8,937.5283817456584,365.22103236446264,937.5283817456584,1151.6205347305222
9,1023.1334562923465,272.7516654181324,1023.1334562923465,1171.4666337257793
10,473.0153270462518,235.94088315675913,481.6693147336542,723.4493090815647
11,430.5254862618943,373.6381936718805,585.7519985664433,597.05100548884
12,536.7471964409203,392.1039373275248,578.8011556423203,908.3196607186437
13,404.6591960468225,260.01593693342704,446.71315524822245,776.231660324546
14,286.83380032591594,1178.928377041472,1003.1374497006534,1063.499765553598
15,144.56400383681967,1036.6585805523757,860.8676532115571,921.2299690645018
16,951.4764964738873,648.8453773195077,1045.5942204511543,1060.2113842252818
17,965.699482062137,663.0683629077574,1059.817206039404,1074.4343698135315
18,553.9074968687694,130.00922688863133,553.9074968687694,667.57797533289
19,238.7530081637425,243.291151210632,543.1650113168052,610.5165635392891
20,338.88692813364577,288.4761485290677,338.88692813364577,583.365564688738
21,151.0701067734804,383.2432165786521,426.7834195503789,426.7834195503789
22,278.5848576691639,509.0751003562188,554.2981704460624,554.2981704460624
23,543.6370153684294,483.12679194754156,663.9887573292448,776.1131195124447
24,485.57561145848683,425.06538803759906,605.9273534193022,718.0517156025022
25,108.46791497173486,432.2750119753571,228.81965693255023,520.048434241605
26,1077.3782915977308,873.20597483858,1118.9344064154752,1389.421698229699
27,1010.1339841644183,805.9616674052675,1051.6900989821627,1322.1773907963864
28,1001.0511092452364,796.8787924860856,1042.6072240629808,1313.0945158772045
29,992.5344553385003,788.3621385793494,1034.0905701562444,1304.5778619704683
30,0.0,332.46108469102467,0.0,498.1006293797491
31,756.0719928833341,305.3086378798275,756.0719928833341,974.668866163935
32,798.2254850903258,267.74976786314903,826.8327923517537,877.3368786935736
33,1269.604406331382,365.21139820035864,1269.604406331382,1320.108492673202
34,1162.0456548371183,257.6526467060949,1162.0456548371183,1212.5497411789381
35,1347.4067027263584,443.013694595335,1347.4067027263584,1397.9107890681782
36,732.2497483185041,848.1780533710553,1093.9064849479503,1242.3081844368548
37,584.6736792682286,700.6019843207798,946.330415897675,1094.7321153865796
38,1173.6298598739916,269.23685174296816,1173.6298598739916,1224.1339462158114
39,1265.9870799291252,361.59407179810194,1265.9870799291252,1316.491166270945
40,1081.091071865477,176.6980637344537,1081.091071865477,1131.595158207297
41,487.1655966331699,1017.5472484441782,1005.0871712109087,1065.4494870638532
42,472.9892338317035,1003.3708856427118,990.9108084094422,1051.273124262387
43,1087.065312892361,304.4191903256168,1087.065312892361,1137.5693992341808
44,1053.6033871391899,270.9572645724457,1053.6033871391899,1104.1074734810097
45,811.8458328496582,395.6456050251966,811.8458328496582,862.3499191914781
46,839.6741751391804,367.8172627356744,839.6741751391804,890.1782614810003
47,291.5154855442201,496.1444724811626,546.5552520857407,567.2287983211186
48,291.72749137892663,421.4566373957626,471.86741700034065,641.9166334065186
49,610.0356361205547,121.58022390798041,610.0356361205547,824.1277891054185
50,488.45541221257446,0.0,488.45541221257446,702.5475651974382
51,688.0078030259488,543.3645439125534,730.0617622273487,1016.9456309185147
52,627.3908673673038,482.7476082539084,669.4448265687038,956.3286952598698
53,801.0744600207559,596.9021432616053,842.6305748385003,1113.1178666527242
54,710.1649332216293,505.9926164624786,751.7210480393737,1022.2083398535976
55,1009.6993922766511,763.2567146687452,1009.6993922766511,1199.0726696126064
56,1131.0662767881656,620.7466129808712,1131.0662767881656,1195.900022694874
57,404.3623655484237,511.68269107473725,404.3623655484237,526.3914501922676
58,324.9428805210947,591.1021761020663,324.9428805210947,446.9719651649386
59,842.7865290147663,1139.3898695319847,1057.6949726886614,1057.6949726886614
60,873.792720036998,385.33730782442365,873.792720036998,1087.884873021862
61,1000.7092136375761,460.2074339861488,1000.7092136375761,1214.80136662244
62,526.1043923080091,469.2170997179954,625.7144961969911,686.0768120499358
63,567.2200937209346,510.332801130921,584.5987947840656,644.9611106370103
64,755.4115124679024,706.4159543123851,866.6819715197053,927.0442873726499
65,949.0074541556694,804.3641950422739,991.0614133570693,1217.5460512770483
66,978.671109145915,392.0919351578693,978.671109145915,1029.175195487735
67,1087.4505977319589,285.22032655526084,1087.4505977319589,1137.9546840737787
68,1277.0629724134046,520.9701377725488,1277.0629724134046,1423.5202226061147
69,469.65057659050876,18.887221587002113,469.65057659050876,688.2474498711097
70,549.1373618909809,98.37400688747422,549.1373618909809,655.3165335719543
71,1110.3336388682703,293.0837664439111,1110.3336388682703,1160.8377252100902
72,1176.0621453652052,358.81227294084607,1176.0621453652052,1226.566231707025
73,474.18237361537706,222.10680761719428,497.98609767303503,562.6185134847785
74,1005.4511780647213,255.06938719050714,1005.4511780647213,1153.7843554981541
75,570.6218162884933,366.44949952934263,612.1779311062377,882.6652229204616
76,586.3945551873874,349.32011129789464,595.0485428747897,865.5358346890137
77,351.78835006731197,351.68112817694225,445.9060740445791,552.0718420761541
78,340.8261196840584,260.9880559653732,340.8261196840584,554.9182726689221
79,850.188004915842,361.73259270326764,850.188004915842,1064.2801579007057
80,953.1129305040433,464.6575182914689,953.1129305040433,1167.2050834889071
81,1132.433050176051,258.49027260391296,1161.0403574374789,1211.5444437792987
82,618.6836608303311,226.22960980814514,618.6836608303311,669.1877471721509
83,737.937110285673,89.08312284896122,737.937110285673,788.4411966274929
84,613.1642630900062,408.9919463308555,654.7203779077505,925.2076697219744
85,110.73353280939835,455.5628683021434,110.73353280939835,232.76261745324226
86,595.1943919170103,400.7005942828796,595.1943919170103,839.6730284721025
87,466.768941405244,272.2751437711133,466.768941405244,711.2475779603361
88,1022.4628323356791,266.36999769482355,1022.4628323356791,1168.9200825283895
89,1029.0410338543911,158.20738627353202,1029.0410338543911,1079.545120196211
90,1181.108248637301,310.2746010564417,1181.108248637301,1231.6123349791208
91,796.4346817521105,556.2205357034626,796.4346817521105,1069.7409386758306
92,906.0851129992338,665.8709669505859,906.0851129992338,1179.391369922954
93,280.44077044655745,43.366326557064774,289.0947581339599,559.5820499481838
94,366.7477263462828,47.40640058405699,691.6376845923002,786.3772536767931
95,345.5552413895173,78.34302859062069,345.5552413895173,583.7937865670481
96,102.97955551253997,153.39033511711804,102.97955551253997,176.22524547746514
97,549.654018657867,172.0489934308645,581.6415470285641,622.8123484343711
98,404.1372032325586,317.5658088561729,436.12473160325567,485.0362670279542
99,660.2448193435803,209.4814643400736,660.2448193435803,878.8416926241812
100,747.2557006056409,534.5639290525735,747.2557006056409,773.5139830992395
101,713.6069517156072,568.2126779426071,713.6069517156072,739.8652342092059
102,995.0687802207995,212.42265765405529,995.0687802207995,1045.5728665626193
103,992.9799138545438,175.73004143018466,992.9799138545438,1043.4840001963637
104,617.6567203406751,552.0279953879788,712.2940125952989,772.6563284482436
105,493.7925611101015,687.4300232790938,576.8919847041838,637.2543005571284
106,473.22061087350835,812.0550527155002,983.2790469918593,1043.641362844804
107,593.4133406116396,702.820300046408,863.0863172537281,923.4486331066728
108,913.9701799670763,777.9732898450769,964.6705081598724,1146.4462841110917
109,767.0857818674726,631.0888917454732,817.7861100602687,999.561886011488
110,353.08099916786637,439.7684546761268,508.3075114724153,519.606518394812
111,252.85882762078157,171.03944235935643,252.85882762078157,491.09737279831234
112,359.00603733928233,91.79382454038573,359.00603733928233,597.244582516813
113,345.38766846545155,294.9768888608735,345.38766846545155,622.187544297559
114,1077.827660846723,327.445869972509,1077.827660846723,1226.160838280156
115,1036.5103723303819,166.402711284163,1065.11767959181,1094.1178539710654
116,377.4470058890001,907.8286577000084,895.3685804667389,955.7308963196836
117,499.41440362451397,262.42727418414006,499.8446258432641,526.1029083368628
118,324.81996766687496,399.08410460715413,324.81996766687496,351.0782501604736
119,449.3081322774618,212.3210028370879,549.9508971903163,576.209179683915
120,259.8314768415937,209.42069723701567,259.8314768415937,504.31011339668595
121,185.8027234340962,135.39194382951814,185.8027234340962,430.28135998918845
122,1016.5288759142504,444.2215265330546,1016.5288759142504,1230.6210288991142
123,1258.9548913219207,502.86205668106487,1258.9548913219207,1321.9617335186495
124,570.2294546323487,333.1550107428561,578.8834423197511,767.4404222557054
125,79.83806371868525,0.0,79.83806371868525,298.43493699928615
126,680.2476168430808,535.6043577296853,722.3015760444807,1051.8200811208042
127,607.2440192164627,462.60076010306716,649.2979784178626,978.8164834941861
128,755.2329905944893,452.60187144010956,849.3507145717564,863.9678783458837
129,794.1416868833322,522.4280629026612,794.1416868833322,919.1769060343079
130,768.0764421623918,623.4331830489965,810.1304013637919,1097.0142700549577
131,1421.6775876432107,517.2845795121872,1421.6775876432107,1472.1816739850306
132,1508.65317514102,604.2601670099966,1508.65317514102,1559.1572614828399
133,382.32898671137605,321.1404915328782,476.4467106886432,582.6124787202182
134,503.05029869931695,200.41917954493726,597.1680226765841,624.3174495250753
135,918.5407957950549,749.9085968861809,960.5947549964549,1187.0793929164338
136,909.578300210241,705.4059834510904,951.1344150279855,1221.6217068422093
137,533.3070270311379,467.6783020784415,632.9171309201199,693.2794467730646
138,998.3853823975878,853.7421232841924,1040.439341598988,1231.6312607931084
139,944.1003431930883,799.4570840796928,986.1543023944882,1212.6389403144672
140,458.9146511772275,368.32645312284365,458.9146511772275,485.1729336708262
141,235.2110603449806,90.56780123158521,277.2650195463806,606.7835246227041
142,466.0551404686438,323.1648270525227,496.2605389398494,546.7646252816694
143,567.9002750834455,357.8326800402348,598.1056735546512,648.609759896471
144,0.0,364.23094389309495,0.0,305.8502152182198
145,106.36822481308516,257.8627190800098,106.36822481308516,412.2184400313049
146,151.19515262774905,325.2977696091543,516.0680625617357,516.0680625617357
147,474.9148888980306,228.47221129012468,474.9148888980306,751.7147647301381
148,683.2150704658648,436.77239285795895,683.2150704658648,960.0149462979723
149,457.5442973913966,243.7596555946302,457.5442973913966,734.3441732235042
150,878.5791443299215,638.3649982812738,878.5791443299215,1151.8854012536417
151,578.601943450864,275.97082429648435,672.7196674281312,699.8690942766224
152,665.5430946594265,362.91197550504694,759.6608186366936,786.810245485185
153,204.1961488510758,257.8239500342278,575.9597042266224,575.9597042266224
154,324.0710343281296,179.42777521473417,366.12499352952955,695.6434986058531
155,1034.0300703157552,545.5746581031808,1034.0300703157552,1248.122223300619
156,271.3080849529355,432.16139329131875,365.4258089302025,614.404560459405
157,306.3888669532526,397.0806112910016,400.5065909305197,597.4713251902136
158,559.0566750120886,144.4128032321656,568.3110732123037,653.1743989893557
159,588.7607039150557,444.1174448016602,630.8146631164557,960.3331681927791
160,637.7956966732404,577.2854732523526,758.1474386340558,870.2718008172557
161,959.8727705441275,227.37564958379568,959.8727705441275,1010.3768568859474
162,977.265134017511,209.98328611041222,977.265134017511,1027.7692203593308
163,625.3176451522409,570.2642352075034,644.5302288606481,704.8925447135928
164,640.6947445079413,496.05148539454603,682.7487037093414,883.0487488125622
165,624.1619005845682,522.4622294785247,709.15944779332,856.6380047285835
166,857.0331452788391,270.45397129079333,857.0331452788391,907.537231620659
167,310.04250381199364,384.3066407522728,310.04250381199364,336.3007863055923
168,470.36414038223927,349.46926921572515,470.36414038223927,520.8682267240592
169,91.91056528718794,456.1415091802829,91.91056528718794,213.93964993103182
170,0.0,298.43493699928615,0.0,60.36231585294477
171,437.6232576328421,248.06834603383498,541.0546735987381,550.9514727006891
172,517.7153377808186,214.10963638377896,517.7153377808186,731.8074907656824
173,396.030556804807,92.42485540776742,396.030556804807,610.1227097896708
