nia_id,nia_name,k_L_grocery,k_L_restaurant,k_L_school,obj,dist_obj_L_grocery,dist_obj_L_restaurant,dist_obj_L_school,solving_time,num_res,num_parking,num_existing_L_grocery,num_existing_L_restaurant,num_existing_L_school,model_status
112,Beechborough-Greenbrook,4,4,4,94.89003448365555,285.0375249348574,331.947199541089,381.8675486720005,0.6359517574310303,96,35,5,1,2,
