nia_id,nia_name,k_L_grocery,k_L_restaurant,k_L_school,obj,dist_obj_L_grocery,dist_obj_L_restaurant,dist_obj_L_school,solving_time,num_res,num_parking,num_existing_L_grocery,num_existing_L_restaurant,num_existing_L_school,model_status
115,Mount Dennis,4,4,4,97.25429249636342,210.43278270994566,192.4645100034463,227.2406445825981,1.2683396339416504,151,39,9,12,5,
