nia_id,nia_name,k_L_grocery,k_L_restaurant,k_L_school,obj,dist_obj_L_grocery,dist_obj_L_restaurant,dist_obj_L_school,solving_time,num_res,num_parking,num_existing_L_grocery,num_existing_L_restaurant,num_existing_L_school,model_status
115,Mount Dennis,6,6,6,97.49292340704143,199.39887852180837,177.62588203441078,205.88784823379154,2.1285805702209473,151,39,9,12,5,
