nia_id,nia_name,k_L_grocery,k_L_restaurant,k_L_school,obj,dist_obj_L_grocery,dist_obj_L_restaurant,dist_obj_L_school,solving_time,num_res,num_parking,num_existing_L_grocery,num_existing_L_restaurant,num_existing_L_school,model_status
28,Rustic,2,2,2,"(83.93883513484339,)",585.9222348948571,561.8360345537774,519.9749034156674,68.326,148,26,1,2,3,Optimal
