nia_id,nia_name,k_L_grocery,k_L_restaurant,k_L_school,obj,dist_obj_L_grocery,dist_obj_L_restaurant,dist_obj_L_school,solving_time,num_res,num_parking,num_existing_L_grocery,num_existing_L_restaurant,num_existing_L_school,model_status
124,Kennedy Park,2,2,2,"(89.53627951183024,)",505.5596770122262,449.47981558880144,353.36088209092117,11648.6,213,52,5,7,7,Optimal
