nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
111,Rockcliffe-Smythe,0,0,0,0,70.22139378084862,371.4766030836947,"[601.9071182583948, 903.9613736486594, 1167.0282892760117, 1189.5306907911945, 1990.3210328982725, 1691.3252243485015, 1642.4490431884885, 1649.8643128085216, 2487.462389167214, 2210.5043122407938]",526.4107251390767,787.2650483082949,,384,,17,10,9,9,
