nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
27,York University Heights,3,3,3,3,79.88624375653642,526.9854198286444,"[576.6275191810487, 849.9488547405304, 1089.1935218664792, 1092.2043398540554, 1365.854242945234, 1347.8547579266333, 1337.231172159187, 1336.1768041566281, 1633.8141961611532, 1633.6108819368103]",412.4735000931144,344.0300545371592,18000.28399991989,407,200,26,43,10,14,9
