nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
25,Glenfield-Jane Heights,0,0,0,0,74.53709684140372,621.7333184460612,"[705.702322287578, 833.0406892328474, 969.4094765760932, 955.633704204924, 1600.3836880191577, 1616.8250190975352, 1677.362196592032, 1715.3860155301118, 2177.1550867557526, 2174.3767403288034]",437.687977535345,268.7198387939931,3.615000009536743,408,71,15,10,11,14,2
