nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
110,Keelesdale-Eglinton West,3,3,3,3,94.41438520181408,231.9622936614707,"[277.00040774105827, 396.6442539092545, 516.6760627937573, 516.8775415684206, 741.5767689721208, 724.315274050163, 717.9138445040535, 726.5009804330713, 908.0953184752236, 912.1970699856006]",311.5779535309558,180.42539129918146,524.9140000343323,207,42,16,13,4,4,2
