,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school
55,55,90,87,379,existing,494.81822147414687,55,90,87,379,existing,494.81822147414687,55,90,87,477,allocated,283.09250318486966
56,56,74,88,478,allocated,528.4008525891531,56,74,88,20,allocated,324.7739855019995,56,74,88,81,existing,414.28076958130805
57,57,74,89,478,allocated,628.734026128298,57,74,89,20,allocated,213.37751043622376,57,74,89,81,existing,525.6772446470837
58,58,87,90,457,existing,196.9411910158552,58,87,90,457,existing,196.9411910158552,58,87,90,208,existing,153.47021851760894
59,59,88,91,285,existing,91.32455761674697,59,88,91,285,existing,91.32455761674697,59,88,91,283,existing,202.81809432136367
60,60,92,93,124,existing,1153.1964026440414,60,92,93,94,existing,1168.9166989081054,60,92,93,231,existing,188.5983382325676
61,61,81,94,94,existing,0.0,61,81,94,94,existing,0.0,61,81,94,355,existing,675.4467297789406
62,62,80,95,94,existing,127.26930694111418,62,80,95,94,existing,127.26930694111418,62,80,95,355,existing,548.1774228378264
63,63,91,99,263,existing,599.315471328263,63,91,99,285,existing,642.0340053581903,63,91,99,283,existing,352.46534146262945
64,64,91,100,263,existing,592.7090933533775,64,91,100,285,existing,635.4276273833048,64,91,100,283,existing,345.858963487744
65,65,88,105,285,existing,465.5495363490753,65,88,105,285,existing,465.5495363490753,65,88,105,208,existing,162.10074498295992
66,66,92,106,124,existing,760.0219994815178,66,92,106,20,allocated,712.7568345802838,66,92,106,540,existing,294.42895701427454
67,67,92,107,124,existing,782.1266787849597,67,92,107,20,allocated,734.8615138837256,67,92,107,540,existing,316.5336363177164
68,68,74,111,478,allocated,575.0714564550102,68,74,111,20,allocated,159.71494076293607,68,74,111,320,existing,671.0284711037023
69,69,74,112,478,allocated,374.4254861251873,69,74,112,20,allocated,374.7621889121781,69,74,112,320,existing,470.3825007738793
70,70,88,113,285,existing,797.369173232293,70,88,113,285,existing,797.369173232293,70,88,113,283,existing,503.2265212941823
71,71,74,114,478,allocated,57.242941600227525,71,74,114,20,allocated,413.4135587424705,71,74,114,320,existing,153.1999562489195
72,72,91,115,263,existing,467.773130868307,72,91,115,285,existing,510.49166489823426,72,91,115,283,existing,220.92300100267352
73,73,91,116,263,existing,369.0982910286822,73,91,116,285,existing,411.8168250586094,73,91,116,283,existing,319.5978408422984
74,74,74,117,478,allocated,191.25531379736123,74,74,117,20,allocated,661.9118141400593,74,74,117,320,existing,107.58765623800483
75,75,74,118,478,allocated,446.4201646513447,75,74,118,20,allocated,737.0569918882957,75,74,118,320,existing,350.4631500026527
76,76,74,119,478,allocated,858.6690609840058,76,74,119,20,allocated,1310.1169711212558,76,74,119,231,existing,690.9841791645055
77,77,74,120,478,allocated,948.9607638883185,77,74,120,20,allocated,1250.3470015997925,77,74,120,231,existing,599.2606306062676
78,78,74,121,478,allocated,1044.2066501189465,78,74,121,94,existing,1311.801554744133,78,74,121,231,existing,504.01474437563945
79,79,82,122,336,existing,98.26484998298773,79,82,122,491,existing,378.63732638320846,79,82,122,208,existing,676.5572018277293
80,80,82,123,336,existing,54.139970714234,80,82,123,491,existing,334.5124471144547,80,82,123,355,existing,708.1595974948563
81,81,90,126,379,existing,200.54264889254122,81,90,126,379,existing,200.54264889254122,81,90,126,477,allocated,388.8957270684827
82,82,90,127,379,existing,400.58204712515055,82,90,127,379,existing,400.58204712515055,82,90,127,477,allocated,188.85632883587334
83,83,91,128,263,existing,569.8193719171588,83,91,128,285,existing,612.5379059470861,83,91,128,283,existing,320.1064939864037
84,84,91,129,263,existing,562.7423936086542,84,91,129,285,existing,605.4609276385814,84,91,129,283,existing,315.89226374302064
85,85,91,130,263,existing,494.40284898630927,85,91,130,285,existing,537.1213830162365,85,91,130,283,existing,247.55271912067573
86,86,91,131,263,existing,540.8325441071172,86,91,131,285,existing,583.5510781370444,86,91,131,283,existing,293.9824142414837
87,87,88,132,285,existing,158.8208330548684,87,88,132,285,existing,158.8208330548684,87,88,132,283,existing,452.96348499297903
88,88,74,145,478,allocated,225.89960519495065,88,74,145,20,allocated,523.2880698424148,88,74,145,320,existing,321.85661984364265
89,89,74,146,478,allocated,281.5435638422667,89,74,146,20,allocated,578.9320284897308,89,74,146,320,existing,377.5005784909587
90,90,74,147,478,allocated,940.6634126516249,90,74,147,20,allocated,525.3068969595507,90,74,147,540,existing,797.22838128118
91,91,74,148,478,allocated,1012.2376283564502,91,74,148,20,allocated,596.8811126643759,91,74,148,540,existing,712.1402178024671
92,92,88,149,285,existing,513.2624594652142,92,88,149,285,existing,513.2624594652142,92,88,149,208,existing,194.63938295527038
93,93,87,150,457,existing,516.8942890165443,93,87,150,457,existing,516.8942890165443,93,87,150,208,existing,166.48287948308018
94,94,74,154,478,allocated,416.2498173817963,94,74,154,20,allocated,772.4204345240393,94,74,154,320,existing,384.55644481375276
95,95,74,155,478,allocated,281.0471320354077,95,74,155,20,allocated,637.2177491776507,95,74,155,320,existing,377.0041466840997
96,96,90,156,379,existing,701.9583393139965,96,90,156,379,existing,701.9583393139965,96,90,156,477,allocated,490.23262102471926
97,97,74,157,478,allocated,1126.9331142228582,97,74,157,20,allocated,711.5765985307839,97,74,157,540,existing,828.2903158254865
98,98,92,158,124,existing,1074.3617771027875,98,92,158,20,allocated,818.4824668000637,98,92,158,540,existing,608.7687346355442
99,99,74,161,478,allocated,1167.3401034772157,99,74,161,20,allocated,751.9835877851416,99,74,161,540,existing,868.697305079844
100,100,74,162,478,allocated,933.3820961399288,100,74,162,20,allocated,518.0255804478545,100,74,162,540,existing,790.9957500189885
101,101,74,163,478,allocated,983.2396903205674,101,74,163,20,allocated,567.8831746284933,101,74,163,540,existing,741.1381558383496
102,102,88,164,285,existing,193.78940125384133,102,88,164,285,existing,193.78940125384133,102,88,164,283,existing,100.35325068426931
103,103,86,165,347,existing,405.43076935499744,103,86,165,491,existing,391.0393325273804,103,86,165,208,existing,378.02220677655674
104,104,86,166,347,existing,305.402590250641,104,86,166,491,existing,291.011153423024,104,86,166,208,existing,382.6161129091053
105,105,85,167,348,existing,177.63469118712925,105,85,167,347,existing,203.09627391688696,105,85,167,208,existing,653.4773918662056
106,106,84,168,348,existing,268.0863228201152,106,84,168,347,existing,293.5479055498729,106,84,168,208,existing,743.9290234991915
107,107,74,171,478,allocated,424.8020785427693,107,74,171,20,allocated,780.9726956850122,107,74,171,320,existing,520.7590931914613
108,108,74,172,478,allocated,509.45440449979907,108,74,172,20,allocated,865.625021642042,108,74,172,320,existing,605.4114191484911
109,109,74,173,478,allocated,505.18774600278425,109,74,173,20,allocated,861.3583631450272,109,74,173,320,existing,601.1447606514762
110,110,74,174,478,allocated,428.82668301425986,110,74,174,20,allocated,784.9973001565029,110,74,174,320,existing,524.7836976629518
111,111,79,175,195,existing,81.85222364127652,111,79,175,195,existing,81.85222364127652,111,79,175,355,existing,237.5407144260719
112,112,79,176,195,existing,395.5079036345117,112,79,176,195,existing,395.5079036345117,112,79,176,355,existing,551.1963944193071
113,113,79,177,195,existing,82.98184649033541,113,79,177,195,existing,82.98184649033541,113,79,177,355,existing,205.06149912012333
114,114,79,178,195,existing,399.3438111357689,114,79,178,195,existing,399.3438111357689,114,79,178,355,existing,521.4234637655568
115,115,91,180,263,existing,149.08818017635673,115,91,180,71,existing,20.813317581943355,115,91,180,283,existing,739.1833097382996
116,116,88,181,285,existing,395.06611735870854,116,88,181,285,existing,395.06611735870854,116,88,181,283,existing,100.92346542059788
117,117,83,182,336,existing,24.14067978923989,117,83,182,491,existing,304.5131561894606,117,83,182,355,existing,675.9612673643057
118,118,84,183,348,existing,17.70451708071935,118,84,183,491,existing,24.893248068624686,118,84,183,208,existing,492.5194695661125
119,119,91,184,263,existing,214.5997606463332,119,91,184,71,existing,143.28401941608584,119,91,184,208,existing,642.0310076715211
120,120,84,185,348,existing,413.95897723979147,120,84,185,491,existing,421.14770822769685,120,84,185,208,existing,888.7739297251846
121,121,85,186,348,existing,403.1016847154559,121,85,186,491,existing,410.29041570336125,121,85,186,208,existing,877.916637200849
122,122,92,187,124,existing,515.5512284762209,122,92,187,20,allocated,494.942459842257,122,92,187,81,existing,250.72776205288613
123,123,92,188,124,existing,569.7414402552367,123,92,188,20,allocated,544.6585548043649,123,92,188,81,existing,194.3962002789425
124,124,90,189,379,existing,492.97238457729856,124,90,189,379,existing,492.97238457729856,124,90,189,477,allocated,96.46599138372532
125,125,90,190,379,existing,656.1069296700607,125,90,190,379,existing,656.1069296700607,125,90,190,477,allocated,259.6005364764875
126,126,74,191,478,allocated,254.83100226993315,126,74,191,20,allocated,706.2789124071832,126,74,191,320,existing,158.87398762124118
127,127,74,192,478,allocated,447.40525171664694,127,74,192,20,allocated,513.7046629604695,127,74,192,320,existing,351.44823706795495
128,128,79,194,195,existing,131.10709903400246,128,79,194,195,existing,131.10709903400246,128,79,194,355,existing,286.79558981879785
129,129,79,196,195,existing,244.4143701206918,129,79,196,195,existing,244.4143701206918,129,79,196,540,existing,265.8580895854656
130,130,79,197,195,existing,276.8896867536081,130,79,197,195,existing,276.8896867536081,130,79,197,355,existing,121.20119596881273
131,131,79,198,195,existing,178.10213111022875,131,79,198,195,existing,178.10213111022875,131,79,198,355,existing,22.413640325433402
132,132,86,203,347,existing,499.89237218011374,132,86,203,347,existing,499.89237218011374,132,86,203,208,existing,465.75490845728075
133,133,90,209,379,existing,838.7417178750187,133,90,209,379,existing,838.7417178750187,133,90,209,477,allocated,672.5617755551428
134,134,90,210,379,existing,848.0303138567041,134,90,210,379,existing,848.0303138567041,134,90,210,477,allocated,451.5239206631308
135,135,92,211,124,existing,1141.2144855199945,135,92,211,94,existing,1156.9347817840585,135,92,211,231,existing,176.61642110852057
136,136,86,216,347,existing,203.49507128342586,136,86,216,491,existing,189.10363445580884,136,86,216,208,existing,280.7085939418901
137,137,86,217,347,existing,106.09242847048489,137,86,217,491,existing,88.84732492231576,137,86,217,208,existing,380.9649034753832
138,138,91,218,263,existing,146.9163231172745,138,91,218,71,existing,269.8334215350493,138,91,218,283,existing,541.7798087537061
139,139,92,221,124,existing,313.2368544619728,139,92,221,94,existing,621.0757608354351,139,92,221,81,existing,335.2570296356893
140,140,92,222,124,existing,234.34477319328994,140,92,222,94,existing,542.1836795667522,140,92,222,81,existing,256.3649483670064
141,141,90,226,379,existing,1242.6184925327593,141,90,226,379,existing,1242.6184925327593,141,90,226,477,allocated,1322.4034219818352
142,142,92,230,124,existing,876.9496948266087,142,92,230,94,existing,892.6699910906727,142,92,230,231,existing,87.64836958486514
143,143,92,231,124,existing,964.5980644114738,143,92,231,94,existing,980.3183606755379,143,92,231,231,existing,0.0
144,144,90,232,379,existing,485.6629054518968,144,90,232,379,existing,485.6629054518968,144,90,232,477,allocated,438.43516737615187
145,145,90,233,379,existing,510.3566369723999,145,90,233,379,existing,510.3566369723999,145,90,233,477,allocated,387.90721784058655
146,146,90,235,379,existing,356.65299889424074,146,90,235,379,existing,356.65299889424074,146,90,235,477,allocated,447.4223055615454
147,147,90,236,379,existing,472.51760936913837,147,90,236,379,existing,472.51760936913837,147,90,236,477,allocated,265.3970531602349
148,148,74,237,478,allocated,239.1359192907903,148,74,237,20,allocated,595.3065364330333,148,74,237,320,existing,335.0929339394823
149,149,74,247,478,allocated,86.35796270668506,149,74,247,20,allocated,557.0144630493832,149,74,247,320,existing,182.31497735537704
150,150,92,250,124,existing,1100.7133640401712,150,92,250,94,existing,1116.4336603042354,150,92,250,231,existing,308.6468499357418
151,151,87,251,457,existing,465.44854589805834,151,87,251,457,existing,465.44854589805834,151,87,251,208,existing,115.0371363645942
152,152,74,253,478,allocated,433.6356883012587,152,74,253,20,allocated,789.8063054435016,152,74,253,320,existing,367.1705738942903
153,153,74,254,478,allocated,379.9317331799903,153,74,254,20,allocated,850.5882335226884,153,74,254,320,existing,296.26407562063395
154,154,89,255,284,existing,196.23899801846957,154,89,255,71,existing,243.56523844053424,154,89,255,208,existing,741.0944487987647
155,155,92,256,124,existing,848.9979753646826,155,92,256,20,allocated,623.7808586971191,155,92,256,540,existing,383.40493289743927
156,156,92,257,124,existing,884.9278462998388,156,92,257,20,allocated,662.838080122601,156,92,257,540,existing,419.3348038325956
157,157,92,258,124,existing,501.71833618664556,157,92,258,20,allocated,680.1289523240612,157,92,258,81,existing,58.92580275924641
158,158,92,259,124,existing,642.2791710782782,158,92,259,195,existing,677.2301809325389,158,92,259,540,existing,176.6861286110349
159,159,90,260,379,existing,664.3138871573158,159,90,260,379,existing,664.3138871573158,159,90,260,477,allocated,457.1933309484124
160,160,90,261,379,existing,557.6650957790691,160,90,261,379,existing,557.6650957790691,160,90,261,477,allocated,350.5445395701657
161,161,74,265,478,allocated,296.54713323910704,161,74,265,20,allocated,452.64054179825837,161,74,265,320,existing,392.50414788779904
162,162,74,268,478,allocated,249.14081012716878,162,74,268,20,allocated,221.5156902155293,162,74,268,320,existing,345.0978247758608
163,163,92,269,124,existing,596.3121593493127,163,92,269,20,allocated,571.229273898441,163,92,269,81,existing,167.82548118486653
164,164,74,270,478,allocated,782.417805540232,164,74,270,20,allocated,1253.07430588293,164,74,270,320,existing,698.7501479808757
165,165,74,271,478,allocated,716.0574001542459,165,74,271,20,allocated,1186.713900496944,165,74,271,320,existing,632.3897425948896
166,166,92,272,124,existing,842.3383931102458,166,92,272,20,allocated,817.255507659374,166,92,272,540,existing,385.28322819560617
167,167,92,273,124,existing,751.5022939806055,167,92,273,195,existing,786.4533038348663,167,92,273,540,existing,285.9092515133622
168,168,74,274,478,allocated,747.3046544308461,168,74,274,20,allocated,1048.69089214232,168,74,274,320,existing,651.3476397821541
169,169,92,275,124,existing,478.67423071084227,169,92,275,94,existing,786.5131370843045,169,92,275,81,existing,500.6944058845587
170,170,92,276,124,existing,424.25010319637624,170,92,276,94,existing,732.0890095698385,170,92,276,81,existing,446.2702783700927
171,171,92,277,124,existing,701.539944601323,171,92,277,94,existing,787.6562405725845,171,92,277,231,existing,386.18133341080227
172,172,92,278,124,existing,180.92420972432558,172,92,278,94,existing,204.43515270411197,172,92,278,81,existing,623.3304271214788
173,173,89,279,284,existing,258.84261337472515,173,89,279,71,existing,306.16885379678985,173,89,279,283,existing,1019.0089244225442
174,174,92,280,124,existing,500.21349184660244,174,92,280,20,allocated,614.1865032129992,174,92,280,81,existing,247.82242330264936
175,175,86,282,347,existing,87.84241465850195,175,86,282,347,existing,87.84241465850195,175,86,282,208,existing,362.53870329081667
176,176,88,283,285,existing,294.14265193811065,176,88,283,285,existing,294.14265193811065,176,88,283,283,existing,0.0
177,177,89,284,284,existing,0.0,177,89,284,71,existing,147.88997978538043,177,89,284,283,existing,760.1663110478189
178,178,88,285,285,existing,0.0,178,88,285,285,existing,0.0,178,88,285,283,existing,294.14265193811065
179,179,92,286,124,existing,925.9876595947565,179,92,286,20,allocated,900.9047741438849,179,92,286,540,existing,483.5669543906323
180,180,84,287,348,existing,82.56398965213691,180,84,287,347,existing,108.0255723818946,180,84,287,208,existing,558.4066903312132
181,181,87,288,457,existing,177.83357036650762,181,87,288,457,existing,177.83357036650762,181,87,288,208,existing,528.2449798999718
182,182,92,295,124,existing,941.2441192990013,182,92,295,20,allocated,723.1843207743187,182,92,295,540,existing,475.651076831758
183,183,92,296,124,existing,970.3933321081761,183,92,296,20,allocated,755.4107623321032,183,92,296,540,existing,504.8002896409328
184,184,79,298,195,existing,361.71745185619295,184,79,298,239,existing,141.7085759371023,184,79,298,355,existing,517.4059426409883
185,185,79,299,195,existing,301.6270177893641,185,79,299,239,existing,81.61814187027343,185,79,299,355,existing,457.3155085741595
186,186,79,300,195,existing,426.54360466374675,186,79,300,239,existing,206.5347287446561,186,79,300,355,existing,582.2320954485422
187,187,74,301,478,allocated,971.2304899357639,187,74,301,20,allocated,555.8739742436898,187,74,301,540,existing,835.6664782474734
188,188,92,302,124,existing,409.42105237569376,188,92,302,94,existing,425.141348639758,188,92,302,231,existing,555.17701203578
189,189,74,303,478,allocated,583.0373735842943,189,74,303,20,allocated,600.439782955346,189,74,303,81,existing,462.60790582384277
190,190,74,304,478,allocated,609.3549944249412,190,74,304,20,allocated,540.1182642801615,190,74,304,81,existing,402.2863871486582
191,191,90,305,379,existing,670.3957968829336,191,90,305,379,existing,670.3957968829336,191,90,305,477,allocated,629.9258359548536
192,192,90,306,379,existing,599.5596156682038,192,90,306,379,existing,599.5596156682038,192,90,306,477,allocated,559.0896547401238
193,193,74,307,478,allocated,424.290838051164,193,74,307,20,allocated,780.4614551934069,193,74,307,320,existing,392.59746548312046
194,194,92,308,124,existing,548.600367881181,194,92,308,195,existing,583.5513777354417,194,92,308,540,existing,83.0073254139377
195,195,92,309,124,existing,519.4767865793574,195,92,309,20,allocated,662.3705019313493,195,92,309,81,existing,76.68425315195832
196,196,74,313,478,allocated,182.123736886472,196,74,313,20,allocated,652.7802372291701,196,74,313,320,existing,98.45607932711562
197,197,79,316,195,existing,268.0123423087133,197,79,316,195,existing,268.0123423087133,197,79,316,540,existing,242.26011739744413
198,198,87,317,457,existing,396.914226955588,198,87,317,457,existing,396.914226955588,198,87,317,208,existing,46.50281742212384
199,199,90,318,379,existing,463.4979842584492,199,90,318,379,existing,463.4979842584492,199,90,318,477,allocated,171.40697119822224
200,200,90,319,379,existing,530.9517571527219,200,90,319,379,existing,530.9517571527219,200,90,319,477,allocated,103.95319830394953
201,201,74,320,478,allocated,95.95701464869198,201,74,320,20,allocated,566.61351499139,201,74,320,320,existing,0.0
202,202,74,321,478,allocated,654.2572682333048,202,74,321,20,allocated,1124.913768576003,202,74,321,320,existing,570.5896106739485
203,203,87,322,457,existing,295.32204746348793,203,87,322,457,existing,295.32204746348793,203,87,322,208,existing,55.089362069976225
204,204,88,323,285,existing,443.34744407561425,204,88,323,285,existing,443.34744407561425,204,88,323,283,existing,149.2047921375036
205,205,82,324,336,existing,404.15895192945317,205,82,324,491,existing,646.897107084108,205,82,324,208,existing,633.8799813332844
206,206,88,331,285,existing,961.8027315997949,206,88,331,285,existing,961.8027315997949,206,88,331,283,existing,667.6600796616842
207,207,92,332,124,existing,1073.971653596882,207,92,332,94,existing,1089.6919498609461,207,92,332,231,existing,300.1303026233821
208,208,92,333,124,existing,870.8914410102698,208,92,333,94,existing,886.6117372743339,208,92,333,231,existing,304.0438654866741
209,209,92,334,124,existing,992.842704968742,209,92,334,94,existing,1008.5630012328062,209,92,334,231,existing,203.5413797269985
210,210,83,336,336,existing,0.0,210,83,336,491,existing,280.3724764002207,210,83,336,355,existing,654.0196267806223
211,211,85,337,348,existing,373.3722782077721,211,85,337,491,existing,384.0699930003955,211,85,337,208,existing,849.2149788868485
212,212,84,338,348,existing,359.36424934810805,212,84,338,347,existing,384.82583207786575,212,84,338,208,existing,835.2069500271843
213,213,74,342,478,allocated,416.5825443902582,213,74,342,20,allocated,772.7531615325012,213,74,342,320,existing,512.5395590389502
214,214,90,343,379,existing,807.8755195798126,214,90,343,379,existing,807.8755195798126,214,90,343,477,allocated,411.3691263862393
215,215,90,344,379,existing,855.7771676815773,215,90,344,379,existing,855.7771676815773,215,90,344,477,allocated,459.27077448800407
216,216,91,345,263,existing,250.63952321637748,216,91,345,71,existing,122.36466062196409,216,91,345,208,existing,703.4882381198454
217,217,86,346,347,existing,188.26158732482128,217,86,346,347,existing,188.26158732482128,217,86,346,208,existing,265.47510998328556
218,218,87,349,457,existing,81.81728225433064,218,87,349,457,existing,81.81728225433064,218,87,349,208,existing,268.59412727913355
219,219,79,351,195,existing,150.20172483916133,219,79,351,239,existing,73.2130903560424,219,79,351,355,existing,305.8902156239567
220,220,87,352,457,existing,104.88039169154831,220,87,352,457,existing,104.88039169154831,220,87,352,208,existing,245.53101784191585
221,221,84,353,348,existing,499.8317091699719,221,84,353,491,existing,507.02044015787726,221,84,353,208,existing,974.646661655365
222,222,84,354,348,existing,592.701309241868,222,84,354,491,existing,599.8900402297734,222,84,354,208,existing,1067.5162617272613
223,223,74,361,478,allocated,827.7537355255693,223,74,361,20,allocated,412.3972198334951,223,74,361,540,existing,772.4719480803233
224,224,92,363,124,existing,263.485397058857,224,92,363,94,existing,615.2667925582862,224,92,363,540,existing,202.10764540838625
225,225,90,364,379,existing,569.3258424128317,225,90,364,379,existing,569.3258424128317,225,90,364,477,allocated,446.87642328101833
226,226,90,365,379,existing,552.0330427180742,226,90,365,379,existing,552.0330427180742,226,90,365,477,allocated,429.58362358626084
227,227,87,366,457,existing,74.58117473392153,227,87,366,457,existing,74.58117473392153,227,87,366,208,existing,424.9925842673857
