,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school
0,0,70,0,320,allocated,335.24323403725333,0,70,0,150,allocated,843.1952882599885,0,70,0,248,allocated,535.1383322820807
1,1,70,1,320,allocated,419.8785042640633,1,70,1,150,allocated,758.5600180331785,1,70,1,248,allocated,450.50306205527073
2,2,89,3,273,existing,771.8191295857703,2,89,3,150,allocated,379.66354301308314,2,89,3,375,existing,361.36511552354403
3,3,89,4,273,existing,778.2466467789923,3,89,4,394,existing,610.8061061716555,3,89,4,44,existing,435.262032402258
4,4,89,5,273,existing,707.3736999610633,4,89,5,394,existing,681.6790529895845,4,89,5,44,existing,434.7414765164995
5,5,90,6,273,existing,574.8045864289983,5,90,6,273,existing,574.8045864289983,5,90,6,44,existing,396.189845778524
6,6,89,8,273,existing,605.6830660348891,6,89,8,273,existing,605.6830660348891,6,89,8,44,existing,365.31136617263326
7,7,90,9,273,existing,653.4990295434469,7,90,9,273,existing,653.4990295434469,7,90,9,44,existing,275.0839601015959
8,8,90,13,273,existing,572.6214429885744,8,90,13,273,existing,572.6214429885744,8,90,13,155,existing,593.4230149162048
9,9,70,14,320,allocated,404.7317834726291,9,70,14,273,existing,633.4634681509439,9,70,14,219,existing,487.3614552561488
10,10,70,15,320,allocated,358.2438963235363,10,70,15,273,existing,679.9513553000365,10,70,15,219,existing,533.8493424052416
11,11,90,18,273,existing,977.9034126036976,11,90,18,394,existing,837.3774008655644,11,90,18,44,existing,436.4540510671161
12,12,89,19,273,existing,1026.4254817452108,12,89,19,394,existing,788.8553317240511,12,89,19,44,existing,387.9319819256028
13,13,89,20,273,existing,553.7288901847646,13,89,20,273,existing,553.7288901847646,13,89,20,44,existing,350.1535517282134
14,14,90,22,273,existing,341.5204651293925,14,90,22,273,existing,341.5204651293925,14,90,22,90,existing,485.9584790787312
15,15,89,24,273,existing,334.73040544950084,15,89,24,273,existing,334.73040544950084,15,89,24,375,existing,233.45347299994125
16,16,92,25,276,existing,831.6270985409226,16,92,25,150,allocated,412.3159794872159,16,92,25,215,existing,433.6656508065427
17,17,91,26,276,existing,901.030676004856,17,91,26,150,allocated,481.71955695114923,17,91,26,215,existing,503.06922827047606
18,18,91,27,276,existing,509.119889369821,18,91,27,150,allocated,99.06717375607471,18,91,27,149,existing,182.29660574215413
19,19,91,28,276,existing,575.8501818802958,19,91,28,150,allocated,165.7974662665495,19,91,28,215,existing,171.31164551529665
20,20,91,29,276,existing,896.2918707545555,20,91,29,150,allocated,714.7259024000662,20,91,29,215,existing,377.61679061821997
21,21,91,30,276,existing,1030.8835464253175,21,91,30,150,allocated,818.8368143824276,21,91,30,215,existing,512.2084662889821
22,22,88,31,34,existing,402.37202210404047,22,88,31,150,allocated,577.7546392851914,22,88,31,149,existing,660.9840712712708
23,23,92,35,276,existing,598.8705347581498,23,92,35,150,allocated,477.61941150662335,23,92,35,248,allocated,169.56245552871556
24,24,91,36,276,existing,701.4053106404859,24,91,36,150,allocated,580.1541873889594,24,91,36,248,allocated,272.09723141105167
25,25,90,37,273,existing,1242.2787922173532,25,90,37,150,allocated,833.0982190913309,25,90,37,215,existing,772.6002565202847
26,26,89,39,273,existing,709.762397492027,26,89,39,150,allocated,591.5469323235243,26,89,39,375,existing,329.1456496508129
27,27,89,40,273,existing,665.5678571831836,27,89,40,150,allocated,517.5151257936686,27,89,40,375,existing,255.11384312095743
28,28,89,42,273,existing,630.4725633479766,28,89,42,150,allocated,521.0101092508768,28,89,42,375,existing,220.0185492857504
29,29,90,43,273,existing,819.3698614491739,29,90,43,150,allocated,709.907407352074,29,90,43,375,existing,408.9158473869476
30,30,90,44,273,existing,704.874549589312,30,90,44,273,existing,704.874549589312,30,90,44,44,existing,0.0
31,31,90,45,273,existing,634.7621246772779,31,90,45,273,existing,634.7621246772779,31,90,45,44,existing,70.11242491203409
32,32,88,46,34,existing,876.6939536437342,32,88,46,47,existing,65.65694845106405,32,88,46,248,allocated,1429.1430622335504
33,33,88,47,34,existing,811.03700519267,33,88,47,47,existing,0.0,33,88,47,248,allocated,1363.4861137824862
34,34,92,53,276,existing,779.8731848828774,34,92,53,150,allocated,598.3072165283882,34,92,53,215,existing,261.1981047465419
35,35,89,55,273,existing,468.38440469786315,35,89,55,273,existing,468.38440469786315,35,89,55,90,existing,226.53074985435714
36,36,89,56,273,existing,1010.783594995815,36,89,56,394,existing,706.8323952049511,36,89,56,44,existing,305.90904540650286
37,37,70,58,320,allocated,77.9824368100495,37,70,58,273,existing,960.2128148135234,37,70,58,155,existing,589.1769154359732
38,38,90,59,273,existing,940.280913568776,38,90,59,394,existing,448.77183938187176,38,90,59,44,existing,417.1240058406304
39,39,89,60,273,existing,847.9072720852516,39,89,60,394,existing,541.1454808653962,39,89,60,44,existing,504.92265770851736
40,40,70,61,320,allocated,572.8058201450683,40,70,61,150,allocated,806.2040111825655,40,70,61,248,allocated,488.97531362065405
41,41,70,62,320,allocated,646.3552920565262,41,70,62,150,allocated,732.6545392711076,41,70,62,248,allocated,415.42584170919616
42,42,70,63,320,allocated,989.7179405077958,42,70,63,394,existing,791.1330013105955,42,70,63,44,existing,390.2096515121473
43,43,89,67,273,existing,670.0712766590561,43,89,67,150,allocated,559.1684939051393,43,89,67,375,existing,368.83677048378377
44,44,70,68,320,allocated,454.7973833119206,44,70,68,273,existing,583.3978683116522,44,70,68,219,existing,437.2958554168573
45,45,70,69,320,allocated,473.0679716436971,45,70,69,150,allocated,705.3705506535447,45,70,69,248,allocated,397.3135946756369
46,46,89,71,273,existing,550.5540775812879,46,89,71,273,existing,550.5540775812879,46,89,71,248,allocated,397.77388997551355
47,47,91,75,276,existing,931.2372777640364,47,91,75,150,allocated,521.18456215029,47,91,75,215,existing,460.6865995792438
48,48,92,76,276,existing,976.2203274468432,48,92,76,150,allocated,566.1676118330969,48,92,76,215,existing,505.6696492620507
49,49,92,81,276,existing,734.3750209525738,49,92,81,150,allocated,315.063901898867,49,92,81,215,existing,336.41357321819385
50,50,91,82,276,existing,686.6052687663162,50,91,82,150,allocated,267.29414971260934,50,91,82,215,existing,288.64382103193617
51,51,90,83,273,existing,335.77910049563053,51,90,83,273,existing,335.77910049563053,51,90,83,90,existing,170.4789637923605
52,52,89,84,273,existing,278.73270830748726,52,89,84,273,existing,278.73270830748726,52,89,84,90,existing,227.52535598050375
53,53,89,85,273,existing,589.5582387673833,53,89,85,150,allocated,478.6554560134664,53,89,85,149,existing,395.426024027387
54,54,70,87,320,allocated,733.0040024234082,54,70,87,273,existing,1003.4324424735003,54,70,87,155,existing,594.2837395029704
55,55,70,88,320,allocated,668.1646737941741,55,70,88,273,existing,938.5931138442661,55,70,88,155,existing,529.4444108737363
56,56,90,90,273,existing,241.85365484350604,56,90,90,273,existing,241.85365484350604,56,90,90,90,existing,0.0
57,57,89,93,273,existing,705.9621895277933,57,89,93,273,existing,705.9621895277933,57,89,93,375,existing,295.50817546556704
58,58,90,94,273,existing,789.777538493837,58,90,94,273,existing,789.777538493837,58,90,94,375,existing,379.32352443161085
59,59,89,95,273,existing,562.4933897503729,59,89,95,273,existing,562.4933897503729,59,89,95,248,allocated,322.4750600166078
60,60,89,96,273,existing,607.5451766482989,60,89,96,273,existing,607.5451766482989,60,89,96,248,allocated,277.4232731186817
61,61,92,98,276,existing,406.2036812924492,61,92,98,150,allocated,299.7385764698761,61,92,98,248,allocated,192.24754109849565
62,62,70,99,320,allocated,616.3199304003963,62,70,99,273,existing,886.7483704504883,62,70,99,155,existing,477.59966747995844
63,63,89,106,273,existing,601.2683267323002,63,89,106,273,existing,601.2683267323002,63,89,106,44,existing,103.60622285701183
64,64,89,109,273,existing,483.04447823625446,64,89,109,273,existing,483.04447823625446,64,89,109,44,existing,370.8330333281377
65,65,90,111,273,existing,544.9146986509846,65,90,111,273,existing,544.9146986509846,65,90,111,155,existing,148.00143003962611
66,66,89,112,273,existing,874.8274474650987,66,89,112,150,allocated,752.6480968627689,66,89,112,375,existing,464.3734334028725
67,67,89,113,273,existing,593.8017539759269,67,89,113,273,existing,593.8017539759269,67,89,113,155,existing,196.8884853645683
68,68,91,114,276,existing,960.028642058875,68,91,114,150,allocated,540.7175230051682,68,91,114,215,existing,562.0671943244951
69,69,89,116,273,existing,447.04221708364577,69,89,116,273,existing,447.04221708364577,69,89,116,155,existing,467.84378901127616
70,70,91,117,276,existing,330.6902718282897,70,91,117,150,allocated,276.71138847313756,70,91,117,149,existing,359.940820459217
71,71,90,122,273,existing,877.3455995384501,71,90,122,394,existing,539.5196571268377,71,90,122,44,existing,326.7547738345169
72,72,90,123,273,existing,779.2193770959852,72,90,123,394,existing,637.6458795693026,72,90,123,44,existing,424.8809962769817
73,73,90,124,273,existing,183.81142285979695,73,90,124,273,existing,183.81142285979695,73,90,124,90,existing,316.98021079674544
74,74,70,127,320,allocated,521.5350041949837,74,70,127,273,existing,829.3778677157305,74,70,127,219,existing,191.31585601277908
75,75,70,128,320,allocated,568.9947823684303,75,70,128,150,allocated,849.483878381483,75,70,128,219,existing,143.85607783933244
76,76,70,129,320,allocated,579.3504597156641,76,70,129,273,existing,856.4808767935488,76,70,129,219,existing,133.50040049209852
77,77,89,130,273,existing,446.692503279388,77,89,130,273,existing,446.692503279388,77,89,130,155,existing,437.7524315692225
78,78,89,131,273,existing,503.7502512224562,78,89,131,273,existing,503.7502512224562,78,89,131,375,existing,93.29623716022996
79,79,91,132,276,existing,878.4797054234874,79,91,132,150,allocated,696.9137370689981,79,91,132,215,existing,359.8046252871519
80,80,70,138,320,allocated,915.1094045419082,80,70,138,394,existing,868.3255050946582,80,70,138,44,existing,688.6741932052414
81,81,70,139,320,allocated,967.3290303095172,81,70,139,394,existing,816.1058793270493,81,70,139,44,existing,636.4545674376325
82,82,91,140,276,existing,492.3613334110963,82,91,140,150,allocated,485.2089743030677,82,91,140,149,existing,568.4384062891471
83,83,91,141,276,existing,541.5917258570629,83,91,141,150,allocated,534.4393667490342,83,91,141,149,existing,617.6687987351136
84,84,91,142,276,existing,321.60224820991925,84,91,142,150,allocated,314.4498891018906,84,91,142,149,existing,397.67932108797004
85,85,91,143,276,existing,386.28151874364465,85,91,143,150,allocated,379.12915963561596,85,91,143,215,existing,462.2482125036852
86,86,90,144,273,existing,148.59177472107308,86,90,144,273,existing,148.59177472107308,86,90,144,90,existing,123.87726805433265
87,87,92,145,276,existing,444.7465306903737,87,92,145,150,allocated,366.44482891013064,87,92,145,248,allocated,223.99605439689725
88,88,91,148,276,existing,343.5028927580354,88,91,148,150,allocated,75.80822629567136,88,91,148,149,existing,159.0376582817508
89,89,91,151,276,existing,427.50624162999327,89,91,151,150,allocated,17.45352601624697,89,91,151,149,existing,100.68295800232639
90,90,91,152,276,existing,504.4263237619215,90,91,152,150,allocated,94.37360814817518,90,91,152,149,existing,177.6030401342546
91,91,89,153,273,existing,1036.6338213612457,91,89,153,150,allocated,627.4532482352236,91,89,153,215,existing,566.9552856641774
92,92,89,154,273,existing,1140.376674368839,92,89,154,150,allocated,731.1961012428168,92,89,154,215,existing,670.6981386717706
93,93,89,155,273,existing,409.14870297052994,93,89,155,273,existing,409.14870297052994,93,89,155,155,existing,0.0
94,94,70,156,320,allocated,384.05538538757514,94,70,156,273,existing,700.1476304164546,94,70,156,155,existing,290.99892744592466
95,95,70,157,320,allocated,246.84555472221652,95,70,157,273,existing,837.3574610818132,95,70,157,155,existing,428.20875811128326
96,96,90,158,273,existing,1006.1486907629469,96,90,158,394,existing,623.4558354687417,96,90,158,44,existing,443.80452357932506
97,97,89,159,273,existing,887.9264231824361,97,89,159,394,existing,505.23356788823094,97,89,159,44,existing,325.5822559988142
98,98,89,160,273,existing,706.8937969636066,98,89,160,273,existing,706.8937969636066,98,89,160,44,existing,401.6048450052324
99,99,91,161,276,existing,934.6640044529349,99,91,161,150,allocated,565.8822374129344,99,91,161,215,existing,415.9889243165994
100,100,88,166,34,existing,309.5450058820037,100,88,166,150,allocated,473.02400513941296,100,88,166,149,existing,556.2534371254924
101,101,89,168,273,existing,461.683398573605,101,89,168,273,existing,461.683398573605,101,89,168,375,existing,51.22938451137877
102,102,91,170,276,existing,1045.1638345584158,102,91,170,150,allocated,833.1171025155259,102,91,170,215,existing,526.4887544220803
103,103,90,171,273,existing,497.98792933959,103,90,171,273,existing,497.98792933959,103,90,171,155,existing,489.0478576294245
104,104,70,172,320,allocated,507.6502740416553,104,70,172,273,existing,552.9532771797874,104,70,172,219,existing,477.6834594556368
105,105,92,173,276,existing,915.1388395146912,105,92,173,150,allocated,495.82772046098444,105,92,173,215,existing,517.1773917803113
106,106,91,174,276,existing,849.2964366431931,106,91,174,150,allocated,429.9853175894863,106,91,174,215,existing,451.33498890881316
107,107,92,175,276,existing,999.4324561705824,107,92,175,150,allocated,580.1213371168757,107,92,175,215,existing,601.4710084362025
108,108,91,176,276,existing,1075.4228894168014,108,91,176,150,allocated,656.1117703630946,108,91,176,215,existing,677.4614416824213
109,109,90,177,273,existing,524.2464373372269,109,90,177,150,allocated,413.34365458331007,109,90,177,149,existing,330.11422259723065
110,110,91,178,276,existing,1009.1542878333851,110,91,178,150,allocated,827.5883194788958,110,91,178,215,existing,490.47920769704956
111,111,92,179,276,existing,977.2717753808822,111,92,179,150,allocated,795.7058070263929,111,92,179,215,existing,458.59669524454665
112,112,70,180,320,allocated,542.0320929742833,112,70,180,394,existing,750.5149386697678,112,70,180,155,existing,448.9756350326328
113,113,70,181,320,allocated,484.79074075998733,113,70,181,273,existing,800.8829857888668,113,70,181,155,existing,391.73428281833685
114,114,91,184,276,existing,435.33552469527046,114,91,184,150,allocated,437.7752835045737,114,91,184,149,existing,521.0047154906531
115,115,88,185,34,existing,482.6366519453171,115,88,185,150,allocated,497.4900094439147,115,88,185,149,existing,580.719441429994
116,116,70,190,320,allocated,478.6314349427281,116,70,190,150,allocated,817.3129487118433,116,70,190,248,allocated,509.2559927339355
117,117,70,191,320,allocated,526.8436822281334,117,70,191,150,allocated,865.5251959972486,117,70,191,248,allocated,557.4682400193408
118,118,89,192,273,existing,728.9850647585504,118,89,192,273,existing,728.9850647585504,118,89,192,219,existing,290.99388946343305
119,119,70,193,320,allocated,652.8331919559356,119,70,193,273,existing,812.9958214896135,119,70,193,219,existing,206.98313273236994
120,120,70,194,320,allocated,601.5738776423784,120,70,194,394,existing,810.0567233378629,120,70,194,155,existing,508.51741970072794
121,121,90,195,273,existing,544.0252302779716,121,90,195,273,existing,544.0252302779716,121,90,195,90,existing,302.1715754344655
122,122,89,196,273,existing,616.0156090131945,122,89,196,273,existing,616.0156090131945,122,89,196,375,existing,205.5615949509683
123,123,92,197,276,existing,899.6173512040672,123,92,197,150,allocated,718.0513828495779,123,92,197,215,existing,380.94227106773167
124,124,70,198,320,allocated,545.0716638683996,124,70,198,273,existing,590.3746670065316,124,70,198,219,existing,515.1048492823811
125,125,70,199,320,allocated,337.5432370191197,125,70,199,273,existing,968.8843297492731,125,70,199,219,existing,375.307623188643
126,126,70,200,320,allocated,236.87277890020624,126,70,200,273,existing,868.2138716303597,126,70,200,219,existing,475.9780813075564
127,127,70,201,320,allocated,308.4343170752921,127,70,201,273,existing,796.6523334552738,127,70,201,219,existing,495.2419390373767
128,128,91,204,276,existing,757.2458623263033,128,91,204,150,allocated,575.6798939718141,128,91,204,215,existing,238.57078218996784
129,129,91,206,276,existing,704.5844818687806,129,91,206,150,allocated,294.5317662550342,129,91,206,215,existing,265.74163462235
130,130,91,208,276,existing,478.44787648100623,130,91,208,150,allocated,706.8094867270393,130,91,208,248,allocated,564.360712213806
131,131,92,210,276,existing,400.5803083314893,131,92,210,150,allocated,628.9419185775223,131,92,210,248,allocated,486.49314406428897
132,132,91,216,276,existing,593.1391057446984,132,91,216,150,allocated,585.9867466366699,132,91,216,215,existing,255.39062550263142
133,133,92,217,276,existing,649.3026408028995,133,92,217,150,allocated,536.3362022262764,133,92,217,215,existing,199.22709044443027
134,134,70,219,320,allocated,712.8508602077627,134,70,219,273,existing,989.9812772856474,134,70,219,219,existing,0.0
135,135,90,221,273,existing,890.9266093076868,135,90,221,150,allocated,741.7135012016543,135,90,221,375,existing,480.4725952454606
136,136,70,226,320,allocated,634.6247469794504,136,70,226,273,existing,779.9483812606198,136,70,226,155,existing,383.0351126492613
