,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school
0,0,40,0,277,allocated,248.28665675130804,0,40,0,277,allocated,248.28665675130804,0,40,0,95,existing,329.96926744259144
1,1,40,1,277,allocated,359.3396131801092,1,40,1,277,allocated,359.3396131801092,1,40,1,12,allocated,226.6555262544834
2,2,7,2,27,allocated,480.058728471277,2,7,2,300,allocated,161.923657354685,2,7,2,180,existing,256.516117218503
3,3,40,3,277,allocated,489.43596275372977,3,40,3,300,allocated,218.26672503700954,3,40,3,180,existing,312.85918490082753
4,4,56,4,193,existing,266.210334520228,4,56,4,335,allocated,237.67717047744833,4,56,4,144,existing,87.85301919854606
5,5,57,5,193,existing,212.93832831659384,5,57,5,117,allocated,82.70798723510472,5,57,5,144,existing,300.6570752479669
6,6,18,6,98,allocated,159.79740973931428,6,18,6,117,allocated,228.62172578065847,6,18,6,144,existing,380.8958604674067
7,7,40,11,277,allocated,23.563561560968125,7,40,11,277,allocated,23.563561560968125,7,40,11,95,existing,322.9440316923947
8,8,40,12,277,allocated,386.39784861205334,8,40,12,335,allocated,205.23804828628306,8,40,12,12,allocated,0.0
9,9,57,13,193,existing,471.50341890087185,9,57,13,335,allocated,442.9702548580922,9,57,13,252,existing,339.2018359218866
10,10,55,14,193,existing,424.4446017791971,10,55,14,335,allocated,395.91143773641744,10,55,14,252,existing,292.14301880021185
11,11,57,15,193,existing,376.0280494447619,11,57,15,335,allocated,347.49488540198223,11,57,15,252,existing,243.72646646577664
12,12,18,16,98,allocated,787.9960772192843,12,18,16,117,allocated,974.0576070902858,12,18,16,144,existing,1009.0945279473768
13,13,18,17,98,allocated,759.1378201210455,13,18,17,117,allocated,945.199349992047,13,18,17,144,existing,980.236270849138
14,14,18,18,98,allocated,423.10170908960816,14,18,18,209,allocated,466.548617242893,14,18,18,243,allocated,555.5076735945715
15,15,18,19,98,allocated,374.4304709805252,15,18,19,117,allocated,443.25478702186933,15,18,19,243,allocated,506.8364354854886
