,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school
0,0,200,5,743,existing,595.0859675634036,0,200,5,440,allocated,218.03536170286912,0,200,5,849,existing,244.52587722915848
1,1,192,8,1014,allocated,573.4149365631664,1,192,8,440,allocated,248.94359903611397,1,192,8,688,existing,391.24666081050077
2,2,192,9,1014,allocated,739.4880504056275,2,192,9,440,allocated,82.87048519365283,2,192,9,849,existing,545.4317241256805
3,3,192,16,1014,allocated,422.6044496940483,3,192,16,440,allocated,440.9174285656554,3,192,16,374,existing,351.71826878262993
4,4,192,17,1014,allocated,520.0576032514412,4,192,17,440,allocated,538.3705821230482,4,192,17,374,existing,449.1714223400227
5,5,222,18,658,existing,500.8175075678621,5,222,18,151,existing,528.4896404441539,5,222,18,92,allocated,198.5670091716775
6,6,222,19,658,existing,453.8361063588235,6,222,19,151,existing,574.1814720934444,6,222,19,92,allocated,244.25884082096798
7,7,216,20,808,existing,258.83850426570064,7,216,20,131,existing,293.2911795165461,7,216,20,399,existing,445.48476223142393
8,8,214,22,811,existing,334.4284695138216,8,214,22,151,existing,259.706019379121,8,214,22,92,allocated,76.91320810937765
9,9,214,23,811,existing,371.2295980336638,9,214,23,151,existing,296.5071478989633,9,214,23,92,allocated,113.71433662921993
10,10,200,24,743,existing,238.7491437350513,10,200,24,440,allocated,786.6140684058573,10,200,24,849,existing,357.61685856673864
11,11,200,25,743,existing,298.29514722058263,11,200,25,440,allocated,772.010633894069,11,200,25,768,existing,337.05483497570424
12,12,200,26,743,existing,441.4024245211223,12,200,26,131,existing,706.8537724429209,12,200,26,768,existing,323.0372699028783
13,13,200,27,743,existing,514.8782654251256,13,200,27,131,existing,606.6791067894412,13,200,27,768,existing,222.86260424939854
14,14,202,32,553,existing,174.56469340671015,14,202,32,554,existing,260.12941827048456,14,202,32,92,allocated,1493.7206998887966
15,15,192,35,1014,allocated,887.9729875619645,15,192,35,440,allocated,896.2947851947816,15,192,35,688,existing,780.8800875900582
16,16,192,36,1014,allocated,928.7078468786092,16,192,36,440,allocated,937.0296445114263,16,192,36,688,existing,821.6149469067029
17,17,216,40,808,existing,410.76664338163926,17,216,40,131,existing,445.2193186324847,17,216,40,399,existing,597.4129013473625
18,18,192,59,1014,allocated,637.7508032017918,18,192,59,440,allocated,630.6035342867849,18,192,59,688,existing,515.1888366820617
19,19,192,60,1014,allocated,537.0416628796241,19,192,60,440,allocated,529.8943939646173,19,192,60,374,existing,466.1554819682057
20,20,200,61,743,existing,1452.1013307548856,20,200,61,440,allocated,1372.2199728748606,20,200,61,573,existing,468.49863380437705
21,21,200,62,743,existing,1400.5075428857492,21,200,62,440,allocated,1320.6261850057242,21,200,62,573,existing,416.90484593524087
22,22,214,63,811,existing,587.4230511767244,22,214,63,151,existing,507.0032097277886,22,214,63,92,allocated,431.5694953583703
23,23,214,64,811,existing,543.8315703083641,23,214,64,151,existing,463.4117288594284,23,214,64,92,allocated,387.9780144900102
24,24,214,65,811,existing,457.3728848179687,24,214,65,151,existing,376.953043369033,24,214,65,92,allocated,301.5193289996148
25,25,222,66,658,existing,526.8997746442544,25,222,66,151,existing,523.0787726877198,25,222,66,92,allocated,395.6806484101575
26,26,214,67,811,existing,470.2977798875703,26,214,67,151,existing,338.95498412997983,26,214,67,92,allocated,216.3408968918274
27,27,222,68,658,existing,440.56927316918524,27,222,68,151,existing,458.0514890093217,27,222,68,92,allocated,309.3501469350884
28,28,222,69,658,existing,412.3925757533008,28,222,69,151,existing,499.91478663649895,28,222,69,92,allocated,281.1734495192039
29,29,222,70,658,existing,362.8888570520153,29,222,70,151,existing,514.9810738004217,29,222,70,92,allocated,231.6697308179185
30,30,214,72,811,existing,716.2084625117609,30,214,72,151,existing,641.4860123770604,30,214,72,92,allocated,399.07085715318584
31,31,214,75,811,existing,545.1248066426161,31,214,75,151,existing,470.40235650791556,31,214,75,92,allocated,140.4797252354392
32,32,222,76,658,existing,544.7826677898671,32,222,76,151,existing,572.4548006661589,32,222,76,92,allocated,242.53216939368258
33,33,222,77,658,existing,667.3296488697517,33,222,77,151,existing,700.3406923301382,33,222,77,92,allocated,370.8117935494393
34,34,222,78,658,existing,709.8819362058546,34,222,78,151,existing,742.892979666241,34,222,78,92,allocated,413.3640808855422
35,35,222,79,658,existing,601.6089928508446,35,222,79,151,existing,623.9626533936026,35,222,79,92,allocated,470.3898666167479
36,36,222,80,658,existing,553.5798508847656,36,222,80,151,existing,641.1020617679638,36,222,80,92,allocated,422.3607246506689
37,37,214,81,811,existing,629.7918987904252,37,214,81,151,existing,555.0694486557246,37,214,81,92,allocated,225.5405498750258
38,38,222,82,658,existing,624.3445544460401,38,222,82,151,existing,657.3555979064265,38,222,82,92,allocated,327.8266991257277
39,39,200,83,743,existing,1411.1495108229246,39,200,83,440,allocated,1387.7984270190673,39,200,83,573,existing,484.07708794858377
40,40,200,84,743,existing,1505.0210376873888,40,200,84,440,allocated,1461.2425076130758,40,200,84,573,existing,557.5211685425925
41,41,225,85,296,existing,601.4315899764285,41,225,85,440,allocated,491.78518951372115,41,225,85,374,existing,762.8304659901561
42,42,225,86,296,existing,494.5970008622168,42,225,86,440,allocated,598.619778627933,42,225,86,768,existing,676.8842452136735
43,43,225,87,296,existing,553.3521180211725,43,225,87,486,existing,407.6247784767481,43,225,87,768,existing,432.52543107962134
44,44,225,88,296,existing,484.3049665216686,44,225,88,486,existing,338.5776269772442,44,225,88,768,existing,540.9747586230524
45,45,225,89,296,existing,295.1857261108777,45,225,89,486,existing,149.45838656645344,45,225,89,768,existing,378.0918581663449
46,46,200,90,743,existing,487.880419200847,46,200,90,440,allocated,582.4253619138046,46,200,90,768,existing,347.17453040065334
47,47,200,91,743,existing,388.02793549824025,47,200,91,440,allocated,682.2778456164114,47,200,91,768,existing,247.32204669804662
48,48,214,92,811,existing,411.3416776231992,48,214,92,151,existing,336.6192274884986,48,214,92,92,allocated,0.0
49,49,214,93,811,existing,458.44337171068787,49,214,93,151,existing,383.7209215759873,49,214,93,92,allocated,53.79829030351089
50,50,192,94,1014,allocated,914.0071122001141,50,192,94,440,allocated,932.3200910717212,50,192,94,374,existing,843.1209312886957
51,51,192,95,1014,allocated,940.7289795124537,51,192,95,440,allocated,959.0419583840609,51,192,95,374,existing,869.8427986010353
52,52,200,96,743,existing,1007.518330728416,52,200,96,440,allocated,775.6365101300819,52,200,96,573,existing,128.08482894040162
53,53,200,97,743,existing,936.8910584892883,53,200,97,440,allocated,705.0092378909541,53,200,97,688,existing,125.41692807708762
54,54,225,98,296,existing,724.7839414635413,54,225,98,440,allocated,199.68522948177625,54,225,98,849,existing,662.2464684138039
55,55,225,99,296,existing,561.0478040495457,55,225,99,440,allocated,365.68940333588694,55,225,99,768,existing,743.3350484010023
56,56,200,100,743,existing,1074.150934825575,56,200,100,440,allocated,1038.5862608428429,56,200,100,573,existing,177.30107885944363
57,57,200,101,743,existing,963.7836244503595,57,200,101,440,allocated,928.2189504676277,57,200,101,573,existing,287.6683892346589
58,58,200,102,743,existing,1380.0957086557614,58,200,102,440,allocated,1356.744624851904,58,200,102,573,existing,453.02328578142044
59,59,200,103,743,existing,1288.757845633335,59,200,103,440,allocated,1265.4067618294775,59,200,103,573,existing,361.6854227589939
60,60,192,104,1014,allocated,643.4240777369946,60,192,104,699,existing,870.087424471906,60,192,104,314,existing,259.53924441167237
61,61,192,105,1014,allocated,761.4444022337223,61,192,105,699,existing,988.1077489686337,61,192,105,314,existing,377.5595689084
62,62,212,106,956,existing,1051.8793033531804,62,212,106,699,existing,1193.7191046270427,62,212,106,684,existing,1003.4431448257902
63,63,212,107,956,existing,892.2474608468,63,212,107,699,existing,1034.0872621206624,63,212,107,684,existing,843.81130231941
64,64,200,114,743,existing,1425.2797773159814,64,200,114,440,allocated,1401.928693512124,64,200,114,573,existing,498.2073544416405
65,65,192,115,1014,allocated,1332.9688457533061,65,192,115,440,allocated,1325.821576838299,65,192,115,573,existing,596.467002866544
66,66,225,116,296,existing,381.7969587924232,66,225,116,440,allocated,658.356907676143,66,225,116,768,existing,564.0842031438798
67,67,192,121,1014,allocated,984.8692918248845,67,192,121,440,allocated,921.4808397587983,67,192,121,573,existing,273.92915856911804
68,68,192,122,1014,allocated,1040.3152820191171,68,192,122,440,allocated,994.0191150696693,68,192,122,573,existing,346.467433879989
69,69,214,149,811,existing,357.9973904682181,69,214,149,151,existing,226.65459471062775,69,214,149,92,allocated,185.36226716674884
70,70,214,151,811,existing,131.3427957575904,70,214,151,151,existing,0.0,70,214,151,92,allocated,336.6192274884986
71,71,214,152,811,existing,503.69606452511937,71,214,152,151,existing,510.47051643047104,71,214,152,92,allocated,327.6777051607277
72,72,214,153,811,existing,545.8417514627317,72,214,153,151,existing,552.6162033680835,72,214,153,92,allocated,369.8233920983401
73,73,214,154,811,existing,375.99571244865297,73,214,154,151,existing,384.2358638373846,73,214,154,92,allocated,201.44305256764122
74,74,214,155,811,existing,418.4336220601143,74,214,155,151,existing,428.435960046115,74,214,155,92,allocated,245.64314877637165
75,75,203,156,804,existing,685.1046444192765,75,203,156,804,existing,685.1046444192765,75,203,156,92,allocated,512.3715126993652
76,76,203,157,804,existing,635.4838183953913,76,203,157,804,existing,635.4838183953913,76,203,157,92,allocated,563.1566937244779
77,77,214,158,811,existing,632.1169115710161,77,214,158,151,existing,639.8079475264922,77,214,158,92,allocated,457.0151362567489
78,78,214,160,811,existing,589.2264730349891,78,214,160,151,existing,596.3401258600003,78,214,160,92,allocated,413.547314590257
79,79,216,161,808,existing,708.0139682806871,79,216,161,131,existing,742.4666435315326,79,216,161,92,allocated,484.9492296087298
80,80,216,162,808,existing,659.8020377354502,80,216,162,131,existing,694.2547129862957,80,216,162,92,allocated,533.1611601539668
81,81,222,163,658,existing,753.2861814627545,81,222,163,151,existing,784.2238677603636,81,222,163,92,allocated,454.6949689796648
82,82,201,170,554,existing,511.745943938376,82,201,170,554,existing,511.745943938376,82,201,170,92,allocated,1537.3074521213907
83,83,200,187,743,existing,269.27775918262546,83,200,187,131,existing,614.1640755917583,83,200,187,399,existing,402.3850194266131
84,84,214,195,811,existing,141.94327472650542,84,214,195,151,existing,271.96612765175234,84,214,195,92,allocated,553.2849523497046
85,85,202,209,553,existing,604.0051432889943,85,202,209,554,existing,689.5698681527687,85,202,209,92,allocated,1104.2407300077246
86,86,202,210,553,existing,551.0675136835665,86,202,210,554,existing,636.6322385473409,86,202,210,92,allocated,1173.8553200797612
87,87,192,211,1014,allocated,506.98730169811563,87,192,211,440,allocated,315.3712339011647,87,192,211,688,existing,324.81902594545005
88,88,192,212,1014,allocated,416.7646481796735,88,192,212,440,allocated,405.59388741960686,88,192,212,374,existing,345.8784672682551
89,89,192,213,1014,allocated,1164.791865533351,89,192,213,440,allocated,1118.495698583903,89,192,213,573,existing,470.9440173942229
90,90,192,214,1014,allocated,1252.8926282378213,90,192,214,440,allocated,1206.5964612883733,90,192,214,573,existing,559.0447800986931
91,91,192,215,1014,allocated,1352.267528601059,91,192,215,440,allocated,1305.971361651611,91,192,215,573,existing,658.4196804619307
92,92,192,216,1014,allocated,1263.5481644460788,92,192,216,440,allocated,1217.2519974966308,92,192,216,573,existing,569.7003163069505
93,93,192,217,1014,allocated,1203.9684170171552,93,192,217,440,allocated,1157.6722500677074,93,192,217,573,existing,438.51548518029716
94,94,192,218,1014,allocated,1126.223391438753,94,192,218,440,allocated,1079.9272244893052,94,192,218,573,existing,432.3755432996249
95,95,222,242,658,existing,539.3680932857485,95,222,242,151,existing,656.7304126018274,95,222,242,92,allocated,327.2015138211286
96,96,222,243,658,existing,625.0689154751147,96,222,243,151,existing,742.4312347911937,96,222,243,92,allocated,412.9023360104948
97,97,222,245,658,existing,372.32566969628806,97,222,245,151,existing,580.6119671905315,97,222,245,92,allocated,296.53978073698886
98,98,225,247,296,existing,397.0521356093868,98,225,247,486,existing,251.32479606496247,98,225,247,768,existing,276.2254486678358
99,99,212,249,956,existing,451.08180951148125,99,212,249,699,existing,592.9216107853437,99,212,249,684,existing,402.64565098409116
100,100,214,258,811,existing,397.65757929184593,100,214,258,151,existing,269.9282759910037,100,214,258,92,allocated,140.142317887402
101,101,209,261,958,existing,30.885814000101387,101,209,261,197,existing,53.48575542133292,101,209,261,374,existing,680.0688273801989
102,102,214,276,811,existing,160.52324466252833,102,214,276,151,existing,80.10340321359259,102,214,276,92,allocated,416.72263070209124
103,103,192,281,1014,allocated,1015.5016624408725,103,192,281,440,allocated,1008.3543935258655,103,192,281,688,existing,892.9396959211422
104,104,222,282,658,existing,710.9016312138981,104,222,282,131,existing,755.7933135689573,104,222,282,92,allocated,498.7350517492781
105,105,212,289,956,existing,625.1936281106238,105,212,289,699,existing,767.0334293844861,105,212,289,684,existing,92.05865887217261
106,106,212,290,956,existing,657.0387560476295,106,212,290,699,existing,798.8785573214918,106,212,290,684,existing,123.9037868091783
107,107,200,300,743,existing,700.733896668694,107,200,300,440,allocated,650.9002677188785,107,200,300,688,existing,163.3297460900215
108,108,200,301,743,existing,757.2893165068463,108,200,301,440,allocated,686.3666360657357,108,200,301,688,existing,106.7743262518693
109,109,192,304,1014,allocated,680.9363754097901,109,192,304,699,existing,831.9115854117249,109,192,304,684,existing,156.93681489941147
110,110,206,309,771,existing,493.5435047844298,110,206,309,151,existing,651.0342070242245,110,206,309,92,allocated,546.666013639456
111,111,192,313,1014,allocated,434.06657225502335,111,192,313,699,existing,660.7299189899347,111,192,313,314,existing,50.18173892970112
112,112,192,314,1014,allocated,484.24831118472446,112,192,314,699,existing,710.9116579196359,112,192,314,314,existing,0.0
113,113,222,315,658,existing,260.31638847252157,113,222,315,131,existing,743.1286751004959,113,222,315,399,existing,464.13743990817864
114,114,222,316,658,existing,301.07737561421663,114,222,316,131,existing,702.3676879588008,114,222,316,399,existing,423.37645276648357
115,115,192,321,1014,allocated,548.9677171155662,115,192,321,197,existing,794.2035670465073,115,192,321,314,existing,355.2025375745967
116,116,192,322,1014,allocated,497.9252506395754,116,192,322,197,existing,743.1611005705165,116,192,322,314,existing,304.16007109860584
117,117,201,329,554,existing,360.70199701156844,117,201,329,554,existing,360.70199701156844,117,201,329,92,allocated,1386.2635051945833
118,118,201,330,554,existing,327.5540742663201,118,201,330,554,existing,327.5540742663201,118,201,330,92,allocated,1353.1155824493349
119,119,192,338,1014,allocated,592.5493552169731,119,192,338,440,allocated,557.5565817662244,119,192,338,374,existing,697.0590737376529
120,120,192,339,1014,allocated,491.83581759534786,120,192,339,197,existing,544.8865377889962,120,192,339,374,existing,613.708491290714
121,121,192,340,1014,allocated,161.0986199864279,121,192,340,197,existing,406.334469917369,121,192,340,374,existing,282.97129368179407
122,122,214,342,811,existing,759.5906734059524,122,214,342,151,existing,684.868223271252,122,214,342,92,allocated,355.33932449055305
123,123,216,343,808,existing,800.4022438572431,123,216,343,151,existing,732.9574658037377,123,216,343,92,allocated,403.4285670230388
