,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_restaurant,assign_to_var_id_restaurant,assign_from_node_id_restaurant,assign_to_node_id_restaurant,assign_type_restaurant,dist_restaurant,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school
0,0,67,2,584,existing,554.629878698989,0,67,2,340,allocated,592.0424351835921,0,67,2,353,existing,668.9798975886247
1,1,51,4,570,existing,493.6301258043151,1,51,4,443,allocated,376.5460413689646,1,51,4,327,existing,730.6540047685332
2,2,55,5,570,existing,524.5529320935628,2,55,5,443,allocated,407.4688476582123,2,55,5,327,existing,701.600473692277
3,3,68,11,642,existing,651.2902200781691,3,68,11,340,allocated,635.156481548737,3,68,11,276,existing,548.3089256339244
4,4,54,16,419,existing,426.8144316223465,4,54,16,164,existing,286.5682940553802,4,54,16,498,allocated,628.2326569992028
5,5,57,17,498,existing,508.23484586151517,5,57,17,164,existing,406.5661051930679,5,57,17,498,allocated,508.23484586151517
6,6,61,18,162,existing,555.0564046138884,6,61,18,162,allocated,555.0564046138884,6,61,18,568,existing,259.1874363556987
7,7,61,19,162,existing,502.7759038358338,7,61,19,162,allocated,502.7759038358338,7,61,19,568,existing,206.9069355776441
8,8,46,20,611,allocated,493.1692789281422,8,46,20,445,allocated,382.85797685660583,8,46,20,529,existing,628.9463957738208
9,9,46,21,611,allocated,612.111879766715,9,46,21,445,allocated,501.8005776951786,9,46,21,529,existing,747.8889966123936
10,10,63,22,184,existing,596.8933422035045,10,63,22,184,allocated,596.8933422035045,10,63,22,464,existing,318.33521452473667
11,11,19,23,328,allocated,474.79162821129347,11,19,23,162,allocated,631.5466981356049,11,19,23,464,existing,520.3404538294992
12,12,52,24,382,existing,408.5365708892186,12,52,24,707,allocated,572.2650532141408,12,52,24,276,existing,586.3557069225644
13,13,52,25,382,existing,280.0722579227483,13,52,25,707,allocated,443.80074024767055,13,52,25,276,existing,714.8200198890347
14,14,52,26,382,existing,458.80762570562376,14,52,26,707,allocated,622.5361080305461,14,52,26,276,existing,419.45488682224845
15,15,52,27,382,existing,463.68032146852664,15,52,27,707,allocated,564.9584800033414,15,52,27,276,existing,531.2119563432564
16,16,52,28,382,existing,620.5976191818534,16,52,28,707,allocated,448.44692204609726,16,52,28,276,existing,454.9562462039245
17,17,52,29,382,existing,494.8268112859156,17,52,29,707,allocated,322.6761141501596,17,52,29,276,existing,580.7270540998622
18,18,57,30,498,existing,339.2958129630879,18,57,30,498,existing,339.2958129630879,18,57,30,498,allocated,339.2958129630879
19,19,57,31,498,existing,255.78494942622223,19,57,31,498,existing,255.78494942622223,19,57,31,498,allocated,255.78494942622223
20,20,60,32,365,existing,544.20308269933,20,60,32,443,allocated,467.3926304400386,20,60,32,327,existing,517.1997883842257
21,21,60,33,365,existing,622.6724094583806,21,60,33,443,allocated,513.400206207213,21,60,33,327,existing,595.6691151432761
22,22,57,34,498,existing,179.24639126041194,22,57,34,498,existing,179.24639126041194,22,57,34,498,allocated,179.24639126041194
23,23,57,35,498,existing,329.4556982395163,23,57,35,498,existing,329.4556982395163,23,57,35,498,allocated,329.4556982395163
24,24,19,36,328,allocated,540.528741537872,24,19,36,331,existing,689.6611098034107,24,19,36,327,existing,774.4827383170386
25,25,19,37,328,allocated,449.72345291850496,25,19,37,331,existing,598.8558211840437,25,19,37,327,existing,683.6774496976717
26,26,58,38,306,existing,511.8071268951591,26,58,38,445,allocated,275.2641782418628,26,58,38,306,allocated,511.8071268951591
27,27,58,39,306,existing,441.825857028467,27,58,39,445,allocated,205.28290837517068,27,58,39,306,allocated,441.825857028467
28,28,36,40,495,allocated,482.51289251093596,28,36,40,184,allocated,648.9036058864691,28,36,40,50,allocated,789.7434394039441
29,29,36,41,495,allocated,419.41495066370544,29,36,41,184,allocated,585.8056640392385,29,36,41,50,allocated,726.6454975567135
30,30,67,42,584,existing,76.74638736764547,30,67,42,340,allocated,273.43192723898676,30,67,42,353,existing,191.0964062572811
31,31,55,44,570,existing,468.9053531150141,31,55,44,443,allocated,351.8212686796636,31,55,44,327,existing,571.6725826940092
32,32,55,45,570,existing,520.3240742076968,32,55,45,443,allocated,403.23998977234623,32,55,45,327,existing,581.3524290519181
33,33,46,46,611,allocated,722.338922472371,33,46,46,162,allocated,805.6727968987329,33,46,46,138,existing,615.5739269839814
34,34,61,47,162,existing,739.003520613337,34,61,47,162,allocated,739.003520613337,34,61,47,138,existing,548.9046506985854
