nia_id,nia_name,k_grocery,k_restaurant,k_school,k_healthcare,obj,dist_obj_grocery,dist_obj_restaurant,dist_obj_school,dist_obj_healthcare,solving_time,num_res,num_parking,num_cur_grocery,num_cur_restaurant,num_cur_school,num_cur_healthcare,model_status
6,Kingsview Village-The Westway,0,0,0,0,62.37235440715028,656.4156903759841,"[1137.6994367348707, 1921.4334839061592, 0, 0, 0, 0, 0, 0, 0, 0]",569.8576996179412,214.2863450746397,1.5429999828338623,319,74,7,2,6,5,2
